Plant.Code,Elevation,pond_area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
10052,24,1000000,90548,86464,97574,112720,51382,103420,95192,77870,80457,100109,86268,115913,10.25,11.4,10.97,10.32,12.3,14.83,17.18,16.96,14.84,14.81,9.53,9.08,8.29,9.56,9.53,8.57,10.44,12.4,14.33,14.5,12.55,12.66,7.84,7.89,7.8,9.9,10.3,12.7,16.1,17.9,20,20.2,17.6,17.7,12.1,10.5,2.8,5.3,4.1,5.6,5.3,5,4.2,3.1,3.6,2.6,3.6,6.2,68.81334831,61.97012011,30.49
10062,3,1000000,468075,416057,503647,353133,365972,514841,485659,536230,351249,410874,467586,504169,21.37,20.02,24.74,26.79,27.09,28.7,29.31,29.33,28.5,27,25.89,25.12,17.81,16.2,20.39,22.41,22.08,24.3,24.46,25.21,25.23,23.09,22.69,22.48,23.2,21.8,26.3,28.5,28.3,30.7,31.7,30.9,28.9,28,27.1,24.9,7.9,9.1,8.9,8.4,9.8,7.4,6.8,5.7,5.1,8,9.1,9,86.36670541,79.14709035,30.49
10071,12,1000000,59106,240938,60815,24038,97683,75540,0,0,0,0,0,0,5.57,1.51,9.95,16.18,23.07,26.58,27.4,23.18,24.44,17.32,13.71,14.21,2.6,-1.25,6.08,12.23,17.9,22.43,22.79,21.35,20.89,14.15,11.63,11.97,5.7,4.5,7.8,15.3,21.1,27.1,27.1,24.6,24.4,20,17.1,15.8,9.2,11.5,9.9,9.4,9.1,8.5,7.4,7,8.9,10.2,7.7,7.8,87.63705491,78.4817943,30.49
10090,142,1000000,61931,61581,67830,39590,68785,63545,70807,67378,66349,66221,63085,70416,16.23,17.1,19.26,18.13,17.38,20.66,22.69,24.11,25.15,24.01,17.92,14.27,11.37,12.98,13.7,12.92,13.75,16.87,18.66,19.41,19.93,18.47,10.75,8.94,15.8,16.3,17,17.1,17.2,18.6,19.4,20.3,20.8,19.8,17,15.4,1.7,2.6,2.9,3.7,3.7,3.6,3.7,3.3,3,2.8,2.8,2.6,81.25803618,70.61330215,30.49
10099,14,1000000,21075,23514,36146,170228,109901,53372,162160,153201,47182,24477,67209,17178,-1.29,-4.34,3.05,12.35,20.11,22.5,24.73,24.12,22.14,12.98,10.23,9.66,-3.11,-6.07,0.54,7.99,15.53,19.05,20.87,19.52,18.07,10.1,7.59,7.98,2.3,0.8,4.3,11.6,19.1,26,26.2,26.7,26.6,18.3,14.5,9.1,10.1,10.3,8.9,10.3,8,8.8,6.8,7.4,7.6,9,7.7,7.4,85.84274513,76.84274513,30.49
10113,1693,1000000,94487,82464,92603,48502,91057,90802,85608,93293,80969,98302,95685,96321,-3.97,-7.24,1,10.58,19.35,21.28,23.31,22.71,20.85,11.81,9,7.19,-5.46,-8.43,-1.49,6.53,14.6,17.71,19.19,18.19,16.65,8.56,6.14,5.51,1.6,0.7,2.7,8.4,15.2,18.2,19.6,20.5,18.2,12.3,9,7.2,6.9,6.9,6.5,7.4,5.3,5.4,3.8,3.7,3.8,5.2,5.2,4.7,82.42886119,74.05316315,30.49
10118,375,1000000,137822,103537,115023,126653,146739,139230,142007,154907,140642,138622,139562,160453,-2.78,-6,2.28,11.68,20.11,22.28,24.15,23.64,21.3,12.64,9.9,7.64,-4.19,-7.38,-0.33,7.52,15.49,18.68,20.09,18.84,17.09,9.48,6.66,5.78,0.6,0.5,1.8,11.5,18.2,20.3,21.9,22.4,20.2,13.2,9.3,7.3,7.3,7.7,7.1,7.9,6,6.3,4.9,5.1,4.9,5.7,6,5,84.62231224,75.68490909,30.49
10143,1896,1000000,471689,415790,276057,422826,452030,417561,379023,345594,446668,429134,459550,472034,-5.03,-8.44,0.69,9.56,17.55,19.31,21.05,20.19,18.78,10.44,7.93,6.01,-6.24,-9.42,-1.51,5.87,13.46,16.6,17.72,16.3,14.98,7.4,4.77,4.3,0.7,0.4,2.7,9.1,17.2,19,20.6,21.9,20.1,12.9,8.6,6.8,10.5,10.1,9.7,9.4,7.1,7.2,5.6,5.4,5.4,7.8,8.6,7.8,80.72231044,72.10194916,30.49
10151,1262,1000000,414763,427634,448267,337377,388580,373627,413555,414905,392649,444586,344708,5564,-3.73,-7.23,2.56,11.73,19.37,21.01,22.66,21.71,20.53,12.24,9.74,7.85,-4.93,-8.58,0.04,7.31,14.5,17.6,18.66,17.14,16.19,8.81,6.05,6.01,1.4,0.9,4.2,11,18.8,21.2,22.3,24,22.2,16,11,7.9,6.2,6.4,6.2,6.1,4.7,5.1,3.9,3.5,3.9,5.1,5.8,5.2,83.04614594,74.72686931,30.49
10156,189,1000000,663,2625,6519,4476,1353,11623,9729,5925,8145,4803,821,0,9.42,13.38,16.99,17.11,19.25,26.32,26.91,26.68,24.78,21.25,10.64,7.5,7.18,10.41,11.36,10.64,12.52,16.32,17.64,17.19,15.31,14.97,7.63,5.68,10.6,9.6,11,13.8,15.7,18.2,18.3,19,17.4,16.7,8.6,9.3,2.9,4.7,6.3,7.8,7.6,7.8,7.9,7.8,6.5,5.2,4.5,4.8,96.08954826,72.25496073,30.49
10168,100,1000000,162379,158834,124712,0,0,0,0,0,0,0,0,0,10.13,12.96,14.55,14.36,15.07,18.89,20.75,21.22,20.24,18.42,10.87,8.97,8,10.49,11.21,10.34,11.42,14.38,15.91,16.11,14.65,14.48,8.04,7.43,11.3,10.2,11,15.3,16.2,18,19.4,19.2,18.5,17.9,14.8,12.8,2.5,4.6,4.9,6.7,7.4,7,7.7,7.1,5.3,4.4,4.2,5.3,83.76020905,68.71527535,30.49
10169,116,1000000,782,0,2047,6073,2114,25531,21558,31834,25138,21976,3723,20994,16.29,17.17,19.34,18.21,17.46,20.75,22.77,24.19,25.21,24.05,18.02,14.28,11.38,13,13.73,12.94,13.77,16.9,18.68,19.42,19.94,18.47,10.77,8.93,16.1,16.6,17.2,17.2,17.5,18.5,19.4,20.3,20.8,19.9,17.2,15.8,3.1,4.5,5,6.4,6.7,6.4,6.6,6.1,5.4,5.2,5,4.9,81.15647722,70.57821445,30.49
10190,14,1000000,4483,32681,35252,57258,123482,110490,143772,160432,146286,160725,13689,26338,-7.48,-11.17,-2.14,7.61,17.29,18.1,21.39,21.4,18.84,9.03,6.64,4.97,-8.63,-11.89,-3.95,4.21,12.85,15.12,17.68,17.54,15.37,6.67,4.29,3.36,0.6,0.3,0.6,6.4,16.3,18.7,21.7,23.5,21.7,13.2,8.4,5.4,8.4,8.3,8.6,8.6,7,6.2,4.8,4.7,4.1,6.3,7,7.3,82.16274267,74,30.49
10250,58,1000000,0,52399,79048,75719,60529,77604,68535,83730,68140,72847,73282,68442,11.06,10.09,19.08,22.45,24.94,27.33,29.2,28.31,26.21,21.79,19.54,17.73,8.41,7.39,15.59,19.81,20.67,23.79,24.9,24.46,22.23,18.06,16.47,15.49,14.4,13.7,18.8,23.5,24.5,29.6,31.1,30.7,27.8,23.8,21.3,18.9,6.7,8.3,6.7,6.5,6.1,5.7,5.4,5.5,6.1,7.1,7,7.1,86.35232507,80.64767493,30.49
10294,342,1000000,170966,103758,50112,107993,96698,120465,123199,142996,114841,181412,93982,118199,10.86,13.26,15.99,15.62,16.74,22.23,23.2,23.72,23.01,20.82,11.45,8.56,7.35,10.24,10.71,9.85,11.46,14.71,16.4,16.38,14.9,14.49,7.51,5.96,12.7,12.2,12.4,14.3,15.9,17.4,18,18.4,17.7,17.1,11.7,11.7,4.4,5.4,5.3,7.2,8.1,7.5,7.5,6.8,5.5,5.4,5.7,5.8,70.32690439,62.64698012,30.49
10300,-175,1000000,234429,228092,138501,277843,279904,231407,253939,246046,178805,264264,216808,288502,13.52,17.48,20.5,21.52,23.34,30.22,31.99,33.68,30.12,25.82,14.61,11.02,7.78,10.38,11.8,12,14.3,18.91,20.39,20.62,20.02,16.55,7.56,5.3,13,15.5,15.2,16.9,17.2,19.4,22.2,21.7,21.7,18.6,15.5,12.9,4.2,5.4,5.9,8.1,9.2,7.2,8.1,6.8,5.8,6.3,5.3,5.2,90.52370087,74.07550477,30.49
10342,11,1000000,201467,156466,172460,173630,159089,170394,159092,107116,193134,188666,194284,179335,9.75,12.64,14.34,14.27,15.39,19.74,21.41,21.66,20.42,18.7,10.64,8.57,7.7,10.25,10.98,10.22,11.55,14.73,16.07,16.11,14.46,14.22,7.63,7.14,9.2,7.7,9.3,17,17.3,19.8,20.5,20.7,19.7,18.3,14.3,10.6,3.4,5.6,5.4,8.2,11.4,9.8,11,9.4,7.4,5.2,5.2,6,81.12767806,66.75474191,30.49
10343,1401,1000000,160658,128737,146514,113727,177425,168485,145294,172842,121172,161666,157016,163034,-3.52,-6.78,1.44,11.08,19.69,21.84,23.75,23.24,21.2,12.17,9.13,7.22,-5.04,-7.98,-1.06,6.96,15.07,18.25,19.67,18.57,17,9.03,6.34,5.57,1,0.5,2.3,8.1,15.5,19.7,21.7,22.5,19.8,12.7,9,6.9,6.5,6.6,6.2,6.8,5,4.9,3.5,3.3,3.4,4.5,5,4.6,83.55295822,74.93742113,30.49
10346,746,1000000,40023,66824,84779,70692,71252,77109,74148,80177,66610,57165,49828,60372,-9.46,-13.97,-2.59,5.39,13.58,16.01,20.1,19.76,17.99,9.2,5.5,2.56,-9.81,-14.17,-4.06,2.55,10.43,13.47,16.36,16.35,15.24,7.14,3.62,1.37,0.2,0.2,1,5.1,11.3,16.5,20.7,20.3,17.8,10.8,6.6,3.3,8,8.3,8.4,8.3,7.7,5.6,6,6.4,5.8,8.1,7.7,8.4,80.8283184,72.18743824,30.49
10350,39,1000000,0,-1505,181,1083,292,1128,1150,369,334,695,0,0,9.46,12.71,15.71,16.3,18.26,24.54,25.28,24.72,22.96,20.67,10.31,8.07,7.25,10.06,11.36,10.72,12.73,16.68,17.25,16.79,14.82,14.37,7.17,6.58,5.8,6.3,9.2,13.1,15.5,18.3,19.7,19.2,17.4,15.9,7.6,6.4,3.2,5.8,5.2,7.5,8.9,7.2,8.4,7.2,5.9,5.2,5.4,7,93.7906055,70.52557463,30.49
10350,39,1000000,0,-7524,906,5413,1460,5640,5751,1847,1669,3473,0,0,9.46,12.71,15.71,16.3,18.26,24.54,25.28,24.72,22.96,20.67,10.31,8.07,7.25,10.06,11.36,10.72,12.73,16.68,17.25,16.79,14.82,14.37,7.17,6.58,5.8,6.3,9.2,13.1,15.5,18.3,19.7,19.2,17.4,15.9,7.6,6.4,3.2,5.8,5.2,7.5,8.9,7.2,8.4,7.2,5.9,5.2,5.4,7,93.7906055,70.52557463,30.49
10354,409,1000000,171881,211327,191550,130352,186155,165343,156815,179917,135000,151841,176516,164817,-8.55,-12.39,-2.97,5.75,14.97,15.96,20.03,20.98,18.16,8.1,4.85,1.92,-9.44,-13.09,-4.96,2.81,10.72,12.84,16.94,18.16,15.14,5.78,2.88,0.7,1.4,0.3,0.5,3.7,13.4,16.5,20.2,21.2,19.4,12.5,7.7,5.1,6.3,6.4,6.9,6.5,6,5.3,4.3,4,4.3,5.4,5.1,4.3,80.25241167,72.56468448,30.49
10356,574,1000000,223862,217953,179260,137897,39001,164953,174064,155257,151225,147932,172482,165068,-12.35,-15.9,-6.39,2.91,13.4,14.46,18.29,20.19,16.46,5.69,2.25,-1.31,-12.75,-15.93,-7.66,0.37,9.39,11.48,15.41,17.12,13.69,3.81,1.05,-2.12,1,0,-0.1,0.7,10.7,15.9,20,21,18.3,9.2,4.6,-0.2,8.8,8.7,10,9.3,8.7,7.2,6.3,6.2,6.5,7.6,8.2,7,80.68551599,72.31448401,30.49
10377,40,1000000,0,7236,0,0,0,0,0,0,0,0,0,0,3.9,0.27,9.13,15.71,22.48,26.05,26.47,24.56,23.67,15.06,10.14,12.06,1.17,-2.34,5.26,11.44,17.54,21.67,22.47,20.85,19.96,12.42,10.08,10.28,4.7,3.4,8.2,15.7,21.5,27.4,28.1,28.3,26.3,17.9,13.6,11.6,6.4,7.7,6.9,7.3,6.3,6.4,5.3,4.6,5.5,6.1,5,5.6,87.62916379,78.21896556,30.49
10378,20,1000000,239366,258241,261833,246581,226710,258342,250458,297693,245444,237582,265216,313833,7.82,4.87,12.94,17.77,21.65,27.12,27.81,26.17,24.87,18.67,15.88,16.18,5.19,2.28,9.98,15.02,18.5,23.32,23.98,22.92,21.77,15.95,13.46,14.23,9.8,7.9,13.1,19,23.3,28.4,29.4,28.6,26.5,20.9,17.5,15.8,7.6,9.2,8.7,8.4,8,7.8,7.8,5.9,7.6,7.6,6.1,6.5,87.34702301,79.41311505,30.49
10379,568,1000000,176291,162469,168142,183310,149834,220584,215923,187241,175487,211512,212696,199600,3.26,0.61,9.86,15.56,20.94,25.39,25.93,24.76,22.17,14.74,12.07,11.88,0.58,-2.22,6.01,11.79,17.02,21.14,22.16,20.41,18.89,11.87,9.42,10.02,6.6,4.6,11.1,16.4,20.9,25.7,27.1,26.4,25.1,18.9,15.8,13.4,4.8,6.1,5.4,5.5,4.8,4.8,4.2,3.5,4.7,5.4,3.9,4,86,76.22092105,30.49
10382,113,1000000,0,0,0,0,0,0,0,462,8172,19400,14378,16678,6.55,4.9,13.12,17.89,22.34,28.21,28.37,26.96,24.9,18.08,14.87,15.47,4.11,1.91,9.89,14.84,18.15,22.78,23.41,22.37,21.07,14.84,12.28,13.27,8.6,6.9,12.3,18.3,22.3,27.7,28.7,28.1,25.7,19.4,16.2,14.1,6.4,8.1,7.3,6.7,5.9,5.9,6.1,4.7,6.2,6.6,5.2,5.7,89.95118566,79.32639706,30.49
10384,108,1000000,26482,150309,46420,5035,51267,27218,50549,25035,29077,5415,0,0,4.7,1.68,10.48,15.94,21.46,26.41,27.1,25.66,23.69,16.26,13.46,13.48,2.1,-0.83,7.2,12.73,17.62,22.2,22.92,21.23,20.44,13.46,11.26,11.85,7,5.4,8.9,15.7,21.4,26.8,28.1,27.4,25.6,19,15.7,13.2,5.6,7.4,6.3,5.9,5.4,5.5,5,4.2,5.6,6.2,4.3,4.6,87.64758607,78.02191513,30.49
10395,815,1000000,0,0,34757,44668,50342,51101,53249,50904,47552,51972,49241,43447,15.11,16.69,19.21,18.61,18.33,23.58,24.84,26.47,26.56,23.87,15.68,12.86,10.09,11.93,12.74,12.03,13.55,17.3,18.78,19.14,19.3,17.4,9.18,7.58,15.9,16.4,16.5,16.7,17.1,19.2,20.2,20.3,20.7,19.1,16.9,16.1,2.7,3.6,4.2,4.7,5.1,5.4,5.1,4.9,4.3,3.7,3.5,3.5,84.42726912,71.81667785,30.49
10405,304,1000000,4674,7100,1882,4726,6946,44776,52924,46355,40217,23410,103,620,9.46,13.51,17.17,17.29,19.46,26.63,27.22,26.97,25.04,21.39,10.73,7.54,7.26,10.49,11.44,10.71,12.6,16.4,17.74,17.27,15.42,15.08,7.72,5.72,10.2,9.8,11.4,13.9,15.7,18.5,18.7,19.3,17.8,16.9,9.6,8.7,2.7,4.4,6,7.4,7.5,7.6,7.7,7.6,6.2,4.9,4.2,4.5,96.16219133,72.27628567,30.49
10435,19,1000000,209665,140295,140032,185160,189803,192614,209553,182156,138152,194764,190426,201371,-1.68,-4.68,2.84,12.01,20.24,22.14,24.53,23.92,21.78,12.69,9.97,9.61,-3.41,-6.42,0.33,7.85,15.37,18.58,20.63,19.3,17.85,9.86,7.5,7.87,2,0.9,3.5,10.1,18.8,23.5,24.6,26.5,25,17.1,12.4,8.9,9.5,9.4,8.3,9.7,7.2,7.9,5.9,6.6,6.6,8.2,7,7,85.53915369,76.53915369,30.49
10495,455,1000000,998155,969385,1035661,887568,396705,837960,859313,886220,853796,850361,936825,965600,-8.63,-12.53,-3.09,5.7,15,15.99,20,20.95,18.05,8.01,4.76,1.95,-9.44,-13.12,-4.98,2.82,10.81,12.96,17,18.23,15.13,5.7,2.83,0.71,1.2,0.2,0.4,3.1,13,15.8,19.6,20.7,19,11,6.2,3.4,5.6,5.5,6.5,6.2,5.4,4.8,3.8,3.5,3.4,4.8,4.6,3.7,80.30005898,72.44483412,30.49
10525,31,1000000,134567,133422,162743,307065,216554,309331,271894,215677,244553,222177,238767,276268,6.63,3.64,12.19,17.25,21.5,26.82,27.58,25.9,24.49,17.79,14.97,15.33,4.01,1.04,9.01,14.11,17.95,22.76,23.49,22.16,21.26,15,12.61,13.4,8.4,6.8,10.9,17.7,22.6,28,29,28.5,26.6,19.5,16.6,14.4,7.3,9.6,8.8,7.8,7.2,6,6.1,4.9,6.8,7.1,5.7,5.9,87.77180935,79,30.49
10566,4,1000000,343523,525681,252059,238245,235243,267143,292147,294585,280973,238360,293299,314267,-1.23,-4.31,3.05,12.39,20.05,22.59,24.66,24.03,22.15,12.97,10.2,9.51,-3.04,-5.99,0.6,8.07,15.63,19.27,20.95,19.56,18.09,10.15,7.55,7.93,2.4,0.8,4.5,12,19.1,26.6,26.6,26.6,26.8,18.6,15.4,9.3,9.7,10.2,8.7,10,7.8,8.6,6.6,7,7.4,8.7,7.6,7.1,85.89247456,76.89247456,30.49
10603,2175,1000000,302911,275014,296451,161370,137586,102766,170706,87149,89438,146635,24244,35806,-5.02,-8.44,0.75,9.58,17.56,19.25,21.04,20.18,18.77,10.44,7.95,6.09,-6.23,-9.42,-1.47,5.86,13.44,16.55,17.69,16.25,14.93,7.37,4.76,4.34,0.8,0.4,2.7,9.1,17.2,19.2,20.9,22.1,20.2,13.1,8.8,6.9,10.8,10.4,10,9.7,7.3,7.4,5.8,5.6,5.6,8.1,8.9,8.1,80.90704898,72.14906479,30.49
10621,394,1000000,0,31547,15679,0,7604,0,12922,0,22585,0,0,0,-8.02,-12.39,-2.74,7.89,17.64,18.67,21.44,21.21,19.79,9.89,7.69,5.15,-8.68,-12.2,-3.88,4.72,13.36,16.03,18.03,17.82,16.52,7.54,5.5,3.9,1.3,0.9,2.2,5,12.1,15,18.5,20.5,19,13.4,10.2,7.3,9.5,8.7,8.9,9.4,7.3,7,6.2,6,5.5,7.5,8.4,7.9,82.52680704,73.76340352,30.49
10633,47,1000000,481891,485415,433129,190060,363468,270552,291524,362516,399037,241055,599383,361096,3.9,0.27,9.13,15.71,22.48,26.05,26.47,24.56,23.67,15.06,10.13,12.05,1.17,-2.35,5.25,11.44,17.53,21.67,22.47,20.85,19.96,12.42,10.08,10.28,4.7,3.4,8.2,15.7,21.5,27.4,28.1,28.4,26.4,17.9,13.6,11.6,6.4,7.7,6.9,7.3,6.3,6.4,5.3,4.6,5.5,6.1,5,5.6,87.64004855,78.21180514,30.49
10641,2185,1000000,431209,388704,441308,350233,413726,267474,373144,297407,301132,136858,349265,389538,-4.98,-8.4,0.77,9.6,17.59,19.32,21.06,20.21,18.79,10.46,7.97,6.09,-6.2,-9.39,-1.45,5.89,13.48,16.6,17.73,16.29,14.97,7.41,4.8,4.35,0.8,0.4,2.7,9,17.2,19.2,20.9,22.2,20.2,13.1,8.8,6.9,10.6,10.3,9.8,9.6,7.2,7.3,5.6,5.5,5.4,7.9,8.8,8,80.90487971,72.17683155,30.49
10642,93,1000000,464171,400287,536346,460437,483592,508952,520530,505247,498534,547063,508143,497787,-1.13,-4.75,2.84,11.06,18.11,21.4,25.51,25.62,22.67,14.06,11.22,10.05,-3.35,-6.27,0.04,6.76,13.77,17.25,20.31,19.86,18.35,10.34,8.19,7.78,2.9,0.5,2.5,7.8,15.7,20,22.9,24,23.4,17,13.9,10.8,11.9,11.4,10.2,11.1,9.2,9.5,8.3,8.5,8.5,10.3,9,8.7,82.79471073,75.78934963,30.49
10646,38,1000000,91670,123964,140731,140957,122815,129005,135318,136492,132177,142886,127037,132067,-3.03,-7.46,0.22,8.47,15.94,18.54,23.02,23.12,20.2,11.86,9.08,8.36,-4.36,-8.06,-1.54,5.57,12.48,15.72,19.69,19.73,17.17,9.24,6.82,6.48,2.8,0.6,2,8.3,15.4,17.6,21.7,22.7,21.7,16.9,12.6,9.8,9,8.7,7.4,8.3,6.8,6.8,5.6,6,6.2,8.1,7.1,6.9,82.99300426,75,30.49
10652,3228,1000000,146743,123751,145177,30930,163381,168532,179712,178021,177302,175368,127487,161025,9.05,11.55,13.79,14.75,18.85,26.51,26.97,25.2,21.87,18.8,8.14,5.44,5.47,7.43,8.81,8.47,12.38,16.18,16.81,15.45,12.68,11.83,4.62,4.23,4.9,7.3,9.5,12.2,14.7,18.8,19.7,19.3,16.5,15.4,7.9,5.9,3.7,6.6,4.4,6.1,5.2,5.2,5.3,4.2,4,3.9,4.8,4.9,89.33056592,66.95880478,30.49
10671,430,1000000,987525,774223,489066,438615,611073,1090584,1133943,1440508,1388630,1317657,1146004,968915,4.25,3.14,11.48,17.45,20.78,26.9,28.97,26.83,24.89,18.4,12.55,9.33,1.13,-0.05,8.44,13.67,17.32,22.2,23.87,21.55,19.78,13.48,8.88,6.46,6.5,6.7,10.3,16.7,18.6,23.8,27,26.7,24.3,18.9,14,10.6,6.4,8.1,6.2,7.8,6.6,6,5.7,5.1,4.8,5.4,6.5,7.4,89.64106727,77.82053363,30.49
10672,10,1000000,0,0,0,65537,455608,422239,407752,413173,251449,0,0,0,12.81,11.65,19.25,23.17,25.17,28.23,28.99,28.15,26.55,22.72,19.93,20.01,9.95,8.84,16,19.34,20.3,23.15,24.29,24.34,23.34,19.31,18.56,17.28,15.7,15.2,19,23.4,26.8,30.4,30,31.9,29.2,25.2,23.8,21.5,7.5,8.4,7.2,6.8,7.8,6.3,6.6,5.7,6.4,7.5,7.3,7.1,87.29535709,79.2701581,30.49
10673,3,1000000,0,536911,681381,364337,457122,565236,629782,686767,651591,696014,653634,611237,21.59,22.89,22.72,24.74,24.38,25.68,26.89,27.62,27.45,26.46,26.42,24.78,18.43,19.26,18.21,20.12,19.54,21.1,22.43,23.45,23.6,22.13,21.93,20.56,24.7,25.3,24.7,25.8,25.3,26.7,28.1,28.9,29.4,28.1,27.2,26.1,4.8,8.2,5.5,6.3,5.7,4.6,4.8,4.8,5.3,4.9,7.1,6.3,84.28764753,76.14099959,30.49
10678,650,1000000,672413,679446,680265,300125,607087,527904,576028,578573,534187,562058,541448,618944,-2.41,-5.25,3.4,11.82,19.35,20.91,23.26,22.38,20.23,11.71,9.27,7.39,-4.26,-7.14,0.39,7.43,14.99,18.16,19.41,17.65,16.12,8.78,6.25,5.47,1.2,0.8,4.4,11.3,19,21.5,23.1,23.9,21.4,13.5,9.5,7.7,9.2,9.4,8.7,8.5,6.5,6.7,5.5,5.5,5.2,7,7.5,6.5,83.28503132,73.88676591,30.49
10682,4246,1000000,4919,10739,11853,7444,11243,28983,23261,39618,17694,13562,11487,1841,0.25,0.24,6.17,8.69,11.08,20.05,21.76,22.28,19.67,12.77,2.77,-1.75,-2.78,-3.16,1.33,4.09,8.1,14.83,14.81,14.21,11.3,7.37,-1.53,-4.1,2.6,3.5,6.3,8.8,11.6,16.8,17.4,17.9,15.4,12.4,6.6,3.6,8.7,8.6,9.1,10.3,9.1,8.2,8.2,8.7,7.9,8,9.1,8.9,78.89605751,62.44802875,30.49
10725,190,1000000,50254,21642,604198,16174,414090,336679,438587,552159,264692,80,576932,189491,-7.36,-11.09,-1.96,7.83,17.54,18.33,21.64,21.66,19.12,9.19,6.81,5.06,-8.54,-11.84,-3.83,4.32,12.97,15.22,17.79,17.66,15.5,6.77,4.4,3.42,0.6,0.3,0.6,6.4,16.1,18.5,21.5,23.4,21.7,13.4,8.6,5.5,8.5,8.3,8.7,8.7,7.3,6.4,5,4.9,4.3,6.3,7,7.3,82.26745711,74.13372855,30.49
10741,15,1000000,180571,165406,65008,161044,162895,83424,326619,302640,287232,280899,222171,158568,10.49,12.36,17.51,22.67,25.6,28.28,29.91,29.71,27.13,23.82,18.9,16.38,8.11,10.09,15.03,20.11,22.78,24.34,25.37,24.36,23.11,19.42,16.32,14.15,11.3,13.7,16.9,22.4,25.2,28,30.1,30.7,28.9,24.8,19.8,16.6,8.5,9.6,7.9,8.2,9.3,6.7,6.8,5.7,5.4,7.8,8.1,8.4,88.53108215,79.85252393,30.49
10746,11,1000000,569387,465369,524519,537009,574053,608858,630012,552569,494750,448559,531540,545384,-1.4,-4.44,2.99,12.26,20.13,22.4,24.68,24.08,22.05,12.92,10.16,9.65,-3.2,-6.17,0.47,7.93,15.48,18.92,20.8,19.46,18.01,10.03,7.57,7.94,2.2,0.8,4,11,19.2,24.8,25.7,26.9,25.9,17.4,13.1,9,10.2,10.3,9,10.4,8.1,8.9,6.8,7.5,7.6,9.1,7.7,7.5,85.83379941,76.83379941,30.49
10751,19,1000000,6735,2676,61541,112337,74003,58019,217260,158565,91911,19465,42191,15205,-1.68,-4.68,2.83,12.01,20.24,22.13,24.53,23.92,21.78,12.69,9.96,9.61,-3.41,-6.42,0.32,7.84,15.37,18.58,20.63,19.3,17.84,9.86,7.5,7.86,2,0.9,3.5,10.1,18.8,23.5,24.6,26.5,25,17.1,12.3,8.8,9.4,9.4,8.3,9.6,7.2,7.9,5.9,6.5,6.6,8.1,7,6.9,85.52855561,76.52855561,30.49
10761,1925,1000000,0,13684,35158,212,11988,196680,182092,223894,205664,260829,142096,88403,10.94,14.99,18.57,19.94,22.95,32.5,31.86,33.12,29.99,22.78,11.92,7.92,5.36,6.99,8.4,8.13,11.39,15.2,17.35,18.04,16.3,13.94,4.72,2.42,8.2,10.5,12,14,15.6,18.5,21.2,20.1,19.4,15.8,11.4,7.2,5.2,6.5,6.7,10.4,9,8.8,8.9,7.5,7.3,7,7.8,7.3,94.96085217,70.44524461,30.49
10764,83,1000000,74305,56979,77593,60143,67971,0,0,0,0,0,0,0,10.22,11.31,10.83,10.12,12.06,14.45,16.85,16.67,14.58,14.63,9.48,9.11,8.28,9.55,9.49,8.51,10.35,12.27,14.23,14.43,12.49,12.62,7.85,7.94,7.4,9.6,10.1,12.5,15.9,17.8,20,20,17.5,17.7,12.1,10,3.3,5.8,4.7,6.2,5.8,5.3,4.8,3.9,4.4,3.3,4.4,7.2,67.60083609,61.29106111,30.49
10765,148,1000000,126369,109789,104596,34889,87718,129417,134961,124744,84705,133471,120868,89678,-10.55,-14.88,-4.92,4.12,14,15.04,19.11,20.78,17.46,6.85,3.35,0.31,-11.08,-14.74,-6.34,1.63,10.09,12.06,16.2,17.73,14.45,4.88,1.97,-0.53,2.1,0.1,0.7,2.9,13.6,18,21.7,22.8,20.2,13.9,9.2,10.8,7.5,7.9,8.9,7.9,7.3,6.6,5.4,4.9,5.5,6.6,6.3,5.4,80.72656069,72.27343931,30.49
10766,229,1000000,116207,123538,140209,35592,106356,101137,109399,137878,138172,28920,136508,137146,-10.67,-14.73,-4.82,4.05,14.03,15.04,19.17,20.57,17.59,6.86,3.32,0.25,-11.3,-14.94,-6.49,1.52,10.08,11.97,16.18,17.59,14.5,4.7,1.81,-0.7,1.5,0.1,0.3,2.2,12.7,17.2,21.3,22.3,19.8,12.9,7.9,6.1,7.1,7.9,8.8,7.5,6.3,6,4.8,4.2,4.9,6.2,6,5.3,80.76585123,72.23414877,30.49
10767,301,1000000,112200,68858,136799,142042,76322,123305,127570,135848,108890,118494,120712,122836,9.44,13.7,17.49,17.64,19.91,27.25,27.85,27.52,25.52,21.62,10.87,7.61,7.38,10.64,11.63,10.91,12.8,16.65,17.98,17.46,15.64,15.31,7.9,5.81,9.9,9.1,10.6,13.7,15.7,18.4,18.3,19.1,17.2,16.5,8,8.5,2.5,4.2,5.8,7.3,7.6,7.6,8,7.7,6.1,4.9,4,4.4,96.02376253,72.0951106,30.49
