"Plant.Code","Elevation","pond_area","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Tdb","Twb","nwT"
10840,320,1e+06,199218,85907,192765,199264,176339,128456,210895,188722,153278,105077,127131,156651,10,14,18,18,20,27,28,28,26,22,11,8,8,11,11,10,12,16,18,17,15,15,8,6,11.9459207,11.84522862,14.2755294,15.53418252,16.40246959,18.66621731,19.35064228,19.90764004,19.56892294,18.51281576,12.75924876,10.62550387,3,5,5,7,7,7,8,7,6,5,4,4,95.67340773,71.48329445,30.49
10869,1321,1e+06,207207,212560,174493,201191,0,0,0,102577,127850,201144,200924,222568,5,8,11,12,17,23,25,24,19,16,6,5,3,6,8,7,11,15,16,15,12,11,4,4,5.952599023,7.076999053,8.872548371,10.76998335,12.61874982,16.27975285,17.21598539,16.35323801,14.74189197,12.1958453,7.501076761,5.952513033,1,4,3,5,5,5,5,5,4,3,3,5,88.50105664,65.87333982,30.49
50002,1018,1e+06,21737,67492,86849,19585,23155,8167,87240,134015,82101,246003,96802,10282,-8,-12,-3,7,16,17,20,20,17,8,6,4,-9,-12,-5,4,12,15,17,17,15,6,4,3,0.821457474,0.294519226,0.763509308,5.98996378,15.64504216,17.73852738,21.44586146,21.41347138,19.36659619,10.72680279,6.547571703,4.302777205,8,8,8,8,6,6,4,4,4,6,7,7,83.19175814,74.28224196,30.49
50071,17,1e+06,322276,267637,151485,263615,267397,159986,240801,263210,301716,178771,294570,293815,20,19,24,26,26,28,29,28,28,26,26,25,17,16,20,22,22,24,24,25,25,22,22,22,23.33652545,22.02275663,24.98926389,26.73863798,27.51618414,29.04113017,29.90166831,29.46966519,29.15446752,27.46669765,26.42303436,25.06847516,10,11,10,9,10,8,8,7,6,9,11,11,86.27864089,79.19402749,30.49
50099,4162,1e+06,19860,18665,20091,15624,19460,17547,24115,27281,20327,14520,15507,14400,-4,2,5,7,12,19,19,20,14,11,-2,-6,-5,-1,1,2,7,11,12,11,7,6,-4,-6,1.875918463,4.206765327,6.731191196,8.523115248,12.4200254,17.47417877,19.45581664,19.02275659,15.79704333,11.29539921,3.310605956,0.927706951,2,5,5,7,6,6,5,5,4,4,5,5,89.97235227,65.95198655,30.49
50109,523,1e+06,127594,103537,103339,195121,129637,157348,233209,239991,155726,111186,91254,185151,6,5,12,18,22,27,29,28,26,20,14,11,3,3,10,15,19,23,24,22,20,15,11,8,7.165582087,8.308162247,13.01549755,19.3223845,21.81653714,26.50046535,28.92776843,28.05767985,25.77631893,20.69849431,14.87727474,11.20716113,7,9,7,9,8,7,9,7,6,7,8,8,90.31780392,78.3377289,30.49
50127,1024,1e+06,2542,3492,4260,2690,3434,51,2631,20703,10034,186,1636,345,5,6,12,18,21,27,29,29,27,19,12,9,2,2,9,14,18,22,23,22,20,14,9,6,6.325013708,8.851530833,14.16391063,20.24552579,21.48584319,26.35837914,28.4957977,27.91033909,25.96729783,20.03274153,13.70233634,8.912087138,10,11,9,11,10,9,10,9,9,9,11,10,91.63451792,76.76330695,30.49
50201,2142,1e+06,97162,100640,104356,97756,81904,104534,111756,112481,101981,84796,104863,108382,6,4,13,18,22,26,28,26,23,16,13,13,2,1,9,14,17,21,22,21,19,13,10,11,6.162498608,5.014780756,10.4113192,13.98256723,17.1809691,20.74545657,22.77413757,23.01400533,20.47051736,15.22825569,12.17875132,11.34227607,7,8,7,7,6,6,6,5,6,6,6,6,84.88779733,75.25853155,30.49
50208,1055,1e+06,108966,100584,111458,88588,92963,89398,91213,93108,90846,16478,0,0,-11,-14,-5,5,16,16,20,20,17,7,4,2,-12,-14,-6,2,11,13,17,17,14,5,2,1,0.929618199,0.231634052,0.311115473,3.311266665,13.06634455,15.17539533,18.84378263,20.23475428,18.85449875,9.918933106,5.345591431,2.467843026,5,5,6,6,5,4,3,3,2,4,4,3,80.38770105,72,30.49
50215,498,1e+06,210883,228050,259458,222086,235117,229065,208152,256503,205172,224772,201391,219393,-3,-6,2,11,20,22,24,23,21,12,9,8,-4,-7,0,7,16,19,20,19,17,9,7,6,0.960677561,0.654014969,3.271307924,11.52247978,20.40206434,21.54627641,23.95243759,25.4072451,23.80257604,14.90159084,9.96709826,7.628999643,7,7,7,8,5,6,4,4,4,5,6,5,85.32806487,76.32806487,30.49
50225,41,1e+06,95809,74085,99469,10606,23803,101032,101973,102125,100441,90835,103698,102985,-6,-10,-1,7,15,16,21,21,18,9,6,3,-7,-11,-3,4,11,14,18,19,16,7,4,2,2.305180518,0.339229296,0.918470967,6.135179214,13.37586965,16.78489727,19.59398041,20.62641687,19.73095329,13.87160946,10.48942578,8.307763577,9,8,9,9,8,7,6,6,6,7,6,5,80.06258853,72.03201969,30.49
50273,62,1e+06,0,0,0,0,0,0,0,0,0,0,0,733824,-6,-9,0,9,18,19,23,23,20,11,8,6,-7,-10,-2,5,13,16,19,19,16,8,5,4,0.182039551,0.307839067,0.909394592,3.643786813,16.62186752,20.89047041,24.73539692,26.41149121,21.99099663,13.71385848,8.548620015,4.406749817,8,8,8,8,8,7,5,5,5,7,6,6,83.34522807,74.23340358,30.49
50279,928,1e+06,101515,92744,109718,77497,112578,111573,99255,108427,107481,88782,95845,101588,-5,-8,0,10,19,20,23,22,20,11,9,7,-6,-9,-2,6,14,17,19,18,16,8,6,5,0.72358825,0.368589751,0.795059342,7.567033992,16.00615058,18.63869258,19.97686522,21.27589773,20.00433716,12.95063479,8.029093761,5.797491407,9,8,9,9,7,7,6,5,6,8,8,7,81.14078218,72.98085143,30.49
50290,70,1e+06,527816,564368,394495,544914,517171,533294,599154,531729,529355,541090,508355,503228,-3,-8,0,9,16,17,22,23,19,11,8,8,-5,-8,-2,6,12,15,19,19,17,9,6,6,3.068822619,0.572583975,1.950762124,6.455532525,15.5388866,18.60997599,21.39077984,22.32545273,21.90251571,16.24100631,11.96553731,10.65740719,9,8,8,8,8,7,6,6,6,7,7,7,75.8094737253172,83.2229721719934,30.49
50292,115,1e+06,157423,86920,211125,226893,148661,129529,263682,222985,244403,217922,222085,224203,-1,-5,3,11,18,21,25,25,22,14,11,10,-3,-6,0,7,14,17,20,20,18,10,8,8,2.9131109,0.510814533,2.462973621,7.94612191,15.91514619,20.05809906,23.0550911,24.07764563,23.38968991,16.8782721,13.70444207,10.58633495,11,11,10,11,9,9,8,8,8,10,9,8,82.6158221,75.69684682,30.49
50293,94,1e+06,98827,91234,29391,27263,45326,115861,123616,106760,121080,86831,122182,121197,10,13,16,16,18,25,25,25,23,21,10,8,7,10,11,11,13,17,17,17,15,14,7,7,6.673912352,7.068378713,9.641505167,13.4567485,15.78443855,18.45896864,19.84744362,19.35671222,17.61078502,16.71733932,9.052964683,7.993040549,3,6,5,7,9,7,8,7,6,5,5,7,93.71917734,70.41074118,30.49
50385,10,1e+06,63923,13027,247588,308465,133272,148558,220710,237642,184746,19473,139273,12126,-2,-6,2,11,20,22,25,25,23,14,11,9,-4,-7,0,7,14,17,20,19,18,10,7,7,2.964793868,0.358391138,2.480103814,10.13060173,16.97289284,21.68292287,25.41351567,26.12556658,24.91073158,15.44876953,13.12952198,9.870862951,10,9,8,9,7,7,6,7,7,8,7,7,85.85853194,76.16882343,30.49
50407,22,1e+06,138679,145059,112853,129557,157062,176437,174969,172431,154115,178562,163955,168280,10,9,18,21,24,27,29,28,26,21,18,16,7,7,15,19,21,24,25,24,22,18,16,15,11.03628353,11.34442064,15.97825771,21.04420714,24.37983666,28.2416548,30.55484907,31.18514107,29.07644114,23.58163586,19.2387515,16.19965114,8,9,7,7,7,5,5,6,6,8,8,8,88,79.32092519,30.49
50449,1413,1e+06,351.4,552.4,8065.6,2928,9494.4,3561.8,13663.6,15291.2,12608,12426,3093.8,2262.6,-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,16,17,17,16,8,5,4,0.773817736,0.541810265,1.499933509,6.431898841,14.450896,16.91876693,20.14757841,20.78044906,19.29797945,12.31984438,8.739421977,6.625778918,11,10,10,11,9,8,7,7,7,10,10,9,75.2390214450743,83.4461591842193,30.49
50451,596,1e+06,27701,34544,36227,23329,53177,27081,63806,49103,42406,58418,40183,21547,-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,16,17,17,16,8,5,4,0.782409601,1.368457159,2.163144869,5.555948738,16.98341648,19.18743202,24.28628713,25.12807433,25.26421193,12.57510297,11.33176744,9.949417264,13,12,11,11,10,9,7,8,8,11,11,10,80.42784565,72.90415868,30.49
50458,518,1e+06,263861,231439,264922,54870,160018,150349,204409,212212,204150,224918,160775,136187,-9,-13,-3,7,17,18,21,21,19,9,6,4,-9,-13,-4,4,13,15,18,18,15,6,4,3,0.760415837,0.430298713,0.625119998,5.208391624,13.42613243,15.58314539,20.18716195,21.47872357,19.87621408,11.65350851,7.393247181,4.602793774,6,7,7,8,7,6,5,5,4,6,5,5,81.90009224,73.90009224,30.49
50472,581,1e+06,-114967,-95601,-102354,-96141,-82220,-87849,-94205,-82397,-86549,-114413,-114980,-113064,-7,-12,-2,8,17,18,21,20,19,10,8,6,-8,-12,-3,5,13,16,17,17,16,8,5,4,0.805047491,1.445281015,2.228034602,5.221094738,15.93431412,17.27742878,22.43775565,23.62386786,23.31269649,12.57842055,10.85276725,8.855811188,13,12,11,11,10,9,7,8,8,11,11,10,81.51643508,73.65472928,30.49
50497,7,1e+06,11636,2678,11953,0,24989,13496,9826,25418,16609,7543,0,0,-1,-5,3,12,19,22,26,26,23,14,11,10,-4,-6,0,7,14,17,20,19,18,10,8,7,3.351694396,0.454287327,2.602097088,10.19428964,16.60627936,21.30079055,24.93847699,26.13854208,25.12596089,16.48496469,13.61288098,10.36575828,10,9,9,10,7,8,7,7,7,8,7,7,85.80102501,76.18533304,30.49
50498,51,1e+06,2624,7864,972,43641,26465,23217,62613,107144,92426,0,228,3509,-4,-9,0,9,18,20,24,24,21,12,9,7,-6,-9,-2,6,14,16,20,19,17,9,6,5,0.598373576,0.324738675,1.244874315,5.888111947,17.07722663,19.00775105,22.45099093,23.71659501,21.49765475,13.0835797,8.447198547,5.434872568,8,8,7,8,8,6,5,5,5,6,6,5,84.07855675,74.77171947,30.49
50541,10,1e+06,7562,10517,13629,14341,7812,12657,19266,13672,20765,3440,7660,11223,16,17,19,18,18,21,23,25,26,24,18,14,11,13,14,13,14,17,19,20,20,18,11,9,16.24766162,16.7316334,17.21406531,17.15673942,17.68771567,18.4758875,19.48222748,20.09701752,20.73205159,19.75677426,17.25285859,16.01696877,3,4,5,6,6,6,6,6,5,5,5,5,82.07068959,70.95757919,30.49
50555,168,1e+06,6834,13697,0,0,1568,114102,91125,46163,31138,108683,41602,0,4,1,10,16,22,27,27,25,24,16,13,13,2,-1,7,13,18,22,23,21,20,13,11,11,6.197982622,4.73001058,8.144828771,15.1580978,21.14701656,26.61957366,27.73957759,27.17371009,25.43883522,19.23189943,15.71865134,12.89418125,5,7,6,6,5,5,5,4,5,5,4,4,87.3005148,77.9753691,30.49
50558,1246,1e+06,1905,8452,0,0,0,0,0,46268,43004,30378,19864,3974,4,4,12,17,20,26,28,27,25,18,11,7,1,0,8,13,16,22,23,21,20,13,8,5,5.234930081,6.620178311,12.53371942,18.43914039,19.94599069,26.38908891,28.00932551,26.89111667,24.99641507,18.61869366,12.3331189,7.882507866,10,12,9,12,11,10,10,9,11,9,13,12,89.29407798,76.18082057,30.49
50560,1386,1e+06,19485.2,20605.8,19290.4,13120.8,16012.8,21158,19436.2,19659.2,19121.8,20834.4,16731.8,20686.4,9,13,16,16,19,25,26,25,23,21,10,8,7,10,11,11,13,17,17,17,15,15,7,6,5.990705261,6.233183181,9.147640309,12.58383706,15.04839048,17.77900778,18.10296226,18.43001157,16.74739595,14.29185787,6.159350563,5.434489484,3,5,6,8,8,7,9,8,6,6,5,6,72.7023696568328,95.9859209107146,30.49
50561,13,1e+06,10738,13289,192882,120743,231342,155981,304096,228506,312619,221506,219033,18189,-2,-5,3,12,20,22,25,24,22,13,10,10,-3,-6,0,8,15,19,21,19,18,10,8,8,2.083004099,0.876901466,3.491176158,10.25679229,18.91520639,23.77644985,25.11393707,26.71854386,25.42845632,17.24246022,12.62476915,8.924847978,10,10,9,10,8,8,6,7,7,9,7,7,85.67969564,76.67969564,30.49
50572,11,1e+06,46711,43721,47639,47816,47473,44743,37069,42782,50231,52200,46082,50017,21,20,24,26,27,29,29,29,28,27,26,25,18,16,21,22,22,24,25,25,25,23,23,22,23.51099084,22.14763499,26.17967365,28.22826209,28.12137276,31.12833701,32.29045354,31.9608196,30.2349181,28.56244953,27.5303177,25.11789005,9,10,10,9,11,8,8,7,6,9,11,11,85.67969564,76.67969564,30.49
50611,1284,1e+06,177121,169850,123016,169075,195045,180915,196072,199413,178652,95544,212909,206333,-3,-6,2,12,20,22,24,24,21,13,10,8,-4,-7,0,7,15,19,20,19,17,9,7,6,1.018655561,0.594119697,2.382342176,8.579007359,15.62650651,17.90808248,20.42748569,20.06081179,18.27093519,12.33495397,8.954720363,7.088403554,7,7,7,7,5,5,4,4,4,5,5,5,83.85689283,75.14097418,30.49
50629,100,1e+06,87360,81944,90699,62993,89932,80181,76584,80560,85136,89440,72290,72068,15,14,22,25,26,28,28,28,27,24,23,22,12,11,18,21,21,24,24,24,24,20,20,19,16.60000624,15.56930318,21.80731323,24.68505372,26.37147809,28.37702556,28.90522251,28.90343058,27.69972267,24.67228974,23.11842902,21.2350447,8,8,7,7,7,6,6,6,6,7,7,7,87.26272429,79.26272429,30.49
50630,186,1e+06,88349,78362,87379,80623,59335,79194,76725,79132,76571,67550,88599,99855,7,9,11,11,15,21,23,22,17,15,7,6,5,7,8,8,12,15,16,15,13,12,5,6,7.366580016,8.850518632,10.7813684,12.30633634,16.12167492,20.10351965,22.10278988,21.39928203,17.61703452,14.90776248,9.402779746,7.946443454,4,6,5,5,5,6,6,6,5,5,6,8,84.89791319,67.16094719,30.49
50632,349,1e+06,138606,136023,141740,95022,146842,142366,140303,136494,139507,123969,132737,131567,10,13,16,16,17,23,24,24,22,20,11,8,7,10,11,11,12,16,17,17,15,15,8,7,9.800381467,9.256863947,10.72581738,14.10602189,15.55287951,17.73625501,18.53758052,18.69805308,17.59348288,16.42141642,11.00225492,9.901477064,3,5,6,8,8,7,8,8,6,6,5,6,90.90494832,69.7475481,30.49
50648,207,1e+06,97185,86646,63430,99615,96039,89571,94714,101630,93559,90732,83555,95413,-4,-9,0,9,18,20,24,23,21,12,8,7,-6,-9,-2,6,13,16,19,19,17,8,6,5,0.961392106,0.34382189,1.323189284,7.617431439,16.95674333,18.86225837,21.97231973,23.24129938,21.09822786,13.03663823,8.676285273,6.092948994,8,8,7,8,7,6,5,5,5,6,6,5,83.62602478,74.75625325,30.49
50650,1166,1e+06,285194,237038,190376,239448,7514,0,87313,198316,177748,127757,115089,216974,-10,-14,-5,4,14,15,19,20,17,7,3,0,-11,-15,-7,1,10,12,16,17,14,5,2,-1,1.00446924,0.202451797,0.188876442,2.581419997,12.33363903,15.43002092,19.37990575,20.54836277,18.8266807,11.15007937,6.302552098,3.261686376,6,7,7,7,5,5,4,4,4,6,5,5,80.60957717,72.39042283,30.49
50657,346,1e+06,275364,236778,233252,291450,271481,331376,300216,312021,296535,290412,288593,305075,0,-3,5,13,21,24,25,24,22,13,10,9,-2,-5,2,9,16,20,21,19,18,10,8,7,2.369484616,1.401505589,2.820764711,12.05988026,21.07446086,24.55943817,26.76700599,26.84396249,26.30927497,17.52424737,11.55579399,9.461007231,8,9,8,8,6,6,5,6,6,7,7,6,86.7183224,76.97247437,30.49
50658,185,1e+06,481157,423766,417370,452660,400762,463955,424192,461383,300505,409322,491460,460264,1,-2,6,14,22,24,26,25,23,14,11,10,-2,-5,2,10,17,20,22,20,19,11,9,8,3.024613481,1.498189864,6.014652973,13.9164017,20.40682957,24.18757324,25.1173019,25.08283658,23.10872493,15.55156755,12.26455773,9.945609777,8,9,8,9,7,7,6,6,7,7,7,6,87.84409543,78,30.49
50666,47,1e+06,174171,161169,124551,168017,175336,160238,173087,170649,163722,140294,151426,168277,15,14,22,25,26,28,28,28,27,24,23,22,13,11,18,21,21,24,24,25,24,20,20,19,20.3543486,17.60156246,23.7893007,26.64733914,28.42092095,31.41298448,31.36107755,31.61611939,29.832967,26.96969478,25.22464386,22.90477843,7,8,7,6,7,5,6,5,5,7,7,7,88,80.03807983,30.49
50707,5001,1e+06,223465,191363,179199,361852,270329,288644,302684,277647,301757,11486,172119,300836,1,1,7,9,11,20,22,23,20,13,3,-2,-2,-3,2,4,8,15,15,14,11,8,-1,-4,2.444623745,3.387177056,5.293123586,6.777701211,7.320180926,12.16841603,14.07166613,15.74193254,13.09970039,10.09233915,5.01782084,3.295820283,9,9,10,10,9,9,9,9,9,8,10,10,79.40912151,62.70456075,30.49
50739,463,1e+06,137760,122984,140197,52307,154831,171621,179391,149560,147181,147740,141782,142850,-8,-12,-3,6,16,17,21,21,18,8,5,3,-9,-12,-5,3,11,14,17,19,15,6,3,1,1.320710063,0.291084851,0.595097995,4.416006769,13.74859786,16.21508502,19.49082324,20.7172433,19.49005788,11.39112249,7.024333693,4.215726473,5,5,6,6,5,4,3,3,3,4,4,3,80.95942414,72.3304556,30.49
50744,467,1e+06,12815,31992,3409,0,2959,0,15987,9898,6180,911,0,0,-8,-12,-3,8,18,19,21,21,20,10,8,5,-9,-12,-4,5,13,16,18,18,16,7,5,4,1.246405938,0.807711231,1.723781117,4.901567221,11.44752178,14.30422821,17.6330502,20.58075441,19.60666666,12.65144085,9.66578233,6.831598011,9,8,9,9,7,7,6,6,5,7,8,7,81.41512497,73.20756249,30.49
50748,26,1e+06,0,0,0,0,0,0,0,0,0,0,0,130363,10,13,15,14,15,19,21,21,20,19,11,9,8,10,11,10,11,14,16,16,15,14,8,7,11.10764346,10.22977869,11.09180124,15.11457253,15.98612641,17.82670399,19.22874178,19.05499665,18.28045703,17.58850825,14.51450099,12.26909325,3,5,5,7,7,7,8,7,6,5,4,6,81.59391695,67.22994552,30.49
50770,1256,1e+06,74990,66833,67008,67964,54474,59675,57844,54057,56329,56665,64415,70365,-8,-13,-2,6,14,17,20,20,18,9,6,3,-9,-13,-4,3,11,14,16,17,16,8,4,2,0.378694923,0.328792922,1.854103335,7.284878515,13.41280128,16.48607556,20.48593906,20.36778917,17.39022232,11.08276513,7.237834043,4.037244667,8,8,8,8,7,6,6,7,6,8,8,9,81.5122415,73.23924023,30.49
50772,811,1e+06,69651,68283,75588,55823,73031,69924,71613,69102,67331,67917,65914,65765,-9,-14,-3,5,14,16,20,20,18,9,5,3,-10,-14,-4,3,10,14,16,16,15,7,4,1,0.263833066,0.219752287,1.060087939,5.69730972,13.03634817,18.27415861,21.64354693,21.51187155,19.27646743,11.98960845,7.047515423,3.586557291,8,8,8,8,8,6,6,7,6,8,8,9,80.89444391,72.56801337,30.49
50774,115,1e+06,87830,70577,0,98686,110460,98048,69298,107559,108396,77115,115728,113523,11,10,19,23,25,28,29,29,26,22,20,18,8,7,15,19,20,23,25,24,22,18,17,15,13.98971461,13.44953766,18.44263223,22.45726852,24.20823717,27.65228343,29.77324496,28.62809764,26.23915889,22.10877541,19.80498165,17.82731032,6,8,6,6,6,5,6,5,6,7,6,6,87.21588194,79.78411806,30.49
50776,1069,1e+06,466155,439889,476081,375292,473003,435207,433028,470255,367473,0,254885,357001,-4,-7,1,11,19,21,23,23,21,12,9,8,-5,-8,-1,7,15,18,19,18,17,9,6,6,2.256834541,0.715967871,2.473179926,9.138162436,16.03337697,19.06871093,20.75877733,22.1118528,20.62655992,13.18923878,8.993499715,7.317751347,9,8,9,9,7,7,5,5,5,7,7,7,82.56510247,74.11213624,30.49
50799,99,1e+06,29924,20018,150,2741,46683,17492,49192,12351,19554,0,1528,3639,-2,-5,2,11,19,22,25,25,22,13,10,9,-4,-7,0,7,14,18,20,19,18,10,7,7,2.27608554,0.695751061,3.399205849,11.96253101,18.17420687,21.49180487,24.47804147,25.12359732,24.16692697,15.75028444,12.25008081,9.433090301,9,9,8,9,7,7,6,6,6,8,7,6,84.91307761,76.29748654,30.49
50815,37,1e+06,1370468,1210140,1318590,1316711,1396874,1365248,1388907,1359077,1224878,1221009,1256805,1269294,10,12,17,23,25,28,30,30,27,24,18,16,8,10,15,20,22,24,25,24,23,19,16,14,10.62557541,13.20544409,16.35389924,22.1846667,24.65536633,27.63258042,29.96595912,30.58371851,28.61981503,24.67455977,19.55536186,16.23876724,8,9,7,8,8,6,6,5,5,7,7,8,88.27483033,79.60702653,30.49
50835,603,1e+06,335075,303416,329511,299310,334160,323199,320132,320241,217036,305619,326125,293312,-7,-12,-1,7,14,17,21,20,19,10,6,3,-8,-12,-3,3,11,14,17,17,16,8,4,2,0.878029282,0.545831764,2.225084392,7.263013416,12.71614683,16.87550245,20.49836035,20.66591933,17.82233972,11.96298817,7.391086264,4.09205031,9,8,8,8,7,6,6,7,6,8,8,9,81.9624858,73.54928541,30.49
50837,7,1e+06,113678,203944,176342,135474,229042,221883,230905,210979,214329,198883,183230,234905,16,17,19,18,18,21,23,24,25,24,18,14,11,13,14,13,14,17,19,19,20,18,11,9,16.27632651,16.74967459,17.19691036,17.14159401,17.6734037,18.46079019,19.47933579,20.08334501,20.72939041,19.75540584,17.25492091,16.06025858,3,4,5,6,7,6,7,6,5,5,5,5,82.13385258,70.99107196,30.49
50850,640,1e+06,-31672,-23453,-27475,-26367,-25741,-36195,-40823,-43062,-42764,-41196,-30374,936257,14,16,19,18,19,24,25,27,27,24,15,12,9,11,12,12,13,17,19,19,19,17,8,7,15.11771458,15.82629643,16.29510551,16.75109684,17.01908028,18.96456542,19.9504845,20.23777098,20.41384532,18.98324832,16.61110169,14.68816787,4,4,5,6,7,6,7,6,5,5,5,4,88.62744279,72.49978713,30.49
50851,45,1e+06,-2820.4,-2088.4,-2446.2,-2347.8,-2292,-3222.8,-3635,-3834.2,-3807.6,-3668.2,-2704.4,112272.4,16,16,18,17,16,19,21,22,23,22,16,13,11,12,13,12,13,16,18,18,19,17,9,8,16.03857255,17.15172991,17.45676258,16.83948676,15.00569002,17.78654146,19.12591305,20.58553049,22.01557979,21.42106107,16.82862881,16.10782188,6,6,6,7,7,6,6,6,5,5,8,8,69.9034400951238,78.1795637868107,30.49
50852,41,1e+06,2412,1431,12407,3044,25209,4603,28131,23522,25155,8015,2223,4126,-2,-6,2,11,20,22,25,25,22,13,11,9,-4,-7,-1,7,14,17,20,19,17,9,7,7,2.428724726,0.392804328,2.152715141,9.576098656,17.30307189,21.47513981,25.29737576,26.11991482,24.40655037,15.69009579,12.41960567,9.009276245,7,7,7,8,6,6,5,5,5,6,5,5,85.80059794,76.60268057,30.49
50858,39,1e+06,272874,378631,249925,303067,295624,281896,298472,252385,273414,307125,293113,336066,17,16,23,26,27,28,28,29,28,26,24,23,14,13,19,22,22,24,25,25,24,21,21,20,19.8496295,18.05615309,23.84582909,27.38202711,28.53328521,31.04550764,31.63686065,29.7033872,30.32160672,26.92915792,25.31251262,22.67441284,7,8,7,6,7,5,6,5,5,7,7,8,88,79.87142159,30.49
50859,349,1e+06,204995,177032,203080,172042,226059,195766,213874,222555,169696,199746,186456,213727,-3,-6,2,11,20,22,24,23,21,12,10,8,-4,-7,0,8,16,19,20,19,17,9,7,6,0.852875938,0.558384408,3.060738673,11.77790558,21.29565936,22.36085473,24.47951033,25.22023594,23.5913692,14.52618885,9.70837283,7.427878532,7,8,7,8,6,6,5,4,5,5,6,5,85.26639599,76.26639599,30.49
50873,288,1e+06,103578,80252,80297,103513,106035,105768,101048,84792,99879,102951,101606,97784,-7,-11,-2,7,17,18,22,22,19,10,7,4,-8,-11,-4,4,12,14,18,18,15,7,4,2,1.460526662,0.315625295,0.7836213,5.375282325,14.48462591,16.9671096,20.16096742,21.02849892,19.84449486,11.99592119,8.383631654,6.966177722,7,7,8,7,6,6,5,4,4,6,5,4,82.37089769,73.3143043,30.49
50875,3,1e+06,162988,159687,178101,171233,164819,151965,169172,137164,162636,142112,158267,159130,17,16,23,26,27,28,28,29,28,26,24,23,14,12,19,22,22,24,25,25,24,21,21,20,19.671665,17.77523968,23.8181756,27.44373153,28.67975942,31.11606546,31.60115202,29.72468609,30.20359416,27.10323732,25.50827379,22.78746797,8,9,8,7,8,6,7,6,6,7,8,8,88,79.86377441,30.49
50876,117,1e+06,-10832,-8019,-9395,-9015,-8802,-12377,-13959,-14724,-14623,-14086,-10386,189476,16,17,19,18,18,21,23,24,25,24,18,14,11,13,14,13,14,17,19,19,20,18,11,9,15.84104366,16.34054802,17.03938341,16.98837104,17.38420371,18.65859422,19.56591834,20.15833699,20.64218289,19.57961484,16.99559738,15.46036476,2,3,3,4,4,4,4,4,4,3,4,3,82.09816491,70.91550834,30.49
50877,63,1e+06,260833,210678,282790,228576,209524,240947,244335,229082,219438,232737,231622,250150,-5,-10,-1,8,17,18,22,23,19,10,7,5,-7,-10,-3,5,12,14,19,19,16,7,5,4,1.866205339,0.414346103,1.411502526,6.36844876,15.18542141,17.38490375,20.48955506,21.37755153,19.79458103,12.23350336,8.051398941,5.64671788,9,9,8,8,8,7,5,6,6,7,7,6,84.08615354,74.73234271,30.49
50878,498,1e+06,211467,200240,225925,254814,252045,202928,230586,241510,228801,232195,243939,242347,-5,-10,-1,8,17,18,22,22,19,10,7,5,-7,-10,-3,5,13,15,19,19,16,7,5,4,2.74900075,0.41296678,1.498039335,8.251936077,16.50034219,18.29835174,21.61722563,21.0920139,19.03436084,11.62465468,8.010150861,5.806993471,11,10,10,10,10,8,7,7,7,9,9,8,81.16056051,73.5952132,30.49
50879,1498,1e+06,288499,283158,329309,209980,0,0,-5958,285050,255064,263956,276599,235268,-4,-7,1,11,19,21,23,23,21,12,9,8,-5,-8,-1,7,15,18,20,18,17,9,6,6,1.675792636,0.725297575,2.737638121,8.484140949,15.1325156,18.06581051,19.24088276,20.30655025,18.22482512,12.3236007,9.052883851,7.200530137,7,7,7,7,5,5,4,4,4,5,5,5,82.4504,74.0645957,30.49
50881,485,1e+06,334682,298328,290505,359939,374828,355880,385461,367562,384104,389007,389480,352863,11,13,16,17,21,28,29,27,24,21,10,8,7,9,11,10,14,17,18,17,14,13,7,6,5.697105677,7.917476431,9.823159157,12.43213153,14.93443408,18.25613435,19.61148486,19.43661325,16.86534966,16.13789087,8.947427966,7.91200073,4,7,5,7,6,6,7,5,5,5,5,5,89.66770297,68.63316313,30.49
50883,50,1e+06,340217,292669,374891,352872,367571,369580,383449,373652,341053,359546,354756,373182,-3,-8,1,9,17,19,23,23,21,12,9,7,-5,-8,-2,6,13,16,19,19,17,9,6,6,3.030192841,0.402755355,2.022987115,7.804643361,15.35475103,19.05778865,22.56513341,24.53195197,23.88629108,17.48129599,12.43149955,9.530842762,10,9,8,9,8,8,6,7,7,9,7,7,82.00909332,75,30.49
50884,8,1e+06,400960,384327,351819,325236,347743,396028,391799,401451,396428,339259,194776,367825,17,16,23,26,27,28,28,28,28,25,24,23,14,13,19,22,22,24,25,25,25,21,21,20,18.58302143,16.83580071,23.76496374,27.39835418,28.80288772,30.97797702,31.03065388,30.3957914,29.34676544,26.47294703,24.72446089,22.5774232,8,9,8,8,8,7,7,7,7,8,9,9,88,80.38079858,30.49
