Millions gal evaporated at all plants_jan,Millions gal evaporated at all plants_feb,Millions gal evaporated at all plants_mar,Millions gal evaporated at all plants_apr,Millions gal evaporated at all plants_may,Millions gal evaporated at all plants_jun,Millions gal evaporated at all plants_jul,Millions gal evaporated at all plants_aug,Millions gal evaporated at all plants_sep,Millions gal evaporated at all plants_oct,Millions gal evaporated at all plants_nov,Millions gal evaporated at all plants_dec,Plant_ID,Evaporative cooling_jan (MGD/month),Evaporative cooling_feb (MGD/month),Evaporative cooling_mar (MGD/month),Evaporative cooling_apr (MGD/month),Evaporative cooling_may (MGD/month),Evaporative cooling_jun (MGD/month),Evaporative cooling_jul (MGD/month),Evaporative cooling_aug (MGD/month),Evaporative cooling_sep (MGD/month),Evaporative cooling_oct (MGD/month),Evaporative cooling_nov (MGD/month),Evaporative cooling_dec (MGD/month),Plant_ID,Maximum Consumption with 22 pct cushion_jan (MGD),Maximum Consumption with 22 pct cushion_feb (MGD),Maximum Consumption with 22 pct cushion_mar (MGD),Maximum Consumption with 22 pct cushion_apr (MGD),Maximum Consumption with 22 pct cushion_may (MGD),Maximum Consumption with 22 pct cushion_jun (MGD),Maximum Consumption with 22 pct cushion_jul (MGD),Maximum Consumption with 22 pct cushion_aug (MGD),Maximum Consumption with 22 pct cushion_sep (MGD),Maximum Consumption with 22 pct cushion_oct (MGD),Maximum Consumption with 22 pct cushion_nov (MGD),Maximum Consumption with 22 pct cushion_dec (MGD),Plant_ID,Minimum Consumption with 22 pct cushion_jan (MGD),Minimum Consumption with 22 pct cushion_feb (MGD),Minimum Consumption with 22 pct cushion_mar (MGD),Minimum Consumption with 22 pct cushion_apr (MGD),Minimum Consumption with 22 pct cushion_may (MGD),Minimum Consumption with 22 pct cushion_jun (MGD),Minimum Consumption with 22 pct cushion_jul (MGD),Minimum Consumption with 22 pct cushion_aug (MGD),Minimum Consumption with 22 pct cushion_sep (MGD),Minimum Consumption with 22 pct cushion_oct (MGD),Minimum Consumption with 22 pct cushion_nov (MGD),Minimum Consumption with 22 pct cushion_dec (MGD),Plant_ID,Estimated MGD Withdrawal_jan (MGD),Estimated MGD Withdrawal_feb (MGD),Estimated MGD Withdrawal_mar (MGD),Estimated MGD Withdrawal_apr (MGD),Estimated MGD Withdrawal_may (MGD),Estimated MGD Withdrawal_jun (MGD),Estimated MGD Withdrawal_jul (MGD),Estimated MGD Withdrawal_aug (MGD),Estimated MGD Withdrawal_sep (MGD),Estimated MGD Withdrawal_oct (MGD),Estimated MGD Withdrawal_nov (MGD),Estimated MGD Withdrawal_dec (MGD),Plant_ID,Estimated Maximum Withdrawal_jan (MGD),Estimated Maximum Withdrawal_feb (MGD),Estimated Maximum Withdrawal_mar (MGD),Estimated Maximum Withdrawal_apr (MGD),Estimated Maximum Withdrawal_may (MGD),Estimated Maximum Withdrawal_jun (MGD),Estimated Maximum Withdrawal_jul (MGD),Estimated Maximum Withdrawal_aug (MGD),Estimated Maximum Withdrawal_sep (MGD),Estimated Maximum Withdrawal_oct (MGD),Estimated Maximum Withdrawal_nov (MGD),Estimated Maximum Withdrawal_dec (MGD),Plant_ID,Estimated Minimum Withdrawal_jan (MGD),Estimated Minimum Withdrawal_feb (MGD),Estimated Minimum Withdrawal_mar (MGD),Estimated Minimum Withdrawal_apr (MGD),Estimated Minimum Withdrawal_may (MGD),Estimated Minimum Withdrawal_jun (MGD),Estimated Minimum Withdrawal_jul (MGD),Estimated Minimum Withdrawal_aug (MGD),Estimated Minimum Withdrawal_sep (MGD),Estimated Minimum Withdrawal_oct (MGD),Estimated Minimum Withdrawal_nov (MGD),Estimated Minimum Withdrawal_dec (MGD),Plant_ID,Maximum Withdrawal with 0 pct cushion_jan (MGD),Maximum Withdrawal with 0 pct cushion_feb (MGD),Maximum Withdrawal with 0 pct cushion_mar (MGD),Maximum Withdrawal with 0 pct cushion_apr (MGD),Maximum Withdrawal with 0 pct cushion_may (MGD),Maximum Withdrawal with 0 pct cushion_jun (MGD),Maximum Withdrawal with 0 pct cushion_jul (MGD),Maximum Withdrawal with 0 pct cushion_aug (MGD),Maximum Withdrawal with 0 pct cushion_sep (MGD),Maximum Withdrawal with 0 pct cushion_oct (MGD),Maximum Withdrawal with 0 pct cushion_nov (MGD),Maximum Withdrawal with 0 pct cushion_dec (MGD),Plant_ID,Minimum Withdrawal with 0 pct cushion_jan (MGD),Minimum Withdrawal with 0 pct cushion_feb (MGD),Minimum Withdrawal with 0 pct cushion_mar (MGD),Minimum Withdrawal with 0 pct cushion_apr (MGD),Minimum Withdrawal with 0 pct cushion_may (MGD),Minimum Withdrawal with 0 pct cushion_jun (MGD),Minimum Withdrawal with 0 pct cushion_jul (MGD),Minimum Withdrawal with 0 pct cushion_aug (MGD),Minimum Withdrawal with 0 pct cushion_sep (MGD),Minimum Withdrawal with 0 pct cushion_oct (MGD),Minimum Withdrawal with 0 pct cushion_nov (MGD),Minimum Withdrawal with 0 pct cushion_dec (MGD)
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1363,2.19987425511071,2.39697152151242,1.45584335920822,1.12206567174142,2.6549073848021,4.48481207012134,4.48055802621203,4.50243064501769,3.87836346418325,3.36343177744101,3.30888050673881,2.57723341776464,1363,2.68384659123507,2.92430525624516,1.77612889823403,1.36892011952453,3.23898700945856,5.47147072554803,5.46628079197868,5.49296538692158,4.73160342630356,4.10338676847803,4.03683421822135,3.14422476967287,1363,1.71590191898636,1.86963778677969,1.13555782018241,0.875211223958306,2.07082776014564,3.49815341469464,3.49483526044538,3.5118959031138,3.02512350206293,2.62347678640399,2.58092679525627,2.01024206585642,1363,311.213697223476,330.756407800083,174.673610994593,108.519281791403,244.768740785561,366.02307634969,369.264788033349,369.923662885166,325.861806041262,308.667836883675,337.506610861895,322.108248293666,1363,2374.50774918162,2520.8928122511,1321.15753166056,808.606186086511,1813.69765756634,2663.47921094809,2688.99027793435,2689.17175784497,2384.17686032408,2285.34877574816,2524.75562761649,2443.16315765217,1363,140.764849757943,149.649194564774,79.1996387619758,49.413956297144,111.633883898366,167.822313654284,169.272847481252,169.660983455013,149.168658637998,140.80953176344,153.509892328577,145.933154009153,1363,2374.50774918162,2520.8928122511,1321.15753166056,808.606186086511,1813.69765756634,2663.47921094809,2688.99027793435,2689.17175784497,2384.17686032408,2285.34877574816,2524.75562761649,2443.16315765217,1363,140.764849757943,149.649194564774,79.1996387619758,49.413956297144,111.633883898366,167.822313654284,169.272847481252,169.660983455013,149.168658637998,140.80953176344,153.509892328577,145.933154009153
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1374,1.97318058321314,1.87959208540767,1.92636154706083,1.2759005417853,2.74285931348284,3.60999728040368,3.39832082512818,3.64767589846778,3.44796839123646,2.85295264710318,2.01227846946629,1.72198218681142,1374,2.40728031152003,2.29310234419736,2.35016108741422,1.55659866097806,3.34628836244906,4.40419668209249,4.14595140665638,4.45016459613069,4.20652143730848,3.48060222946588,2.45497973274887,2.10081826790993,1374,1.53908085490625,1.46608182661798,1.50256200670745,0.995202422592532,2.13943026451661,2.81579787871487,2.65069024359998,2.84518720080487,2.68941534516444,2.22530306474048,1.56957720618371,1.34314610571291,1374,257.930644716489,242.667545147572,222.388901672509,122.500777143749,249.938535982435,301.273289285529,277.724830811795,295.982413586687,289.38764555009,257.708226197264,203.14530392861,211.432830436859,1374,1960.94399545496,1843.23612177632,1678.70704767711,912.546058912979,1850.30509502631,2201.64657076559,2017.92394673473,2144.81169106528,2115.30177332772,1904.45076337903,1518.62158964553,1601.9764491891,1374,116.780871935492,109.898163876467,100.891130484435,55.7846020576446,114.021999389405,137.96123846309,127.393919683921,135.877154258114,132.509018472655,117.626836296363,92.4155255272139,95.8198783937532,1374,1960.94399545496,1843.23612177632,1678.70704767711,912.546058912979,1850.30509502631,2201.64657076559,2017.92394673473,2144.81169106528,2115.30177332772,1904.45076337903,1518.62158964553,1601.9764491891,1374,116.780871935492,109.898163876467,100.891130484435,55.7846020576446,114.021999389405,137.96123846309,127.393919683921,135.877154258114,132.509018472655,117.626836296363,92.4155255272139,95.8198783937532
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1379,6.39490000183212,6.4045625583032,5.76813853424059,7.05886840314235,8.54825249989375,9.92765718579583,10.0096136862556,9.84269355600804,9.36852471993048,6.79028158533174,6.52032309083396,6.55639244958415,1379,7.80177800223518,7.8135663211299,7.03712901177352,8.61181945183366,10.4288680498704,12.1117417666709,12.2117286972319,12.0080861383298,11.4296001583152,8.28414353410473,7.95479417081743,7.99879878849266,1379,4.98802200142905,4.9955587954765,4.49914805670766,5.50591735445103,6.66763694991712,7.74357260492075,7.80749867527939,7.67730097368627,7.30744928154578,5.29641963655876,5.08585201085049,5.11398611067564,1379,823.561831105148,819.356155759004,655.944185783194,674.15154397796,771.066876465797,831.8343830099,820.613476235028,802.56956175037,796.71398817496,619.238550012919,659.153381713478,793.820829329544,1379,6256.07565906825,6218.62133501364,4948.95392346173,5018.35346477655,5701.97045580971,6077.30827538406,5968.32738755575,5825.35021616317,5832.74691067857,4580.54682457,4929.51084326276,6011.02651919384,1379,372.962123611528,371.149534058265,297.623724591605,307.059621112693,351.872786334927,380.948666028164,376.311102471388,368.256479511742,364.643547108777,282.562799689967,299.829775741775,359.813998692752,1379,6256.07565906825,6218.62133501364,4948.95392346173,5018.35346477655,5701.97045580971,6077.30827538406,5968.32738755575,5825.35021616317,5832.74691067857,4580.54682457,4929.51084326276,6011.02651919384,1379,372.962123611528,371.149534058265,297.623724591605,307.059621112693,351.872786334927,380.948666028164,376.311102471388,368.256479511742,364.643547108777,282.562799689967,299.829775741775,359.813998692752
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1381,2.1470343450799,2.31567105346465,2.06884489973455,2.6969228372303,2.69095665242813,3.49313737321455,3.87837217890576,4.26000563179433,3.54058134611657,2.20766260955874,2.62806712880505,2.41001232926015,1381,2.61938190099747,2.82511868522688,2.52399077767615,3.29024586142096,3.28296711596232,4.26162759532175,4.73161405826503,5.19720687078908,4.31950924226221,2.69334838366167,3.20624189714216,2.94021504169738,1381,1.67468678916232,1.80622342170243,1.61369902179295,2.10359981303963,2.09894618889394,2.72464715110735,3.02513029954649,3.32280439279957,2.76165344997092,1.72197683545582,2.04989236046794,1.87980961682292,1381,287.179837622223,305.079219078919,244.398504500824,262.503576236475,247.890694437173,291.878792361006,318.263097567375,348.698508130159,298.505783851126,201.504771359964,267.060021876219,301.372362161896,1381,2185.40072638742,2319.79041831332,1846.76379964754,1956.87069387136,1836.60830294796,2133.49660458267,2314.77155528278,2532.40598031597,2184.55783051942,1490.70218869972,1996.76749930797,2285.58550821511,1381,129.989043947576,138.121325053511,110.843750249443,119.51474512302,113.061701354568,133.649966382901,145.946049996098,159.972533472236,136.63620659538,91.9451756788388,121.485755662064,136.543621052121,1381,2185.40072638742,2319.79041831332,1846.76379964754,1956.87069387136,1836.60830294796,2133.49660458267,2314.77155528278,2532.40598031597,2184.55783051942,1490.70218869972,1996.76749930797,2285.58550821511,1381,129.989043947576,138.121325053511,110.843750249443,119.51474512302,113.061701354568,133.649966382901,145.946049996098,159.972533472236,136.63620659538,91.9451756788388,121.485755662064,136.543621052121
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1385,0.801046327919476,0.875858089425766,0.651231067184566,0.78338360683752,0.966342805571448,1.44013509180585,1.31951552747766,1.3121825633116,0.320454914509759,0.386098664508283,0.571597923803008,0.990773956256492,1385,0.977276520061761,1.06854686909943,0.794501901965171,0.955728000341775,1.17893822279717,1.75696481200314,1.60980894352274,1.60086272724015,0.390954995701906,0.471040370700105,0.69734946703967,1.20874422663292,1385,0.624816135777191,0.683169309752098,0.507960232403961,0.611039213333266,0.75374738834573,1.12330537160856,1.02922211143257,1.02350239938305,0.249954833317612,0.30115695831646,0.445846380566347,0.772803685880064,1385,103.242086999006,113.355217727735,74.5243437380322,75.4825296390681,89.3568689394835,121.590332128383,109.525167414499,109.192463056846,27.2018652143715,35.4574113495729,57.6913274162632,124.189264009416,1385,784.366602782292,861.280893547771,562.176899962416,562.249716820755,662.179764254733,889.347972667885,797.654620832555,795.063337642965,199.271341419445,262.63589332145,431.431138398284,941.913035859904,1385,46.752998113741,51.3313558723621,33.8157535400561,34.3741097581149,40.7527334852112,55.6649803590636,50.2051951393109,50.0558180214236,12.4475514702647,16.1731238568758,26.2423961947663,56.2655893734917,1385,784.366602782292,861.280893547771,562.176899962416,562.249716820755,662.179764254733,889.347972667885,797.654620832555,795.063337642965,199.271341419445,262.63589332145,431.431138398284,941.913035859904,1385,46.752998113741,51.3313558723621,33.8157535400561,34.3741097581149,40.7527334852112,55.6649803590636,50.2051951393109,50.0558180214236,12.4475514702647,16.1731238568758,26.2423961947663,56.2655893734917
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1394,0.142665359231629,,0.0725064532390426,,0.731488052080756,2.09652947287661,3.3588034241856,2.84178968193488,,,,,1394,0.174051738262588,0,0.088457872951632,0,0.892415423538523,2.55776595690947,4.09774017750643,3.46698341196056,0,0,0,0,1394,0.111278980200671,0,0.0565550335264533,0,0.57056068062299,1.63529298884376,2.61986667086476,2.21659595190921,0,0,0,0,1394,17.4220022608305,0,7.92956258783743,0,65.5315752487799,176.078298575916,276.545350327248,230.907863503265,0,0,0,0,1394,131.919369372834,0,59.6449898791393,0,483.918750350491,1284.43600271971,2010.99256238163,1674.21012877586,0,0,0,0,1394,7.89692533008312,0,3.60100672352307,0,29.9172380885512,80.6737407610947,126.822247372925,105.985269105394,0,0,0,0,1394,131.919369372834,0,59.6449898791393,0,483.918750350491,1284.43600271971,2010.99256238163,1674.21012877586,0,0,0,0,1394,7.89692533008312,0,3.60100672352307,0,29.9172380885512,80.6737407610947,126.822247372925,105.985269105394,0,0,0,0
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1402,1.68884369263477,1.23124741538333,1.00969602136445,1.53558291188717,1.59261254486858,2.84601190759474,4.20372613430936,8.11311798276728,3.3044991937189,2.47082319759654,0.370998143354787,0.818339066429916,1402,2.06038930501442,1.50212184676766,1.23182914606463,1.87341115250235,1.94298730473967,3.47213452726559,5.12854588385742,9.89800393897607,4.03148901633705,3.01440430106778,0.45261773489284,0.998373661044497,1402,1.31729808025512,0.960372983998995,0.787562896664274,1.19775467127199,1.24223778499749,2.2198892879239,3.2789063847613,6.32823202655847,2.57750937110074,1.9272420941253,0.289378551816734,0.638304471815334,1402,201.416621159854,146.316984713326,106.358782794945,140.960154364924,136.811422802828,237.568689522557,342.825209863303,655.149666374678,273.835053973151,216.778073912246,35.0141628578015,90.2966585475827,1402,1523.89186636227,1106.78723800795,798.354262816232,1045.43432614885,1005.34071321714,1731.33890485511,2490.94127696167,4748.86692284413,1994.39288072878,1596.61545647698,260.200242876686,680.072126284566,1402,91.3175358528221,66.3405083528752,48.3286068115704,64.272228905125,62.5480686536197,108.877385362614,157.255754118643,300.734681959362,125.52136493616,99.0414243276879,15.9559156109077,40.9909648398209,1402,1523.89186636227,1106.78723800795,798.354262816232,1045.43432614885,1005.34071321714,1731.33890485511,2490.94127696167,4748.86692284413,1994.39288072878,1596.61545647698,260.200242876686,680.072126284566,1402,91.3175358528221,66.3405083528752,48.3286068115704,64.272228905125,62.5480686536197,108.877385362614,157.255754118643,300.734681959362,125.52136493616,99.0414243276879,15.9559156109077,40.9909648398209
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1403,3.02283053516448,1.7909595960348,2.03315785180626,5.15852774660655,7.02248453928042,8.18095297451291,7.0560094750874,4.24832412736629,6.95887367992606,7.88939524639923,4.49352863743561,3.76595592394675,1403,3.68785325290067,2.18497070716245,2.48045257920364,6.29340385086,8.56743113792211,9.98076262890575,8.60833155960663,5.18295543538687,8.48982588950979,9.62506220060706,5.48210493767145,4.59446622721503,1403,2.3578078174283,1.39694848490714,1.58586312440888,4.02365164235311,5.47753794063873,6.38114332012007,5.50368739056817,3.3136928193457,5.42792147034232,6.1537282921914,3.50495233719978,2.93744562067846,1403,335.722063646687,195.787667189629,198.03624650892,450.814136121426,587.125052774037,673.000280178825,571.547460285555,342.825400921375,571.713812337088,683.260981092102,417.189256951654,402.531370475259,1403,2529.56728674688,1473.70792726732,1477.49604654298,3324.6801575437,4297.05549223076,4890.85963022887,4147.79687275246,2485.4409257731,4159.10244418186,5025.55300732355,3095.75248465264,3025.89641467556,1403,152.385815036069,88.8944460089209,90.1424293684596,205.889359423378,268.741648739523,308.692129774026,262.266025760823,157.359114780645,262.153349487735,312.29103324248,190.192304632207,182.831547328921,1403,2529.56728674688,1473.70792726732,1477.49604654298,3324.6801575437,4297.05549223076,4890.85963022887,4147.79687275246,2485.4409257731,4159.10244418186,5025.55300732355,3095.75248465264,3025.89641467556,1403,152.385815036069,88.8944460089209,90.1424293684596,205.889359423378,268.741648739523,308.692129774026,262.266025760823,157.359114780645,262.153349487735,312.29103324248,190.192304632207,182.831547328921
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1559,,,,,,0.0123138268938299,,0.0950135554527111,0.0202445721427648,,,,1559,0,0,0,0,0,0.0150228688104725,0,0.115916537652308,0.024698378014173,0,0,0,1559,0,0,0,0,0,0.00960478497718733,0,0.0741105732531147,0.0157907662713565,0,0,0,1559,0,0,0,0,0,1.04295089204512,0,8.11577990306022,1.78593894993552,0,0,0,1559,0,0,0,0,0,7.63723020133659,0,59.4098146082417,13.1578083752601,0,0,0,1559,0,0,0,0,0,0.477309638217099,0,3.71457305340849,0.815886400846931,0,0,0,1559,0,0,0,0,0,7.63723020133659,0,59.4098146082417,13.1578083752601,0,0,0,1559,0,0,0,0,0,0.477309638217099,0,3.71457305340849,0.815886400846931,0,0,0
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1570,0.338205734543278,0.292369799652769,,0.0447399040115769,0.0755973333654007,0.470834845427414,0.78165331474521,0.673256169633705,0.465716260542154,0.0788710573314123,0.0208602581783698,0.234129214418693,1570,0.412610996142799,0.356691155576378,0,0.0545826828941238,0.0922287467057889,0.574418511421445,0.953617043989156,0.82137252695312,0.568173837861427,0.096222689944323,0.0254495149776111,0.285637641590805,1570,0.263800472943757,0.22804844372916,0,0.03489712512903,0.0589659200250126,0.367251179433383,0.609689585501264,0.52513981231429,0.36325868322288,0.0615194247185016,0.0162710013791284,0.18262078724658,1570,42.6602877080069,39.5260484099866,0,4.34421696157694,7.12434271752788,40.4893679219839,64.490572387158,56.7810737326073,40.2513618327474,7.5386750444931,2.30754110157423,30.2659011410902,1570,323.979276310043,301.211179414771,0,32.3710057987981,52.9120474225992,297.325763300819,469.912776881843,415.114481460268,295.971251856406,56.1130751992002,17.3609935270888,230.219554726563,1570,19.3207398786395,17.8840471007215,0,1.97810823395965,3.24710263284119,18.5148437154681,29.5573802341464,25.9984759910287,18.3988601406178,3.43376177566324,1.04784171998588,13.7012153827597,1570,323.979276310043,301.211179414771,0,32.3710057987981,52.9120474225992,297.325763300819,469.912776881843,415.114481460268,295.971251856406,56.1130751992002,17.3609935270888,230.219554726563,1570,19.3207398786395,17.8840471007215,0,1.97810823395965,3.24710263284119,18.5148437154681,29.5573802341464,25.9984759910287,18.3988601406178,3.43376177566324,1.04784171998588,13.7012153827597
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1572,2.33106720506025,2.58053611034668,2.52383460479807,2.29326046827757,2.64425881230651,3.93222096676661,4.07898218317244,3.22771735523816,3.02429121096429,0.599563207857898,1.06977513298883,2.0861836786889,1572,2.8439019901735,3.14825405462295,3.07907821785365,2.79777777129863,3.22599575101394,4.79730957945527,4.97635826347037,3.93781517339056,3.68963527737643,0.731467113586635,1.30512566224637,2.54514408800046,1572,1.81823241994699,2.01281816607041,1.9685909917425,1.7887431652565,2.06252187359908,3.06713235407796,3.1816061028745,2.51761953708577,2.35894714455215,0.46765930212916,0.834424603731289,1.62722326937735,1572,295.427364128696,332.462366486326,275.5200268238,225.594987337619,242.961776641082,332.689327195197,338.696624252232,273.168255840987,262.353007648993,57.4508787207543,116.393961919821,263.182659278551,1572,2244.11574256976,2527.78195840624,2074.08245018059,1682.84391253528,1799.70661520556,2436.35175316316,2470.10015867793,1997.36515517271,1929.64932117308,427.745267324463,874.670574879545,1999.40167953524,1572,133.789609942044,150.522530026058,125.09190995901,102.691214029479,110.820475797458,152.253285137599,155.191381612158,125.070822047132,119.911371425089,26.1660086465246,52.8715037582215,119.183306765704,1572,2244.11574256976,2527.78195840624,2074.08245018059,1682.84391253528,1799.70661520556,2436.35175316316,2470.10015867793,1997.36515517271,1929.64932117308,427.745267324463,874.670574879545,1999.40167953524,1572,133.789609942044,150.522530026058,125.09190995901,102.691214029479,110.820475797458,152.253285137599,155.191381612158,125.070822047132,119.911371425089,26.1660086465246,52.8715037582215,119.183306765704
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1606,0.34977381938924,0.490491442060261,0.19422952117052,,0.264651000315012,0.504826543451443,0.304371818005317,0.653819458761809,0.676289771536288,0.0880555483963251,0.183800815488833,0.194663843541487,1606,0.426724059654873,0.598399559313519,0.236960015828034,0,0.322874220384314,0.61588838301076,0.371333617966487,0.797659739689406,0.825073521274271,0.107427769043517,0.224236994896376,0.237489889120615,1606,0.272823579123608,0.382583324807004,0.151499026513005,0,0.206427780245709,0.393764703892125,0.237410018044147,0.509979177834211,0.527506021798305,0.0686833277491335,0.14336463608129,0.15183779796236,1606,48.5012739020252,66.9106144551927,26.0906281800107,0,24.6253212190187,44.4882803346095,25.490656660147,55.7449063201752,58.7543107470884,8.47213324350943,21.0970218093387,24.7074189811178,1606,369.696770587944,509.993791874773,198.683836966736,0,182.647355678786,327.494427239768,186.20788907872,408.608379962999,432.336230348725,63.0633417449675,159.111402591973,187.666756096875,1606,21.9435217005735,30.2729338584385,11.8073743745434,0,11.2279358096754,20.3288682803443,11.6742098582789,25.50441635873,26.8508943789158,3.85890031927288,9.57345746196162,11.1894496441594,1606,369.696770587944,509.993791874773,198.683836966736,0,182.647355678786,327.494427239768,186.20788907872,408.608379962999,432.336230348725,63.0633417449675,159.111402591973,187.666756096875,1606,21.9435217005735,30.2729338584385,11.8073743745434,0,11.2279358096754,20.3288682803443,11.6742098582789,25.50441635873,26.8508943789158,3.85890031927288,9.57345746196162,11.1894496441594
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1720,0.702598532432819,0.673882792092157,1.12759332280135,0.674228226275459,1.19153272051534,1.98442341497306,2.02908323680578,2.5270514106676,1.94506250099294,1.46349122603333,1.59784087624306,1.19486915204773,1720,0.857170209568039,0.822137006352431,1.37566385381765,0.82255843605606,1.45366991902872,2.42099656626713,2.47548154890305,3.08300272101447,2.37297625121138,1.78545929576066,1.94936586901653,1.45774036549823,1720,0.548026855297599,0.525628577831882,0.879522791785056,0.525898016494858,0.929395522001966,1.54785026367899,1.58268492470851,1.97110010032073,1.51714875077449,1.141523156306,1.24631588346958,0.931997938597229,1720,98.1680575616737,95.423936173707,159.3343492745,83.3113527093418,124.740927589823,177.727582408522,173.040640841628,212.781407993962,171.275985125255,141.491254306612,173.157704724255,153.915228055073,1720,749.616346270852,728.662093944132,1216.68530176995,632.430810522249,936.569441838819,1315.08644554799,1269.68635917103,1559.50768248388,1265.46646731642,1056.01770841035,1303.94738650496,1171.00226332546,1720,44.3922566371943,43.1513464682047,72.0520656087163,37.7360013529154,56.6772776720492,81.09073684386,79.1457480529065,97.3549458151792,78.1807683884102,64.3974019290404,78.609800922229,69.6726949805089,1720,749.616346270852,728.662093944132,1216.68530176995,632.430810522249,936.569441838819,1315.08644554799,1269.68635917103,1559.50768248388,1265.46646731642,1056.01770841035,1303.94738650496,1171.00226332546,1720,44.3922566371943,43.1513464682047,72.0520656087163,37.7360013529154,56.6772776720492,81.09073684386,79.1457480529065,97.3549458151792,78.1807683884102,64.3974019290404,78.609800922229,69.6726949805089
241159.012818256,211835.770296435,224110.517604979,240092.975985416,301040.423596346,404922.930099613,456216.629240877,449243.900262699,336379.505034343,268501.128070193,235312.807039555,239598.854530539,1733,12.6703271735335,12.9723733425222,12.609132445779,12.9060466874808,10.5205875026438,17.4009475343776,20.4393292857874,22.5769042407666,20.804315107622,17.3740870919272,13.9315587851927,10.1685760372422,1733,15.4577991517108,15.8262954778771,15.3831415838504,15.7453769587265,12.8351167532254,21.2291559919406,24.9359817286607,27.5438231737352,25.3812644312989,21.1963862521512,16.996501717935,12.4056627654355,1733,9.8828551953561,10.1184512071673,9.83512330770764,10.066716416235,8.20605825206213,13.5727390768145,15.9426768429142,17.6099853077979,16.2273657839452,13.5517879317032,10.8666158524503,7.93148930904894,1733,1698.10389536826,1768.64414354357,1552.44180421273,1317.9473934901,989.00850626076,1509.158161931,1732.19953658281,1912.01798828826,1837.62112597084,1689.1561025424,1518.213416424,1305.45815468718,1733,12939.0748356314,13479.0492132202,11769.2790083125,9881.8317853062,7354.21346309639,11117.5977977138,12695.0409383605,14010.6579872073,13580.6658083457,12609.3005502067,11428.3572972937,9927.54235839639,1733,768.35204489626,800.228828379788,703.44166655425,599.054559191061,450.608766658446,689.461005876595,792.551394695403,874.866741924822,838.739813453586,768.751083808407,689.310776716947,591.015859628706,1733,12939.0748356314,13479.0492132202,11769.2790083125,9881.8317853062,7354.21346309639,11117.5977977138,12695.0409383605,14010.6579872073,13580.6658083457,12609.3005502067,11428.3572972937,9927.54235839639,1733,768.35204489626,800.228828379788,703.44166655425,599.054559191061,450.608766658446,689.461005876595,792.551394695403,874.866741924822,838.739813453586,768.751083808407,689.310776716947,591.015859628706
