"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
8,"8^3","coal","ST",324133,299464,194785,0,289020,366045,231750,380732,331370,150494,200453,166425,551456.76,522625.229,345345.884,0,500020.106,656634.498,405318.16,677177.806,585932.926,249007.364,349425.772,265719.061,47230,47024,31981,0,44255,62073,36615,63067,54001,20115,31372,19756,0.29223573612553,0.307012487068434,0.315983639579153,0,0.301996367522069,0.322556562083036,0.308240583397497,0.317779808306358,0.314471100639256,0.275635206113824,0.306347340859563,0.253689884294751,496311.084,470362.7061,310811.2956,0,450018.0954,590971.0482,364786.344,609460.0254,527339.6334,224106.6276,314483.1948,239147.1549,11029.1352,10452.50458,6906.91768,0,10000.40212,13132.68996,8106.3632,13543.55612,11718.65852,4980.14728,6988.51544,5314.38122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"8^4","coal","ST",129964,93445,418486,345736,113834,246011,275547,0,0,0,269864,0,227593.62,146189.021,748763.82,617449.935,193568.243,434908.171,468801.28,0,0,0,461378.152,0,20609,10317,70465,57919,16561,40067,40152,0,0,0,39903,0,0.30897523955197,0.24080500805871,0.321111195116238,0.320070868029163,0.291930378993005,0.314351908049113,0.292243752576785,0,0,0,0.295104182609843,0,204834.258,131570.1189,673887.438,555704.9415,174211.4187,391417.3539,421921.152,0,0,0,415240.3368,0,4551.8724,2923.78042,14975.2764,12348.9987,3871.36486,8698.16342,9376.0256,0,0,0,9227.56304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^1","coal","ST",490725,503189,637787,492716,673439,738248,730854,722498,630342,498155,605024,586382,847979.909,914606.47,1187855.776,929342.466,1247789.934,1371884.245,1338128.514,1326380.124,1149552.014,909393.935,1094447.568,1086236.712,74882,88413,119439,95283,124448,137459,130920,130339,111742,88544,104950,108296,0.301313586286866,0.329844084549282,0.343090969201972,0.349837597564384,0.340308883049541,0.341886973313845,0.333837418548574,0.335299743574867,0.331676464602323,0.332226236103059,0.327200775505766,0.340184703166247,763181.9181,823145.823,1069070.1984,836408.2194,1123010.9406,1234695.8205,1204315.6626,1193742.1116,1034596.8126,818454.5415,985002.8112,977613.0408,16959.59818,18292.1294,23757.11552,18586.84932,24955.79868,27437.6849,26762.57028,26527.60248,22991.04028,18187.8787,21888.95136,21724.73424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^2","coal","ST",204167,316672,381109,338849,604210,697864,660719,641047,639973,538674,566589,552200,413681.146,549209.478,738448.176,600713.006,1154201.516,1303912.33,1223096.248,1214144.88,1189219.604,1007584.006,1009365.216,1028611.522,46856,48837,78759,55621,120600,131764,121807,125264,119150,101993,94271,103452,0.386479377621914,0.303415523320594,0.363920912792667,0.31593562490638,0.356527069403017,0.344806322185787,0.339811799488081,0.352032374390114,0.341868297186261,0.34539491789035,0.318681330445213,0.343173977473684,372313.0314,494288.5302,664603.3584,540641.7054,1038781.3644,1173521.097,1100786.6232,1092730.392,1070297.6436,906825.6054,908428.6944,925750.3698,8273.62292,10984.18956,14768.96352,12014.26012,23084.03032,26078.2466,24461.92496,24282.8976,23784.39208,20151.68012,20187.30432,20572.23044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^1","coal","ST",77439,127944,484334,503335,396518,381425,362712,65371,377241,296898,320320,39833,126763.79,220579.348,889346.094,927227.127,692987.989,682982.843,633844.455,115295.68,645810.512,527913.306,532111.294,72716.223,9998,19392,87424,91625,62518,64361,57172,10577,56000,49140,43358,7080,0.269119247065743,0.299974677955798,0.335418268964703,0.337174483356115,0.307826646213344,0.321543571395394,0.307770883757278,0.313023044575478,0.295876013860858,0.317613815932118,0.278031246072368,0.332222304780599,114087.411,198521.4132,800411.4846,834504.4143,623689.1901,614684.5587,570460.0095,103766.112,581229.4608,475121.9754,478900.1646,65444.6007,2535.2758,4411.58696,17786.92188,18544.54254,13859.75978,13659.65686,12676.8891,2305.9136,12916.21024,10558.26612,10642.22588,1454.32446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^2","coal","ST",216585,434771,485875,340536,353174,326263,361275,169256,358249,372401,17830,2417,361255.195,793294.782,890259.98,617375.73,607643.534,565970.074,632145.78,293366.184,630300.644,648591.68,28496.145,2746.56,29695,77177,87208,59424,53210,50349,57155,26057,57566,58136,2124,0,0.280476235919597,0.331955705187028,0.334246076207986,0.328427240507171,0.298793551220443,0.303545796416084,0.308506151381727,0.30306878171071,0.311634222667873,0.305844458319293,0.254328624450781,0,325129.6755,713965.3038,801233.982,555638.157,546879.1806,509373.0666,568931.202,264029.5656,567270.5796,583732.512,25646.5305,2471.904,7225.1039,15865.89564,17805.1996,12347.5146,12152.87068,11319.40148,12642.9156,5867.32368,12606.01288,12971.8336,569.9229,54.9312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,"26^3","coal","ST",425604,457548,19424,0,308488,462159,291716,240485,0,0,2066,408460,782330.178,839315.384,35580.952,0,564460.009,823718.92,515987.3,413050.638,0,0,2347.2,672713.918,77036,82371,3484,0,55169,76997,47583,36049,0,0,0,53789,0.335993196263995,0.334869810917227,0.334108422956193,0,0.333494576513037,0.318949264367996,0.314658631365539,0.29779456450083,0,0,0,0.272828602990194,704097.1602,755383.8456,32022.8568,0,508014.0081,741347.028,464388.57,371745.5742,0,0,2112.48,605442.5262,15646.60356,16786.30768,711.61904,0,11289.20018,16474.3784,10319.746,8261.01276,0,0,46.944,13454.27836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"26^4","coal","ST",323906,151080,532461,331140,60118,425385,208421,395494,51053,147576,-672221,355401,587966.445,275630.936,992758.008,627298.897,93025.613,765855.409,363570.144,715061.398,93651,245001.614,534436.105,616587.304,56713,26810,99990,64737,6373,72851,32685,68511,9191,19937,334855,54864,0.329122005967534,0.331891168413694,0.343668724755328,0.352131508976653,0.233758934972028,0.324575380964633,0.306751799454688,0.326921749927829,0.334870730050934,0.2776628042132,2.13790222818123,0.303612558587486,529169.8005,248067.8424,893482.2072,564569.0073,83723.0517,689269.8681,327213.1296,643555.2582,84285.9,220501.4526,480992.4945,554928.5736,11759.3289,5512.61872,19855.16016,12545.97794,1860.51226,15317.10818,7271.40288,14301.22796,1873.02,4900.03228,10688.7221,12331.74608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^5","coal","ST",2376014,1713238,0,205817,2781051,2855895,2531848,2771785,2788970,3002180,2739349,2909085,4425387.278,3328236.414,0,352469.792,5240589.886,5359448.736,4752862.507,5163518.57,5254368.57,5600335.522,3301386.734,5452965.768,444996,356275,0,30585,536538,545258,483784,519376,537771,564512,48614,553788,0.343108649267464,0.365256558514416,0,0.296082967302911,0.349339065094704,0.347143283528927,0.347314641508943,0.343212404606497,0.349223682254935,0.34394260274465,0.0502448780846164,0.346527425022339,3982848.5502,2995412.7726,0,317222.8128,4716530.8974,4823503.8624,4277576.2563,4647166.713,4728931.713,5040301.9698,2971248.0606,4907669.1912,88507.74556,66564.72828,0,7049.39584,104811.79772,107188.97472,95057.25014,103270.3714,105087.3714,112006.71044,66027.73468,109059.31536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^1","coal","ST",387726,166672,489036,517788,569843,539340,485105,482398,484609,468304,530673,375545,676332.44,293257.12,878462.82,922291.2,1024978.05,958362.96,852376.72,853662,846535.92,839506.98,956516.5,678980.28,60799,26786,83239,86116,97344,89103,77663,78788,76302,79268,91167,65052,0.306734806125816,0.311663641926239,0.323318318082033,0.318597692615955,0.324057043133753,0.317240881701021,0.310891912697944,0.314920526297293,0.307551162483454,0.322181375454436,0.325216101740012,0.326911602322235,608699.196,263931.408,790616.538,830062.08,922480.245,862526.664,767139.048,768295.8,761882.328,755556.282,860864.85,611082.252,13526.6488,5865.1424,17569.2564,18445.824,20499.561,19167.2592,17047.5344,17073.24,16930.7184,16790.1396,19130.33,13579.6056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^2","coal","ST",458677,246823,475128,262125,322190,545216,477076,515842,421772,223829,556021,471000,805633.64,439600.17,856090.61,466479.76,571535.3,970611.58,839479.5,912855.68,740545.2,411151.56,1007719.82,843528.8,73353,41039,81545,43487,52978,90540,76690,84253,67382,40441,96944,79515,0.310675588745276,0.318541308707865,0.325015778762017,0.318092540992561,0.316285543377636,0.318289171452086,0.311713408844409,0.314927143160242,0.310469661379211,0.33561919049997,0.328252450328902,0.321644396848098,725070.276,395640.153,770481.549,419831.784,514381.77,873550.422,755531.55,821570.112,666490.68,370036.404,906947.838,759175.92,16112.6728,8792.0034,17121.8122,9329.5952,11430.706,19412.2316,16789.59,18257.1136,14810.904,8223.0312,20154.3964,16870.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^3","coal","ST",407807,433587,134816,0,6810,235640,393828,343734,302952,477059,241938,538759,717746.98,764190.84,234669.12,0,8932.42,412655.16,691303.3,607118.04,532858.38,855609.12,428543.72,961913.82,65595,70018,21012,0,308,37367,62872,55841,48641,80855,39619,90189,0.311835966624339,0.312632926246538,0.305519046050882,0,0.117654467658261,0.308978168066528,0.310324087965441,0.313838985479661,0.311470942316793,0.322446983384188,0.315453402653993,0.319922105350352,645972.282,687771.756,211202.208,0,8039.178,371389.644,622172.97,546406.236,479572.542,770048.208,385689.348,865722.438,14354.9396,15283.8168,4693.3824,0,178.6484,8253.1032,13826.066,12142.3608,10657.1676,17112.1824,8570.8744,19238.2764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^4","coal","ST",454186,320168,486465,526320,537582,464892,497513,507768,482419,495370,524901,423459,797513.58,567496.26,875285.36,940466.28,968644.09,825037.38,873614.24,898519.74,841127.1,894357.21,950783.86,758397.67,72575,52529,83173,88303,92270,76536,79504,82922,75549,85482,91380,71492,0.31051014893063,0.315836974960857,0.324234738965587,0.32037533383972,0.325029761756973,0.316532987923529,0.310524675696678,0.314897336679548,0.30647421163817,0.326129815043365,0.327941361141743,0.321652772060864,717762.222,510746.634,787756.824,846419.652,871779.681,742533.642,786252.816,808667.766,757014.39,804921.489,855705.474,682557.903,15950.2716,11349.9252,17505.7072,18809.3256,19372.8818,16500.7476,17472.2848,17970.3948,16822.542,17887.1442,19015.6772,15167.9534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
