"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
8,"8^3","coal","ST",351537,312775,116218,6197,0,0,376070,490229,422308,129638,475716,515004,663287.395,597810.441,210523.382,7257.901,0,0,704410.358,928986.602,795064.754,235052.82,886496.56,1001228.31,62946,57922,18618,0,0,0,66046,88784,75179,20823,82405,99600,0.323812220854883,0.330603080048915,0.301758512125746,0,0,0,0.319924594919145,0.326100976168868,0.322641988302754,0.302276701977028,0.317178215220598,0.339432216014747,579574.080068933,522360.953954475,183953.285371344,6341.88336310295,0,0,615506.925514359,811739.465138659,694719.855779534,205386.869924022,774612.079348009,874863.567559916,13265.7479,11956.20882,4210.46764,145.15802,0,0,14088.20716,18579.73204,15901.29508,4701.0564,17729.9312,20024.5662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,"8^4","coal","ST",0,1071,401981,381966,400939,366698,344433,530592,524364,65041,0,0,0,1254.783,752151.179,697496.641,752264.58,688494.73,635673.305,995915.712,982011.47,117952.998,0,0,0,0,70398,62588,70732,64810,58118,93702,92048,10453,0,0,0,0,0.319361105089752,0.306179278532181,0.320827927961197,0.321194605803301,0.3119633166285,0.321035543899522,0.319834006338032,0.302384000616924,0,0,0,1096.41719169281,657222.390969285,609465.786785751,657321.479661079,601600.004432556,555445.15657463,870221.471054183,858072.07951297,103066.183410922,0,0,0,25.09566,15043.02358,13949.93282,15045.2916,13769.8946,12713.4661,19918.31424,19640.2294,2359.05996,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,"10^1","coal","ST",669181,652513,684941,590985,680703,629440,778157,656718,661943,592734,605723,698616,1308014.721,1278961.33,1343526.682,1155472.779,1354351.525,1238302.503,1517173.566,1258194.92,1282916.832,1178537.468,1141706.778,1364590.583,131181,128796,135448,115928,139399,125384,151580,122367,127022,121187,108164,136711,0.342204051799812,0.343614754513336,0.34399580217641,0.342338281878296,0.351200478664503,0.345495354102502,0.340905083499194,0.331851073901967,0.337837057141363,0.35086454305244,0.323262257938527,0.341843976758559,1142930.55220836,1117543.98148707,1173960.55863268,1009640.88565805,1183419.20125262,1082016.69356808,1325691.51840938,1099398.49423251,1121000.26069597,1029794.58676864,997612.287759239,1192365.99063209,26160.29442,25579.2266,26870.53364,23109.45558,27087.0305,24766.05006,30343.47132,25163.8984,25658.33664,23570.74936,22834.13556,27291.81166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^2","coal","ST",294858,123898,101686,18335,310421,426157,746582,673954,49749,331204,513969,647077,543875.667,281317.402,216217.785,21474.306,576082.615,822375.854,1448804,1301616.468,117860.928,638893.872,1024676.91,1255722.605,49677,34082,24302,0,53175,80885,143726,128181,14912,62801,105771,124574,0.311661081870022,0.413385573211002,0.383510663935439,0,0.314955771578005,0.335601954456216,0.338495223398058,0.336021806801541,0.43171076745637,0.335401251336466,0.352213909006694,0.338501454594743,475233.272559631,245812.412086517,188928.99937578,18764.0399001835,503375.390741943,718584.029556228,1265950.85603909,1137339.82091379,102985.733539638,558259.256722463,895352.726371541,1097238.20941093,10877.51334,5626.34804,4324.3557,429.48612,11521.6523,16447.51708,28976.08,26032.32936,2357.21856,12777.87744,20493.5382,25114.4521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,"26^1","coal","ST",415469,387167,416259,180754,0,0,274515,679001,623051,632190,595555,254544,807803.41,751695.776,794725.32,339896.64,0,0,521543.264,1312835.436,1220800.222,1212852.938,1183976.342,504750.217,80371,74626,76867,32077,0,0,50051,129509,122877,118210,121721,51702,0.339484954563388,0.338746561800555,0.33002719150813,0.322013229610037,0,0,0.327453216115164,0.336601852099915,0.343441555157253,0.332562223137394,0.350791716191235,0.34950844266799,705850.769600857,656824.464253392,694423.26164888,296998.380990674,0,0,455719.435839647,1147142.84612871,1066723.37051362,1059779.11098439,1034547.02201605,441045.83456221,16156.0682,15033.91552,15894.5064,6797.9328,0,0,10430.86528,26256.70872,24416.00444,24257.05876,23679.52684,10095.00434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^2","coal","ST",421807,466285,431683,364596,391220,269195,532369,659309,644035,637119,269735,311661,810559.345,918689.73,820408.274,682443.794,726462.524,509666.179,1015987.903,1286948.953,1242068.908,1279990.146,524928.999,589776.383,79203,93225,78773,63912,67124,48638,98204,128803,122049,133565,52299,56238,0.333413865483224,0.346250470765576,0.327622858932795,0.319552604327735,0.315276394574209,0.325624246140139,0.329812781796478,0.341500622379387,0.335285966968267,0.356051552837501,0.339953613155214,0.325363874938343,708258.878822282,802742.158447813,716864.777272741,596312.755357431,634775.893867025,445341.354385565,887760.356492814,1124523.4888425,1085307.74165598,1118442.95091006,458677.858180813,515340.872147296,16211.1869,18373.7946,16408.16548,13648.87588,14529.25048,10193.32358,20319.75806,25738.97906,24841.37816,25599.80292,10498.57998,11795.52766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^3","coal","ST",0,48665,103169,456299,463093,434700,224771,659012,0,0,543317,571479,0,85691.646,196894.3,898686.13,838074.828,812891.916,426798.937,1291768.779,0,0,1070472.32,1118651.787,0,7180,19032,91146,73988,76008,40922,130096,0,0,108629,112431,0,0.285899108531536,0.329820865713228,0.346063995045745,0.301234932592439,0.319046028156097,0.32716012383133,0.343641813191709,0,0,0.346255899507985,0.342939882453341,0,74876.5275420961,172044.325964187,785263.207158429,732301.640478227,710297.056694667,372932.763611728,1128735.00596328,0,0,935368.310599747,977467.060666807,0,1713.83292,3937.886,17973.7226,16761.49656,16257.83832,8535.97874,25835.37558,0,0,21409.4464,22373.03574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^4","coal","ST",0,-1399931,0,0,239928,197123,311745,36436,620326,412361,49059,76682,0,47051.542,0,0,448743.324,394380.935,595069.182,63963.812,1209013,821271.942,93542.84,130256.169,0,422070,0,0,41971,40913,57538,5327,120726,84652,9029,10120,0,30.6081770880113,0,0,0.31913773482678,0.353974727049116,0.329924179000754,0.284168019567064,0.340719259131209,0.351703815153593,0.329348692641789,0.265099588488588,0,41113.1801629892,0,0,392107.555721567,344606.228495192,519965.668479231,55890.9573392424,1056423.81047567,717619.441978204,81736.8245631073,113816.574671193,0,941.03084,0,0,8974.86648,7887.6187,11901.38364,1279.27624,24180.26,16425.43884,1870.8568,2605.12338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^5","coal","ST",2612873,3435390,107018,2063179,1968542,2072766,1666166,2624925,2478669,2540103,2498552,2637109,5238591.743,4039646.414,154761.195,4139173.915,3901883.894,4092536.403,3237482.244,5201655.012,4895797.902,5021817.967,4993931.488,5170387.488,545072,3992,7361,431069,399428,416589,321795,532297,498627,512156,517356,520902,0.355030906266978,0.00337189483534833,0.162293671485284,0.355352978121964,0.349293903392606,0.347329834236297,0.339155401804885,0.349171923433972,0.347519478098751,0.347991103087309,0.353487248690105,0.343763509873324,4577430.55754276,3529803.78015146,135228.828255501,3616769.94333874,3409428.22892155,3576018.5385663,2828880.5236617,4545155.60093805,4277900.63047265,4388015.73863418,4363648.80427869,4517834.34231782,104771.83486,80792.92828,3095.2239,82783.4783,78037.67788,81850.72806,64749.64488,104033.10024,97915.95804,100436.35934,99878.62976,103407.74976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^1","coal","ST",472842,430848,458216,185393,0,110777,413701,415587,426378,350638,115397,498238,879504.98,789710.18,833829.1,325168.68,0,214748.7,727149.9,749372.62,753398.58,653415.58,225770.94,927885.51,81498,71336,74355,27032,0,21270,60707,65715,63560,60739,22674,86161,0.316180797202535,0.308224998492485,0.304270586982392,0.283658833562937,0,0.33795882256796,0.284866687020104,0.299222008004509,0.287863057028857,0.317179415066901,0.342678567755443,0.316842316612962,768502.904686657,690041.081052915,728591.764610884,284129.232665773,0,187645.327179027,635376.516336055,654794.513116515,658312.357841115,570948.184054076,197276.453379305,810777.341649231,17590.0996,15794.2036,16676.582,6503.3736,0,4294.974,14542.998,14987.4524,15067.9716,13068.3116,4515.4188,18557.7102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^2","coal","ST",457589,433827,417901,146151,0,10710,186085,0,0,0,310209,497186,854766.49,798613.56,794055.7,269728.32,0,20652.21,328440.7,0,0,0,569537.11,964177.94,79778,72691,76218,24660,0,2029,27648,0,0,0,51599,95551,0.318465578733673,0.310578083272215,0.327516679900415,0.311956017076739,0,0.335229598188281,0.287232510221784,0,0,0,0.309133520482976,0.338146493104789,746886.6525279,697820.767975812,693838.154200101,235685.984855085,0,18045.7004043329,286988.291944997,0,0,0,497655.992080731,842489.314301321,17095.3298,15972.2712,15881.114,5394.5664,0,413.0442,6568.814,0,0,0,11390.7422,19283.5588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^3","coal","ST",317878,398771,388897,0,0,205743,189163,0,0,0,0,164572,568069.06,753374.43,748343.1,0,0,373769.07,350936.4,0,0,0,0,271513.44,48984,71645,73280,0,0,33229,32375,0,0,0,0,19708,0.294225258034648,0.324490400211751,0.334126978921834,0,0,0.303347733026705,0.314780776516771,0,0,0,0,0.247672657088356,496373.224256921,658291.255805799,653894.928545165,0,0,326595.781159795,306644.815996697,0,0,0,0,237245.805363679,11361.3812,15067.4886,14966.862,0,0,7475.3814,7018.728,0,0,0,0,5430.2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
