"Plant.Code","bogen","bogen_dom_fuel","general_mover","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","FuelHeat_january","FuelHeat_february","FuelHeat_march","FuelHeat_april","FuelHeat_may","FuelHeat_june","FuelHeat_july","FuelHeat_august","FuelHeat_september","FuelHeat_october","FuelHeat_november","FuelHeat_december","NetGen_january","NetGen_february","NetGen_march","NetGen_april","NetGen_may","NetGen_june","NetGen_july","NetGen_august","NetGen_september","NetGen_october","NetGen_november","NetGen_december","ThermalEfficiency_january","ThermalEfficiency_february","ThermalEfficiency_march","ThermalEfficiency_april","ThermalEfficiency_may","ThermalEfficiency_june","ThermalEfficiency_july","ThermalEfficiency_august","ThermalEfficiency_september","ThermalEfficiency_october","ThermalEfficiency_november","ThermalEfficiency_december","steamHeat_january","steamHeat_february","steamHeat_march","steamHeat_april","steamHeat_may","steamHeat_june","steamHeat_july","steamHeat_august","steamHeat_september","steamHeat_october","steamHeat_november","steamHeat_december","nomLoss_january","nomLoss_february","nomLoss_march","nomLoss_april","nomLoss_may","nomLoss_june","nomLoss_july","nomLoss_august","nomLoss_september","nomLoss_october","nomLoss_november","nomLoss_december","Exported_Heat_January","Exported_Heat_February","Exported_Heat_March","Exported_Heat_April","Exported_Heat_May","Exported_Heat_June","Exported_Heat_July","Exported_Heat_August","Exported_Heat_September","Exported_Heat_October","Exported_Heat_November","Exported_Heat_December","flag_HighTE_january","flag_HighTE_february","flag_HighTE_march","flag_HighTE_april","flag_HighTE_may","flag_HighTE_june","flag_HighTE_july","flag_HighTE_august","flag_HighTE_september","flag_HighTE_october","flag_HighTE_november","flag_HighTE_december","flag_ZeroFH_ZeroNetGen_january","flag_ZeroFH_ZeroNetGen_february","flag_ZeroFH_ZeroNetGen_march","flag_ZeroFH_ZeroNetGen_april","flag_ZeroFH_ZeroNetGen_may","flag_ZeroFH_ZeroNetGen_june","flag_ZeroFH_ZeroNetGen_july","flag_ZeroFH_ZeroNetGen_august","flag_ZeroFH_ZeroNetGen_september","flag_ZeroFH_ZeroNetGen_october","flag_ZeroFH_ZeroNetGen_november","flag_ZeroFH_ZeroNetGen_december","Flag_gen_no_fuel_january","Flag_gen_no_fuel_february","Flag_gen_no_fuel_march","Flag_gen_no_fuel_april","Flag_gen_no_fuel_may","Flag_gen_no_fuel_june","Flag_gen_no_fuel_july","Flag_gen_no_fuel_august","Flag_gen_no_fuel_september","Flag_gen_no_fuel_october","Flag_gen_no_fuel_november","Flag_gen_no_fuel_december","Flag_fuel_no_gen_january","Flag_fuel_no_gen_february","Flag_fuel_no_gen_march","Flag_fuel_no_gen_april","Flag_fuel_no_gen_may","Flag_fuel_no_gen_june","Flag_fuel_no_gen_july","Flag_fuel_no_gen_august","Flag_fuel_no_gen_september","Flag_fuel_no_gen_october","Flag_fuel_no_gen_november","Flag_fuel_no_gen_december"
8,"8^3","coal","ST",418150,271745,391111,282326,216738,394889,440983,361857,212360,39235,0,28533,781830.454,502042.454,733353.008,515199.012,403583.405,736055.092,826025.738,676366.432,372244.096,69139.994,0,33419.514,73086,45983,68880,46174,37467,68449,77453,63194,30908,5802,0,0,0.318968982039679,0.31252423449432,0.320484406058371,0.305808335595178,0.316768845785421,0.317309904378734,0.319942184924993,0.318801710076588,0.283315233883521,0.286335522100277,0,0,683155.853047572,438679.81756626,640796.731826006,450175.890094102,352647.257353598,643157.786566944,721773.262726652,591002.415500308,325263.27369796,60413.854869836,0,29201.6465696606,15636.60908,10040.84908,14667.06016,10303.98024,8071.6681,14721.10184,16520.51476,13527.32864,7444.88192,1382.79988,0,668.39028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,"8^4","coal","ST",363629,347068,290280,260426,367098,264914,390112,349806,40190,0,178773,428936,688984.226,654060.7,539877.1,478279.428,670819.233,499596.432,732774.82,650786.536,71006.832,0,296929.908,784624.464,65832,61947,50018,43354,60270,47373,69028,60325,5989,0,21906,70624,0.326027784096177,0.323168532492474,0.316124574500382,0.30929600752136,0.306564969642127,0.32354776348763,0.321426437551443,0.316290110679241,0.287793524713228,0,0.251730582963034,0.307126512639555,602027.721280541,571511.883640941,471739.363572232,417915.916371358,586155.326920576,436542.507312568,640291.516770311,568650.950955351,62045.0797727119,0,259454.468110393,685597.231833993,13779.68452,13081.214,10797.542,9565.58856,13416.38466,9991.92864,14655.4964,13015.73072,1420.13664,0,5938.59816,15692.48928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^1","coal","ST",662483,578739,637401,467053,724815,729248,704201,653685,622460,563450,492414,503515,1294587.632,1111472.76,1225210.488,896626.456,1407108.328,1419390.47,1364925.259,1274215.799,1202440.449,1087823.433,947343.487,960365.121,129784,108507,119775,87479,139672,141446,135158,127265,118456,107070,92737,92742,0.342071225472669,0.33310854598002,0.333566413692012,0.332904068425124,0.338694902586064,0.340028740956673,0.337877854541191,0.340794704822209,0.336140102552388,0.335842949064327,0.334019953187265,0.329508726379495,1131198.09232168,971194.096638424,1070577.01808642,783463.484032691,1229517.58303493,1240249.59935936,1192658.42726858,1113397.38261531,1050680.77928249,950529.54452482,827779.532863459,839157.710111263,25891.75264,22229.4552,24504.20976,17932.52912,28142.16656,28387.8094,27298.50518,25484.31598,24048.80898,21756.46866,18946.86974,19207.30242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"10^2","coal","ST",634751,575473,63188,177263,641721,673650,741629,649629,584090,0,82250,215132,1241225.362,1127680.856,143129.202,309724.435,1241300.616,1337199.382,1445337.07,1294214.38,1148595.369,0,142085.291,444386.235,124559,113520,17296,25550,122535,137174,144310,133458,116228,0,11448,48148,0.342413843022972,0.343489144769165,0.412329368258477,0.281476587405834,0.336829426740573,0.350027751029876,0.340685874333798,0.351856220389083,0.345279302549582,0,0.274920637070026,0.369695782138706,1084570.65935857,985356.573416486,125064.905809269,270634.201468573,1084636.41557247,1168431.82538,1262921.48629596,1130871.94835126,1003631.47163322,0,124152.746521968,388300.373694606,24824.50724,22553.61712,2862.58404,6194.4887,24826.01232,26743.98764,28906.7414,25884.2876,22971.90738,0,2841.70582,8887.7247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^1","coal","ST",688765,445065,635918,638432,700301,639353,685252,545501,583123,624524,630390,655227,1361572.411,866809.374,1246820.604,1235989.289,1420010.272,1284843.99,1346635.84,1058784.24,1197828.731,1210923.795,1245149.766,1273036.652,138843,86462,125617,122170,150085,134125,136135,105064,128831,119974,126819,126518,0.347944589793837,0.340352166842164,0.343772623747883,0.337269220299853,0.360638962969417,0.356193655464739,0.344942311129934,0.338589358829142,0.366988532636892,0.338062631232711,0.347527819123407,0.33910816930666,1189728.74126843,757409.607536984,1089459.72744483,1079995.42965419,1240791.17632386,1122684.19262867,1176677.31067896,925155.379877956,1046651.10490975,1058093.44457798,1087999.76543727,1112367.0554254,27231.44822,17336.18748,24936.41208,24719.78578,28400.20544,25696.8798,26932.7168,21175.6848,23956.57462,24218.4759,24902.99532,25460.73304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^2","coal","ST",790532,723307,556644,713593,668061,730676,679702,530553,562617,650785,586189,651720,1567965.904,1431082.654,1109739.492,1401885.99,1349112.192,1453281.65,1331547.008,1030413.58,1123896.723,1278783.809,1157040.142,1276249.87,160663,146113,114549,141654,141793,149508,133986,102346,116341,129258,117726,128350,0.349627914370771,0.348378208922096,0.352206285959588,0.34478073324636,0.358619223730208,0.351027777113954,0.343344235909995,0.338911372305478,0.353210194154112,0.344895195744537,0.347176886141259,0.343152371094855,1370073.36976493,1250466.11611647,969679.583903544,1224954.35484007,1178841.12299192,1269863.38309627,1163492.83590734,900365.372869835,982050.034774464,1117388.86536238,1011010.43221616,1115174.73408845,31359.31808,28621.65308,22194.78984,28037.7198,26982.24384,29065.633,26630.94016,20608.2716,22477.93446,25575.67618,23140.80284,25524.9974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^3","coal","ST",719202,745850,657438,637873,714575,807297,767480,524505,171829,512722,562533,448604,1436257.394,1468675.806,1285481.4,1293932.996,1425355.014,1598287.53,1510710.27,1030419.324,321199.538,1021478.828,1108844.659,902776.311,148611,148913,128984,136833,147239,163337,153092,104120,30014,105336,112599,94425,0.353057564513398,0.345966074843886,0.342370932601592,0.360832712407312,0.352473647986199,0.348703659835224,0.345778636217254,0.344783922938153,0.31884220817279,0.351863562109973,0.346489969304167,0.356889426067362,1254987.75364147,1283314.64701202,1123241.15529246,1130626.07774649,1245461.35994442,1396568.11190479,1320043.95317348,900370.391921216,280661.034957428,892558.273398204,968897.687523935,788837.167568744,28725.14788,29373.51612,25709.628,25878.65992,28507.10028,31965.7506,30214.2054,20608.38648,6423.99076,20429.57656,22176.89318,18055.52622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"26^4","coal","ST",793837,700874,638409,698948,736285,782044,720476,485593,675237,453089,0,6063,1582986.83,1398414.212,1251612.216,1384800.703,1487944.922,1534853.444,1390728.93,939062.96,1316254.711,890326.101,0,7101.675,163453,144513,126086,141671,156538,154865,136845,92664,131468,89995,0,0,0.352324169001457,0.35261268341572,0.343735127014772,0.349076430198779,0.358971332488609,0.344281118933985,0.335747886038439,0.33670004507472,0.340805786122653,0.344902321694374,0,0,1383198.50893365,1221920.74896165,1093646.59144659,1210025.39709056,1300151.81331976,1341140.02399659,1215205.42423394,820544.088839212,1150130.57539594,777958.295059165,0,6205.3746024731,31659.7366,27968.28424,25032.24432,27696.01406,29758.89844,30697.06888,27814.5786,18781.2592,26325.09422,17806.52202,0,142.0335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,"26^5","coal","ST",0,589121,2881832,2269421,2563947,2559626,2918917,2874538,2591459,2623985,2436384,1986493,0,1065638.216,5801763.954,4597421.352,5155731.344,5009173.423,5782528.785,5721346.56,5163768.485,5231465.092,4896448.697,3924754.782,0,93995,607168,485291,538677,503270,591486,589183,532625,540032,511183,399890,0,0.300969029155013,0.357088333125247,0.360175999969994,0.356504483291013,0.342816579261404,0.349022566956405,0.35138142053398,0.351950532402693,0.352227293133967,0.356223064828325,0.347660106271577,0,931144.317501314,5069524.96272999,4017182.10064081,4505027.94611582,4376967.0589639,5052717.45898096,4999257.02533147,4512050.72181844,4571203.3591542,4278469.28881937,3429412.58860165,0,21312.76432,116035.27908,91948.42704,103114.62688,100183.46846,115650.5757,114426.9312,103275.3697,104629.30184,97928.97394,78495.09564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^1","coal","ST",464379,545731,546825,136917,136871,443194,509059,234999,281387,498717,448559,187907,886885.38,1035663,1043494.52,260355.32,267262.56,897855.5,993450.48,435481.74,538799.56,945450.68,829208.82,336980.81,85825,99211,100850,25021,26763,94779,99396,40097,52355,90416,76029,29251,0.330197026700339,0.326864840725217,0.329771083991893,0.32791784296937,0.341683110496285,0.360190717838227,0.341389001533323,0.314172937721797,0.331556673320223,0.326312156483932,0.312854356831371,0.296184542793401,774951.826485541,904952.265053118,911795.371124116,227495.948539852,233531.427728802,784537.41073631,868067.375289169,380519.712495544,470797.81959153,826125.616500744,724554.608845757,294450.557072073,17737.7076,20713.26,20869.8904,5207.1064,5345.2512,17957.11,19869.0096,8709.6348,10775.9912,18909.0136,16584.1764,6739.6162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"47^2","coal","ST",477508,510553,526875,267555,634543,407828,476339,523165,58330,37003,421829,191340,972457.11,998360.91,1004730.18,512872.7,1206126.49,851465.37,993019.87,996244.48,108545.21,44870.84,823050.06,346153.71,103390,100187,96997,49921,115837,93536,108878,95961,10066,383,82322,30540,0.362772970624895,0.342413316422815,0.329409178870291,0.332124211212646,0.327703656670371,0.374833714071073,0.374118373804544,0.328666680833203,0.31642668746046,0.0291246970192669,0.341284452466962,0.301041856809797,849723.572592155,872358.061304683,877923.467535508,448143.181275094,1053901.60608814,744002.165951464,867691.112455743,870508.745337687,94845.7496793516,39207.7039469751,719173.144207241,302465.747951834,19449.1422,19967.2182,20094.6036,10257.454,24122.5298,17029.3074,19860.3974,19924.8896,2170.9042,897.4168,16461.0012,6923.0742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
