"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","eia_id","WT_multsrc","t_source","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","nsegment_v","prms_id","water_source_aeg","nsegment_v11_new","cmplxcoo_flg","coolty_1","coolty_2","coolty_3"
56,1593759,1228389,1477496,1136817,1297749,1551843,940189,758183,751168,1287318,1148864,1489942,100,"tower",9.341944,11.132149,15.664518,17.641674,22.88872,27.281675,26.822584,25.885489,24.450008,18.393553,12.4933405,8.324202,5.7538085,7.152855,11.222078,13.717205,19.52559,22.73981,22.536482,22.077469,20.984886,15.081951,9.113732,5.355428,8.969393,9.6587715,9.149791,10.110952,8.911666,6.188857,7.511777,6.7613206,6.9419594,8.211721,7.0090675,9.193087,56,"","sntemp",10.9044129032258,9.74604285714286,14.2016580645161,17.2005766666667,22.5302451612903,25.2318966666667,28.0706548387097,27.4103096774194,26.0604533333333,22.8245677419355,19.1396366666667,9.1642,9364,9428,"sw","9364",0,"tower_recirculating","",""
56,225803,47223,291076,317532,283543,327134,337570,274723,267617,128576,273035,313158,100,"river",9.341944,11.132149,15.664518,17.641674,22.88872,27.281675,26.822584,25.885489,24.450008,18.393553,12.4933405,8.324202,5.7538085,7.152855,11.222078,13.717205,19.52559,22.73981,22.536482,22.077469,20.984886,15.081951,9.113732,5.355428,8.969393,9.6587715,9.149791,10.110952,8.911666,6.188857,7.511777,6.7613206,6.9419594,8.211721,7.0090675,9.193087,56,"","sntemp",10.9044129032258,9.74604285714286,14.2016580645161,17.2005766666667,22.5302451612903,25.2318966666667,28.0706548387097,27.4103096774194,26.0604533333333,22.8245677419355,19.1396366666667,9.1642,9364,9428,"sw","9364",0,"tower_recirculating","",""
59,353422,317650,260731,306929,293001,284368,309438,295527,286127,218274,277487,336472,100,"tower",-3.0677352,-0.9857025,3.8822641,9.673342,16.814524,20.74834,21.93388,21.30162,17.200006,6.667745,6.443336,-7.7725735,-5.3664613,-3.6339839,0.55777675,5.5516243,11.952342,16.788927,17.554766,17.04895,13.30369,3.9733343,3.2366548,-9.150325,9.950759,9.459045,11.906275,12.176391,10.282691,8.090253,7.7499022,9.582747,8.6644,10.535249,8.932833,10.340418,59,"","sntemp",0,0,0.801312903225806,15.9112833333333,12.5564709677419,18.18864,21.9291903225806,22.5420483870968,20.11875,12.6333161290323,6.66650333333333,1.33554838709677,25787,25809,"sw","25787",0,"tower_recirculating","",""
60,293353,259124,279163,138267,137883,242798,266862,277459,241319,214836,258252,298127,100,"tower",-2.925799,-0.80535126,3.9145243,9.620007,16.811296,21.063337,22.006458,21.511297,17.170008,6.711299,6.3550057,-7.880637,-5.349421,-3.5730362,0.4897967,5.4626274,11.983426,16.934902,17.611555,17.226757,13.351263,3.9853263,3.2389717,-9.201632,9.654906,9.371165,11.697013,11.94524,9.84252,7.9187546,7.663311,9.366268,8.388512,10.066214,8.6867695,9.979623,60,"","sntemp",0,0,0.346829032258064,4.72767666666667,10.9840580645161,16.5686233333333,20.4906064516129,20.8463322580645,17.8104433333333,11.2003419354839,6.29648,1.74429677419355,27609,27645,"sw","27609",0,"tower_recirculating","",""
87,941705,796042,890938,894205,940327,892973,953609,985502,879249,958673,927984,970682,100,"tower",-1.2032205,1.8125055,4.5919437,7.3583426,14.643557,16.678339,21.81936,19.811302,14.8633375,6.9532332,3.4383392,-4.672575,-3.754811,-2.2225795,0.14999603,1.8307674,7.5267844,9.489671,14.186455,11.673199,9.546741,2.2636292,-0.54589224,-6.8529935,10.665135,11.656036,12.76497,13.443988,10.145589,9.641195,8.00246,8.096267,8.3959675,11.430023,8.313947,10.513601,87,"","sntemp",8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,8.84120535,42034,42038,"gw","42034",0,"tower_recirculating","",""
108,1329649,1271137,1322880,1207171,771778,1282355,1404041,1310238,1293904,1062311,1244034,1232637,100,"tower",1.1177486,3.6535797,6.859684,10.963343,16.791943,22.945011,24.816137,23.559679,18.553339,8.016135,7.1666727,-3.3112853,-2.774989,-0.41523746,2.2331786,6.383488,12.120176,17.292019,18.820627,18.052448,14.07778,4.754658,3.4194913,-5.63851,10.03735,10.026268,11.646502,12.474648,10.686784,9.708304,8.760132,10.607409,8.783704,10.152804,9.14907,9.979623,108,"","sntemp",11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,11.7609988916667,37521,37545,"gw","37521",0,"tower_recirculating","",""
113,3610687,3326851,3294482,2057544,2488729,3315554,3484619,3853668,3362432,3256654,3521879,3667239,100,"tower",2.8887131,5.6107187,8.76775,12.495007,19.65162,21.280005,26.743555,24.677425,20.366674,12.448391,7.5400057,-1.0467696,-0.46013588,0.9920237,2.7876444,4.753743,10.864108,11.642689,17.233658,14.361293,12.316354,5.4344387,2.1476238,-3.6564977,4.387282,6.9984155,8.31996,9.767956,7.18706,8.045515,6.5304112,6.5231953,5.8980556,7.648879,5.0181937,5.007851,113,"","sntemp",13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,13.451924575,46228,46262,"gw","46228",0,"tower_recirculating","",""
116,0,0,0,0,75062,36274,169050,127697,67852,13408,7260,5155,100,"tower",13.764525,14.682143,17.937107,20.59667,28.241938,29.630005,34.814518,33.072586,30.14334,21.388714,18.251673,10.709683,7.3882833,7.9345737,8.498643,9.649454,14.812974,15.448225,21.24928,18.625896,17.289034,10.663706,8.704944,5.1360636,3.102847,4.114365,4.6254067,5.8980556,5.5490456,6.4200077,5.9170575,5.3109202,5.100215,4.986203,3.3330352,3.4636436,116,"","sntemp",22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,22.7694085,45309,45322,"gw","45309",0,"tower_recirculating","",""
117,276239,126173,261662,212885,495149,453052,949146,858656,675050,413371,349706,274365,100,"tower",13.966138,15.141075,18.50968,21.328342,29.037104,30.553339,35.654842,33.91291,30.768343,21.775812,18.223345,10.85807,7.409056,8.203451,8.808439,10.000301,15.099751,15.6733265,21.386852,18.930292,17.47078,10.8009,8.742971,5.1825137,3.0884154,4.082409,4.5316,5.7862086,5.5490456,6.3678126,5.960353,5.3397837,5.1225843,4.8923965,3.3032093,3.4564276,117,"","sntemp",23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,23.31075,45303,45314,"gw","45303",0,"tower_recirculating","",""
118,0,0,0,14245,153043,38103,156892,103454,29598,0,3034,4311,100,"tower",12.767749,14.123225,17.387104,20.110004,27.951618,29.48501,33.80323,32.833878,29.611673,21.4742,18.220007,9.796779,6.6427336,7.226562,8.088783,9.433352,14.669771,15.686558,21.753895,19.229513,17.761389,10.962369,8.813167,4.7778573,6.1118875,7.5975943,7.836493,9.141613,7.396322,8.418337,7.4468336,7.114901,7.0612626,8.31996,6.9941545,7.179844,118,"","sntemp",22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,22.29703975,44930,44943,"gw","44930",0,"tower_recirculating","",""
120,163181,145756,136259,0,146398,186728,195081,170976,188807,162949,162114,178268,100,"tower",15.17259,15.428575,18.437101,21.646671,29.42097,29.768337,35.65,34.366135,32.138336,22.772585,18.871675,12.740331,7.469518,8.71541,9.550545,11.256491,16.76586,17.663082,22.10635,20.818504,19.798695,12.10496,9.462234,6.0320787,5.736659,5.1289754,5.7077956,6.1590314,6.6675134,6.725722,7.021094,5.974785,6.0099025,5.6717157,4.7795877,5.4985337,120,"","sntemp",23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,23.8677755,46114,45089,"gw","46114",0,"tower_recirculating","",""
126,166308,162770,231596,242292,387735,380480,605951,645030,498459,370476,289982,337737,100,"tower",12.561292,13.758936,16.577423,19.031673,26.08065,27.711672,31.68065,30.903234,27.92834,20.253227,17.261671,9.970973,6.1866393,6.470434,7.142365,8.321653,13.348788,14.486606,21.19716,18.961784,17.08131,10.359548,8.224107,4.8812227,6.01808,7.389879,7.511777,8.574923,7.266435,8.142448,7.4396176,7.244787,7.0016108,7.973596,6.9419594,6.9777985,126,"","sntemp",21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,21.14331175,44967,44980,"gw","44967",0,"tower_recirculating","",""
127,1830613,20,0,301949,1383247,1627053,2036033,1922968,1718892,2078175,1223195,2417267,100,"tower",5.3742027,10.105367,14.172586,17.611675,20.677425,27.628338,28.908072,28.843552,23.35501,14.132264,12.891674,2.9225888,1.0497293,5.2095895,8.92283,11.289492,16.333483,21.430689,21.829906,22.01238,18.089926,10.500322,8.673851,0.049103826,8.370471,10.002301,10.917693,12.019805,9.099279,9.492066,8.471495,9.286894,8.433249,9.539452,7.4564548,7.7066064,127,"","sntemp",17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,17.218562875,36290,36309,"municipal","36290",0,"tower_recirculating","",""
130,6027568,5597628,5982805,5304957,6027916,6948876,7019452,7586229,5813125,5737816,5861015,6872193,100,"tower",7.606457,9.01072,12.948393,17.225008,22.498392,26.636675,26.551619,26.843554,23.405003,17.86936,13.051673,8.0742,4.095118,4.7001305,9.033893,12.8797,19.158258,22.577843,22.223219,22.989655,19.473719,14.741498,10.262482,5.112424,9.221951,9.275297,8.890018,9.596457,9.698202,7.963494,9.734282,8.572517,7.6876044,7.9230843,7.9858627,11.069227,130,"","sntemp",5.33611612903226,3.07714642857143,1.6014935483871,11.96836,19.7112419354839,22.0872533333333,23.9275258064516,23.4701612903226,7.81185333333333,12.8350451612903,9.06465333333333,5.91719032258064,6662,6707,"sw","6662",0,"tower_recirculating","",""
136,2613160,1396706,2255724,3687126,3490001,4544194,3438224,2336098,2229204,2647917,3167688,4424362,100,"tower",12.643554,13.441077,17.896786,20.495007,24.577425,27.740004,27.574202,27.706457,26.251669,24.077425,17.965006,15.191941,8.831004,8.874098,13.85582,16.018162,21.17607,23.978746,24.016775,24.289566,22.987724,20.38689,14.478033,11.950578,7.6416636,7.741398,8.464278,9.872346,8.0168915,6.9046774,6.768536,7.02831,8.351229,7.583936,8.254295,8.702404,136,"","sntemp",16.7261903225806,15.6401178571429,18.9466387096774,26.1234033333333,24.2295096774194,27.65652,29.4083870967742,29.7048161290323,29.4970933333333,28.0504483870968,33.7787666666667,19.2295225806452,8121,8178,"sw","8121",0,"tower_recirculating","",""
141,0,7668,0,0,89525,38526,181140,97127,43185,0,12,33,100,"tower",13.819364,14.817863,18.20646,21.146673,28.845165,30.181671,35.50323,33.638718,30.705004,21.59678,17.985006,10.782261,7.3054576,8.023046,8.707525,10.072509,15.255211,15.735849,21.540085,19.009731,17.699997,10.696604,8.642624,5.075089,4.2862587,5.3846254,5.866546,7.15074,6.7468886,7.6204967,7.244787,6.5809226,6.3827252,6.068592,4.600632,4.675919,141,"","sntemp",23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,23.1023495833333,45149,45168,"gw","45149",0,"tower_recirculating","",""
147,178178,166353,0,21541,238901,155280,307633,257583,240673,182358,91642,23655,100,"tower",13.67742,14.692866,17.993555,20.685003,28.385489,29.86,35.000004,33.248394,30.260006,21.451618,18.188343,10.669362,7.3225255,7.8932343,8.489144,9.677408,14.85814,15.430745,21.254389,18.676716,17.254463,10.665059,8.657188,5.0757365,2.929665,3.9386058,4.4017134,5.629623,5.419159,6.233596,5.816035,5.231545,4.9958243,4.805805,3.116798,3.312109,147,"","sntemp",22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,22.8426716666667,45309,45322,"gw_municipal","45309",0,"tower_recirculating","",""
160,1277761,1135988,707397,662634,926584,950530,1338899,1207939,1071919,1105988,764713,1009710,100,"tower",8.477422,10.010719,12.680648,15.268341,21.838715,24.110008,27.917746,26.235493,22.971674,16.019361,12.280004,5.8419456,3.2073438,3.6217334,4.971763,6.294572,11.273759,13.070195,19.323196,17.011444,15.1932,8.720514,5.5724993,2.1965559,6.9922304,8.580249,8.442631,9.708304,7.8942204,8.701682,8.016891,7.353026,7.016524,9.099279,7.7547126,8.067403,NA,"","",16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,16.9710063833333,NA,NA,"","",NA,"","",""
165,3980318,3380597,3492612,2445691,3371517,3232050,3891970,3798639,3706057,2858755,3288604,3878460,100,"tower",2.0532365,7.0910764,11.404844,14.850009,18.982262,26.06167,25.95162,25.183876,20.978336,12.354849,12.066671,0.99032986,-1.0625083,3.4802313,7.040751,10.047416,15.770877,21.800442,21.062197,20.524616,17.540436,9.887776,8.636545,-1.5268025,10.217748,12.335106,13.2267885,12.139108,8.666325,9.492066,8.384903,8.377687,7.3669767,10.022918,9.1267,10.160021,165,"","sntemp",1.34254838709677,3.39066785714286,7.9485,13.3841866666667,15.9559225806452,21.20295,23.9837,23.576764516129,21.05763,14.3190096774194,11.20725,6.18006774193548,37586,37608,"sw","37586",0,"tower_recirculating","",""
167,0,0,0,0,0,75971,82229,10884,112,0,0,0,100,"tower",4.50001,8.900006,12.679042,16.510006,20.764524,27.181671,25.88549,25.559689,22.783344,14.60323,12.656673,4.0596805,1.3066832,5.1018558,8.727549,11.756513,17.675129,22.725313,22.063381,21.701324,19.516048,11.975336,9.245313,1.3264561,9.135359,10.593492,10.859965,10.513601,8.413767,6.6586137,6.6819453,7.5695043,8.067884,8.471495,7.2253046,8.35604,167,"","sntemp",3.02396774193548,4.97575714285714,10.0581451612903,13.3211933333333,16.8290096774194,20.4215933333333,23.8557129032258,24.1605580645161,21.67073,15.3776387096774,11.91273,6.85888064516129,37711,37725,"sw","37711",0,"tower_recirculating","",""
168,0,0,0,0,0,35731,0,0,10179,0,0,0,100,"tower",3.1822658,7.7178583,11.808071,16.060009,20.587101,26.58001,25.227427,24.841942,22.570007,14.20162,12.208343,3.3612976,0.40644893,4.2862515,8.217088,11.715482,17.557404,22.353365,21.592716,21.131458,19.487278,11.662746,8.76932,1.0212549,9.820872,11.624081,11.256841,10.8715105,8.752915,7.0538063,7.3025146,7.9230843,8.254295,8.767347,7.6652355,8.853938,168,"","sntemp",5.65085806451613,14.7550321428571,11.9256612903226,18.03825,25.2403387096774,29.7928766666667,30.2525967741935,31.1360096774194,27.9792366666667,19.9791096774194,16.3698,7.81643548387097,23225,23258,"sw","23225",0,"tower_recirculating","",""
169,0,152,712,190,308,29580,165666,146316,70195,0,0,0,100,"tower",6.2193584,10.182145,13.148389,16.540007,21.029037,26.601679,26.974201,25.946781,22.891674,15.067751,13.313337,4.7903304,2.9580042,6.5907006,9.389795,12.146507,18.105785,22.512966,22.738533,22.08433,19.678692,12.664893,10.088589,2.2143703,8.781779,10.609469,10.470305,10.782034,7.9230843,7.6055837,7.252003,7.518993,6.4871154,8.522006,6.9568725,8.226153,169,"","sntemp",16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,16.8920574833333,36405,36420,"gw","36405",0,"tower_recirculating","",""
170,3720,2522,2153,3916,198,571865,256891,0,0,677,1396,1983,100,"lake",4.2419424,8.51072,12.167749,16.161673,20.06291,26.420008,25.641945,25.012909,22.141672,13.767748,12.090006,3.7225883,1.0657157,4.9401584,8.2188,11.390133,17.027832,22.12653,21.589497,21.070698,18.775248,11.172724,8.886858,0.93211716,9.532236,11.152726,11.372295,11.005727,8.485926,6.837569,6.9633665,8.132346,8.172275,8.853938,7.6876044,8.7457,170,"","sntemp",6.55109677419355,16.7813214285714,15.3400064516129,19.6472933333333,25.973164516129,29.27545,30.424664516129,33.3832161290323,28.5069266666667,19.4906709677419,16.80599,16.095964516129,23073,21952,"sw","23073",0,"lake_once_through_fresh","",""
201,0,0,2779.95,0,0,13273.2,9389.85,5651.1,0,0,0,6516.9,15,"tower",2.8209732,7.5214353,11.541943,14.950009,19.520975,26.225008,26.051622,25.088718,21.391672,13.15484,12.00001,1.9951655,-0.026059454,4.2991757,7.774595,10.5457535,16.741467,22.20235,21.70166,21.15285,18.34018,10.614995,8.78355,-0.39836955,7.5983677,8.859866,9.539452,9.693391,6.5015473,6.248509,6.2922854,6.934503,6.680983,7.9158688,6.7555475,7.699391,201,"","sntemp",2.5173064516129,3.94624285714286,7.89432903225806,12.88605,16.0270387096774,20.06457,23.4988322580645,23.8754161290323,21.23917,14.7881967741935,11.57168,6.21629677419355,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,18533,0,0,88488,62599,37674,0,0,0,43446,100,"tower",2.8209732,7.5214353,11.541943,14.950009,19.520975,26.225008,26.051622,25.088718,21.391672,13.15484,12.00001,1.9951655,-0.026059454,4.2991757,7.774595,10.5457535,16.741467,22.20235,21.70166,21.15285,18.34018,10.614995,8.78355,-0.39836955,7.5983677,8.859866,9.539452,9.693391,6.5015473,6.248509,6.2922854,6.934503,6.680983,7.9158688,6.7555475,7.699391,201,"","sntemp",2.5173064516129,3.94624285714286,7.89432903225806,12.88605,16.0270387096774,20.06457,23.4988322580645,23.8754161290323,21.23917,14.7881967741935,11.57168,6.21629677419355,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,15753.05,0,0,75214.8,53209.15,32022.9,0,0,0,36929.1,85,"river",2.8209732,7.5214353,11.541943,14.950009,19.520975,26.225008,26.051622,25.088718,21.391672,13.15484,12.00001,1.9951655,-0.026059454,4.2991757,7.774595,10.5457535,16.741467,22.20235,21.70166,21.15285,18.34018,10.614995,8.78355,-0.39836955,7.5983677,8.859866,9.539452,9.693391,6.5015473,6.248509,6.2922854,6.934503,6.680983,7.9158688,6.7555475,7.699391,201,"","sntemp",2.5173064516129,3.94624285714286,7.89432903225806,12.88605,16.0270387096774,20.06457,23.4988322580645,23.8754161290323,21.23917,14.7881967741935,11.57168,6.21629677419355,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
