"Plant.Code","CD_january","CD_february","CD_march","CD_april","CD_may","CD_june","CD_july","CD_august","CD_september","CD_october","CD_november","CD_december","percentAllocation","cooling","DB_jan","DB_feb","DB_mar","DB_apr","DB_may","DB_jun","DB_jul","DB_aug","DB_sep","DB_oct","DB_nov","DB_dec","WB_jan","WB_feb","WB_mar","WB_apr","WB_may","WB_jun","WB_jul","WB_aug","WB_sep","WB_oct","WB_nov","WB_dec","WS_jan","WS_feb","WS_mar","WS_apr","WS_may","WS_jun","WS_jul","WS_aug","WS_sep","WS_oct","WS_nov","WS_dec","eia_id","WT_multsrc","t_source","WT_jan","WT_feb","WT_mar","WT_apr","WT_may","WT_jun","WT_jul","WT_aug","WT_sep","WT_oct","WT_nov","WT_dec","nsegment_v","prms_id","water_source_aeg","nsegment_v11_new","cmplxcoo_flg","coolty_1","coolty_2","coolty_3"
56,1631917,1436009,839392,959458,1267134,1521385,1570292,1423933,1500884,1596546,1539561,1473348,100,"tower",7.1112995,10.924145,14.114523,17.89167,22.420973,26.050007,27.13065,25.99517,23.890005,17.125814,11.830011,11.101617,3.718872,7.4679093,9.898165,13.754603,18.45961,21.986366,22.991718,22.480568,20.098537,12.944269,8.008202,7.737272,8.781779,8.89375,9.690986,7.918755,7.988028,6.0620975,6.3572288,6.6891613,8.187187,6.8839917,7.8591027,9.727065,56,"","sntemp",8.28768709677419,10.0996034482759,12.0772064516129,16.7544366666667,19.971735483871,24.7206466666667,26.9129516129032,26.9392838709677,27.2794,22.5017258064516,19.0285466666667,11.0185032258065,9364,9428,"sw","9364",0,"tower_recirculating","",""
56,313795,281881,335989,291010,299936,273230,279039,290744,277824,220192,159551,255982,100,"river",7.1112995,10.924145,14.114523,17.89167,22.420973,26.050007,27.13065,25.99517,23.890005,17.125814,11.830011,11.101617,3.718872,7.4679093,9.898165,13.754603,18.45961,21.986366,22.991718,22.480568,20.098537,12.944269,8.008202,7.737272,8.781779,8.89375,9.690986,7.918755,7.988028,6.0620975,6.3572288,6.6891613,8.187187,6.8839917,7.8591027,9.727065,56,"","sntemp",8.28768709677419,10.0996034482759,12.0772064516129,16.7544366666667,19.971735483871,24.7206466666667,26.9129516129032,26.9392838709677,27.2794,22.5017258064516,19.0285466666667,11.0185032258065,9364,9428,"sw","9364",0,"tower_recirculating","",""
59,363623,332909,352979,240421,323701,338761,371920,354785,235835,336982,341666,332282,100,"tower",-5.929031,-2.282755,3.577424,8.295007,15.129042,21.41167,24.772585,22.501623,17.570005,11.008065,3.4883373,-5.717736,-7.6758265,-4.365203,0.23890264,4.5332975,10.803737,16.684443,20.233982,18.16455,13.529778,7.3035846,0.5892234,-7.674007,9.193087,9.148299,9.957974,12.318063,11.184682,8.716596,8.832291,9.0632,10.342103,10.564113,11.057922,10.578545,59,"","sntemp",0,0,0.972803225806452,16.2682266666667,14.8534387096774,27.6017533333333,28.9129870967742,28.2810193548387,22.6730266666667,23.9008548387097,14.9888533333333,0.263712903225806,25787,25809,"sw","25787",0,"tower_recirculating","",""
60,296811,287692,299311,296560,204406,286216,306192,296161,237405,148918,253385,299105,100,"tower",-6.0903163,-2.3482697,3.3935547,8.011675,15.064519,21.298338,24.696783,22.170977,17.461674,11.022586,3.6216714,-5.4870877,-7.8100505,-4.4559207,0.043346327,4.2951813,10.750666,16.572605,20.251802,18.03732,13.454588,7.229961,0.6396262,-7.553168,8.954961,9.024881,9.7487135,11.907958,11.033148,8.545097,8.586949,8.644677,9.797781,10.12394,10.53597,10.217748,60,"","sntemp",0,0,0.147974193548387,4.44154,9.66148064516129,16.52099,20.7550451612903,22.2900677419355,17.91568,13.7117580645161,7.67455333333333,1.14687419354839,27609,27645,"sw","27609",0,"tower_recirculating","",""
87,991857,722595,361755,918094,965048,937303,1010736,1010614,938936,959741,890342,948278,100,"tower",-4.358058,0.772422,3.6645222,7.4033375,11.643558,18.620007,20.662909,19.78226,15.298339,9.100007,3.3400013,-1.730638,-6.6578465,-2.0563226,-1.1509733,0.7384795,5.2286134,9.308012,14.680827,13.46072,9.382834,3.7817826,-0.68805724,-4.154098,10.737295,11.801768,12.194911,12.914579,12.151615,11.1250305,7.0571737,7.7931976,8.090253,9.705418,10.953532,12.440252,87,"","sntemp",8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,8.68322225,42034,42038,"gw","42034",0,"tower_recirculating","",""
108,1310216,1290462,1368274,844428,1042192,1292403,1377655,1248109,1307461,1376133,1228382,1429876,100,"tower",-0.6645124,1.1551766,6.0274234,10.62334,17.116135,23.246672,26.22259,23.869362,18.710003,12.558069,6.600008,-0.4241845,-3.5536273,-1.8992562,1.7774152,5.6707425,11.421194,16.909555,19.899416,18.781187,13.901611,8.3235655,2.3742738,-3.4837449,10.080646,9.248575,10.441442,12.362802,12.938151,11.289072,11.379512,9.9435425,10.66273,10.636272,10.110952,10.751727,108,"","sntemp",12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,12.0866735083333,37521,37545,"gw","37521",0,"tower_recirculating","",""
113,3773007,2935314,3153826,2247217,2674749,3320419,3855071,3834436,3960326,3755148,3480199,3817707,100,"tower",-0.0903153,4.2741437,7.8806505,12.161673,15.796779,23.170006,25.674202,24.743553,20.761675,13.870975,7.445001,2.750006,-3.1085837,0.87063944,1.8339567,3.5845058,7.3628545,11.780019,16.985792,16.812578,12.305261,6.079589,2.2465067,-0.5818753,5.2964883,5.7388988,7.648879,9.25346,8.680757,8.164818,5.7294436,6.3500133,5.7563825,5.9242735,5.8905993,6.8406954,113,"","sntemp",13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,13.2031957416667,46228,46262,"gw","46228",0,"tower_recirculating","",""
116,23524,26722,0,6572,16822,92820,100071,105511,65491,57255,6914,122,100,"tower",11.140329,13.42759,17.393555,21.255009,23.795166,31.62501,33.367744,32.47904,30.320004,23.579033,17.49834,12.182264,5.45512,8.219693,8.294222,8.888203,11.844071,15.871328,21.504467,21.90938,18.648996,11.750652,8.912239,7.078312,4.538816,3.6099524,4.2213154,5.771296,5.7799554,5.6147103,5.808819,5.5346136,4.8094134,4.4594407,3.661119,3.7378485,116,"","sntemp",22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,22.3385903333333,45309,45322,"gw","45309",0,"tower_recirculating","",""
117,560445,343004,151089,264256,223421,641660,818112,909572,651740,497118,68869,375719,100,"tower",11.191944,13.727594,17.795164,22.038336,24.566135,32.79167,33.93549,33.070976,30.771673,24.117754,17.72167,12.059685,5.433566,8.33675,8.5051985,9.243325,12.204138,16.06721,21.616514,22.24361,18.7086,11.948439,9.022545,6.8892913,4.445009,3.5559573,4.17802,5.6743617,5.7150116,5.6072536,5.873762,5.563477,4.831783,4.380066,3.6312933,3.6368256,117,"","sntemp",22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,22.81567425,45303,45314,"gw","45303",0,"tower_recirculating","",""
118,0,0,0,0,7968,67530,83525,93418,27670,29398,0,0,100,"tower",10.909686,13.1655245,16.75162,20.840008,23.71614,31.650003,31.908073,31.204842,29.42667,23.267746,17.10834,11.71936,5.3379426,7.6312013,7.8158245,8.661664,11.816773,16.091536,21.801727,21.908287,18.800991,11.785563,8.618958,6.648304,7.9086523,7.2661867,7.454049,9.14907,8.752915,7.9858627,6.8623433,6.8551273,6.777917,7.858141,7.2924123,8.226153,118,"","sntemp",21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,21.8056677083333,44930,44943,"gw","44930",0,"tower_recirculating","",""
120,51814,116095,99929,130083,170202,140358,122121,130157,164191,172952,154932,165415,100,"tower",12.587104,16.14311,19.593554,22.881678,25.36775,32.845005,34.269363,33.841938,31.990007,25.070972,18.996672,13.017752,6.3171124,8.861286,9.659019,11.150665,13.84464,18.506874,23.258509,23.777708,20.997276,13.153841,10.485641,7.289538,5.765523,5.78518,5.6933637,6.33053,6.0902395,6.2261395,8.067403,8.132346,5.3537345,4.914044,5.1300406,5.1449533,120,"","sntemp",23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,23.8837420833333,46114,45089,"gw","46114",0,"tower_recirculating","",""
126,389917,374152,340842,315006,349763,538794,591394,589586,491061,468027,420493,364848,100,"tower",10.317747,12.832758,15.472589,19.551672,22.28872,29.745012,29.045168,28.67582,26.928339,21.782267,16.138342,11.632265,4.799224,6.883293,6.599575,7.533038,10.552292,14.931042,20.927002,21.154688,17.709057,11.007806,7.920475,6.338355,7.583936,6.9884977,7.288083,8.716596,8.565301,7.829277,6.8406954,6.9056387,6.531854,7.5334244,7.0016108,7.9302998,126,"","sntemp",20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,20.36755825,44967,44980,"gw","44967",0,"tower_recirculating","",""
127,2418988,120632,2199646,1467675,1727388,2151609,2516340,2646980,2064029,2063535,1969496,1977906,100,"tower",5.3790364,7.9741445,12.7709675,16.380007,22.880653,28.466675,29.561296,27.816135,22.500008,17.643559,11.716672,5.6306496,1.5689039,3.8127713,8.146469,11.233869,16.85331,21.998909,22.449278,22.185896,17.558865,12.102609,6.552048,1.537845,8.918881,8.469504,10.31877,10.752208,10.556897,12.004892,9.438429,7.9735956,7.240217,8.377687,8.328859,9.243598,127,"","sntemp",17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,17.3933169166667,36290,36309,"municipal","36290",0,"tower_recirculating","",""
130,5829627,5146118,5160879,3600607,5278658,6464033,6447007,6744518,5561368,4993407,5515417,4914978,100,"tower",7.3290377,11.862072,13.674204,17.518333,21.767752,27.436672,27.07581,26.70807,23.790003,16.406456,11.33001,11.661298,3.4249263,7.4310107,9.297533,13.546692,17.45803,22.562881,23.070898,23.121908,20.44158,12.738129,7.4027343,8.267838,8.947745,9.356565,10.210532,9.029767,8.623029,7.985863,7.4684815,7.353026,8.373598,8.810643,9.074506,8.933313,130,"","sntemp",5.12083225806452,7.47069310344828,3.57895806451613,13.1314266666667,17.8816,21.7307366666667,24.4878516129032,24.5741935483871,10.6467466666667,14.4231096774194,9.56883,6.53251290322581,6662,6707,"sw","6662",0,"tower_recirculating","",""
136,4552609,4171407,3970950,2824634,4289687,4398685,4667397,4487920,3941617,3485067,2439540,2456743,100,"tower",13.4225855,15.975866,17.420973,20.20167,24.366133,26.89501,27.019367,27.093554,25.950003,21.016134,15.608339,15.775812,9.770026,11.659195,13.212457,15.72423,19.498455,22.960213,23.636854,24.028397,22.376987,16.875542,11.40153,12.179484,8.045755,7.8986993,9.330189,8.410881,9.0559845,5.681818,5.015067,8.240585,8.507815,9.308541,8.433249,7.7643337,136,"","sntemp",17.7493,18.6249896551724,21.4899032258065,26.8496666666667,23.5133032258065,27.29769,28.6023741935484,28.7281290322581,28.8524666666667,26.8082709677419,29.9086633333333,16.6492806451613,8121,8178,"sw","8121",0,"tower_recirculating","",""
141,38034,7801,3440,10855,112053,168804,182853,211288,134803,90936,17955,11632,100,"tower",11.080655,13.531044,17.59517,21.750004,24.356462,32.25501,33.835495,33.058067,30.676676,23.900005,17.630009,12.006458,5.4001107,8.18607,8.455249,9.201774,12.202636,16.00044,21.756893,22.14644,18.830845,11.829964,8.882343,6.8072157,5.592341,4.581863,5.3614316,6.964329,6.9489346,6.8375688,7.1654124,6.804616,5.9949894,5.6428523,4.9436293,4.8851805,141,"","sntemp",22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,22.6395879166667,45149,45168,"gw","45149",0,"tower_recirculating","",""
147,201387,213847,119445,290082,187446,213331,241764,212490,217576,210145,127389,242678,100,"tower",10.953229,13.251736,17.266136,21.110008,23.856459,31.825005,33.356453,32.43549,30.20834,23.516136,17.440006,11.998391,5.304877,8.04509,8.188294,8.79261,11.839746,15.847159,21.463896,21.89685,18.542585,11.687243,8.845036,6.9142246,4.3079066,3.4556808,4.0409174,5.5699716,5.6284204,5.480494,5.6861477,5.433591,4.675197,4.2501793,3.4672515,3.514155,147,"","sntemp",22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,22.26811575,45309,45322,"gw_municipal","45309",0,"tower_recirculating","",""
160,1479129,1321070,802803,808608,1456927,1339415,1530689,1472498,1423783,1384162,1265863,1301627,100,"tower",6.132263,9.144834,11.596781,15.206676,18.995165,25.776674,26.14194,24.983875,21.91501,16.650002,11.225004,7.303231,1.5769595,3.8096895,4.067085,5.288685,8.686578,13.071162,19.477516,19.04963,15.365535,8.959048,4.9252634,2.9851317,7.9158683,8.376942,8.493142,9.529349,9.705418,8.537641,7.288083,7.5622883,6.964329,7.8148456,8.015689,8.276665,NA,"","",16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,16.2559545833333,NA,NA,"","",NA,"","",""
165,3902981,3433166,3774604,2597410,3179014,3709310,3676318,3723060,3660258,2886978,3234667,3864182,100,"tower",3.1048417,5.0603514,10.67259,14.103337,20.487103,24.888342,27.52581,26.05807,21.135004,15.89678,9.098338,3.603228,-0.35005718,1.9984748,6.503583,9.52524,16.44019,21.576372,22.926012,21.974966,17.630266,11.761914,5.1853056,0.40092972,11.927922,9.796239,12.519628,12.191303,10.766158,11.326355,8.16121,6.220126,7.3595204,9.207519,10.2153425,12.902072,165,"","sntemp",2.76679032258065,2.15927931034483,7.10494838709677,13.34267,15.9291548387097,21.8831833333333,24.3205193548387,25.3317322580645,21.0607,17.5601709677419,11.33441,4.71435483870968,37586,37608,"sw","37586",0,"tower_recirculating","",""
167,0,0,0,0,7608,50521,55198,119041,0,0,0,0,100,"tower",4.4000077,7.608627,12.103234,15.330006,21.567743,26.316671,28.216139,26.391945,22.39334,16.453236,9.666676,5.658073,1.1829231,4.475774,8.482671,11.452061,17.553244,21.8099,23.448631,22.591398,18.694695,12.605506,6.141531,2.663527,9.243598,9.641967,10.881613,9.544262,8.760132,8.425794,5.9531374,6.1046715,8.537641,6.6602974,8.0306015,10.997067,167,"","sntemp",3.90246129032258,3.93845517241379,8.93327741935484,13.3802833333333,16.2171709677419,21.8452866666667,23.7809838709677,24.5753483870968,21.67166,17.4709064516129,11.4219933333333,5.47930967741936,37711,37725,"sw","37711",0,"tower_recirculating","",""
169,0,0,0,0,1797,60834,94211,91713,53255,318,0,0,100,"tower",5.453234,9.396557,13.556455,16.438335,21.582264,26.175009,28.190327,26.646782,22.146675,16.49678,10.339999,7.272585,2.2910087,6.0824904,9.80308,12.505943,18.00629,22.37271,23.350718,22.908232,18.89712,12.962633,7.062493,4.2657948,8.897234,9.6342535,10.989852,9.790324,8.687972,8.485445,6.2489896,5.7077956,7.8516464,6.5304112,7.9933195,10.823886,169,"","sntemp",16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,16.9745835,36405,36420,"gw","36405",0,"tower_recirculating","",""
170,0,0,0,2833,241336,331347,44537,111301,138851,343,0,4188,100,"lake",3.81775,7.232762,11.679039,15.36001,20.896782,25.746675,27.78872,25.932262,21.776674,15.738716,8.996673,5.0338783,0.6778681,4.080207,8.100622,11.129629,17.000599,21.442041,22.902172,21.924988,18.03836,12.026687,5.714869,2.2706506,9.8786,10.313048,11.574342,10.30482,9.229166,8.880637,6.5087633,6.0758076,8.850812,7.114901,8.500358,11.227977,170,"","sntemp",6.52587096774193,16.1747,14.5327032258065,20.1906966666667,20.6817290322581,25.5717233333333,28.0197322580645,31.7112,30.0947566666667,22.7022387096774,13.9594666666667,17.8805838709677,23073,21952,"sw","23073",0,"lake_once_through_fresh","",""
201,0,0,0,0,1239.75,1165.05,14166.75,4798.95,0,0,40.35,471.3,15,"tower",3.4112933,6.317247,11.38388,14.5266695,20.274197,25.070005,27.396782,25.78388,21.62667,15.68872,8.931674,4.2645235,0.22610968,3.3671048,7.7701063,10.482858,16.718172,21.725758,23.195154,22.059212,18.227663,12.072398,5.4489937,1.4470458,8.738483,8.639203,9.012689,9.521893,7.7931976,7.1656528,4.76251,4.2573953,5.9129686,6.7108088,7.6503224,8.918881,201,"","sntemp",3.48805483870968,3.04290689655172,7.66896129032258,13.0024666666667,15.9694612903226,21.7664533333333,23.6907,24.4019580645161,21.10757,17.1596709677419,11.33086,4.84761290322581,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,0,0,8265,7767,94445,31993,0,0,269,3142,100,"tower",3.4112933,6.317247,11.38388,14.5266695,20.274197,25.070005,27.396782,25.78388,21.62667,15.68872,8.931674,4.2645235,0.22610968,3.3671048,7.7701063,10.482858,16.718172,21.725758,23.195154,22.059212,18.227663,12.072398,5.4489937,1.4470458,8.738483,8.639203,9.012689,9.521893,7.7931976,7.1656528,4.76251,4.2573953,5.9129686,6.7108088,7.6503224,8.918881,201,"","sntemp",3.48805483870968,3.04290689655172,7.66896129032258,13.0024666666667,15.9694612903226,21.7664533333333,23.6907,24.4019580645161,21.10757,17.1596709677419,11.33086,4.84761290322581,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,0,0,7025.25,6601.95,80278.25,27194.05,0,0,228.65,2670.7,85,"river",3.4112933,6.317247,11.38388,14.5266695,20.274197,25.070005,27.396782,25.78388,21.62667,15.68872,8.931674,4.2645235,0.22610968,3.3671048,7.7701063,10.482858,16.718172,21.725758,23.195154,22.059212,18.227663,12.072398,5.4489937,1.4470458,8.738483,8.639203,9.012689,9.521893,7.7931976,7.1656528,4.76251,4.2573953,5.9129686,6.7108088,7.6503224,8.918881,201,"","sntemp",3.48805483870968,3.04290689655172,7.66896129032258,13.0024666666667,15.9694612903226,21.7664533333333,23.6907,24.4019580645161,21.10757,17.1596709677419,11.33086,4.84761290322581,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
201,0,0,0,0,8265,7767,94445,31993,0,0,269,3142,100,"river",3.4112933,6.317247,11.38388,14.5266695,20.274197,25.070005,27.396782,25.78388,21.62667,15.68872,8.931674,4.2645235,0.22610968,3.3671048,7.7701063,10.482858,16.718172,21.725758,23.195154,22.059212,18.227663,12.072398,5.4489937,1.4470458,8.738483,8.639203,9.012689,9.521893,7.7931976,7.1656528,4.76251,4.2573953,5.9129686,6.7108088,7.6503224,8.918881,201,"","sntemp",3.48805483870968,3.04290689655172,7.66896129032258,13.0024666666667,15.9694612903226,21.7664533333333,23.6907,24.4019580645161,21.10757,17.1596709677419,11.33086,4.84761290322581,35525,35499,"sw","35525",1,"river_once_through_fresh","tower_recirculating",""
