Plant.Code,state,water_source,gsf_v11_id,prms_id,elev_ft,pond_acres,latitude,longitude,huc_12
50772,MI,gw_fresh,11014,11025,811.31,1000000,44.663277,-83.443068,040700070604
50774,FL,gw_fresh,7186,7237,114.21,1000000,30.339851,-84.785365,031200030704
50776,PA,municipal,1712,1720,1058.59,1000000,40.864047,-75.863892,020401060308
50799,NJ,municipal,2685,2707,100.43,1000000,40.423127,-74.343401,020301050405
50815,TX,sw_fresh,38358,38369,35.75,1000000,29.808443,-95.057592,1.20401E+11
50835,MI,sw_fresh,10600,10609,603.12,1000000,44.250359,-86.274053,040601030705
50837,CA,municipal,56079,56103,6.59,1000000,33.78336,-118.29569,1.80701E+11
50850,CA,municipal,56229,56245,639.44,1000000,34.030999,-117.693837,1.80702E+11
50851,CA,municipal,55329,55353,39.27,1000000,34.167261,-119.061459,1.80701E+11
50852,NJ,municipal,2658,2679,35.63,1000000,40.906803,-74.138306,020301030803
50858,FL,municipal,8280,8340,37.87,1000000,27.986687,-82.346994,031002060301
50859,PA,reclaimed_ww,2212,2232,345.66,1000000,40.075291,-76.635563,020503061702
50860,MI,sw_fresh,10310,10303,616.19,1000000,43.009786,-85.643106,040500060507
50872,NH,municipal,1069,1073,537.85,1000000,43.346263,-72.414574,010801060702
50873,NH,sw_fresh,985,998,288.58,1000000,43.236429,-71.531227,010700060302
50874,ME,sw_fresh,9,13,484.48,1000000,45.91239,-68.456425,010200030601
50875,FL,reclaimed_ww,8286,8347,9.15,1000000,27.901992,-82.486474,031002060303
50876,CA,municipal,56106,56107,117.12,1000000,33.88763,-118.066836,1.80701E+11
50877,MA,reclaimed_ww,994,1004,63.66,1000000,42.747814,-71.102274,010700061402
50878,MA,municipal,724,730,510.22,1000000,42.16383,-71.716267,010900030105
50879,PA,sw_fresh,1894,1903,1496.69,1000000,40.75576,-76.182566,020402030201
50880,MA,sw_fresh,609,613,14.28,1000000,42.461679,-71.010471,010900010402
50881,CA,gw_fresh,53635,53642,486.39,1000000,40.426119,-122.267111,1.80202E+11
50882,NY,sw_fresh,2583,2603,21.21,1000000,41.248942,-73.937045,020301010105
50883,CT,municipal,1237,1247,9.33,1000000,41.17971,-73.238862,011000060303
50884,FL,sw_fresh,8285,8333,7.6,1000000,27.887065,-82.677832,031002060602
50885,NJ,sw_fresh,1816,1824,14.49,1000000,39.85324,-75.097194,020402020503
50886,WA,municipal,51461,51499,2326.79,1000000,47.619926,-117.497235,1.70103E+11
50888,PA,sw_fresh,1722,1724,333.19,1000000,40.762561,-75.456428,020401060806
50900,VA,sw_fresh,3274,3296,1246.12,1000000,37.854777,-80.0008,020802010503
50903,IN,gw_fresh,15693,15708,592.71,1000000,40.454088,-86.755319,051201070409
50906,NM,gw_fresh,42099,42103,5149.29,1000000,35.081362,-106.565397,1.30202E+11
50907,NY,sw_fresh,11906,11928,309.1,1000000,43.391195,-76.465711,041402030204
50921,OR,sw_fresh,50474,50509,3513.62,1000000,44.427393,-118.732787,1.70702E+11
50949,FL,sw_fresh,8171,8230,115.44,613.2818458,27.650759,-81.994532,031001010401
50950,CA,municipal,53992,54010,1528.64,1000000,38.326978,-120.830207,1.804E+11
50951,UT,sw_fresh,43730,43747,6484.9,1000000,39.496915,-110.391114,1.406E+11
50966,VA,municipal,3750,3427,55.15,1000000,37.522939,-77.407801,020802060101
50968,CA,gw_fresh,55588,55604,25.55,1000000,36.919282,-121.799896,1.806E+11
50974,PA,sw_fresh,14047,14068,1393.08,1000000,41.314981,-79.799223,050100030907
50976,FL,sw_fresh,4256,4258,31.5,1000000,27.050174,-80.457294,030902060402
50978,NY,municipal,12015,12044,409.52,1000000,43.085628,-76.081418,041402011508
50993,OR,sw_fresh,50983,51019,716.04,1000000,42.916081,-123.386614,1.71003E+11
51026,VT,sw_fresh,1080,1084,500.29,1000000,44.223489,-72.066032,010801030206
51030,RI,sw_fresh,742,749,528.63,1000000,41.98057,-71.718758,010900030202
52007,VA,sw_fresh,5705,5734,348.58,1000000,36.606736,-78.49825,030101020903
52010,FL,municipal,7140,7189,23.84,1000000,26.674303,-81.750389,030902050605
52026,MA,municipal,642,645,151.47,1000000,41.616676,-70.985986,010900020402
52056,NY,municipal,3593,3631,97.36,1000000,40.757219,-73.555347,020302020203
52088,TX,sw_fresh,38781,38787,13.09,1000000,29.389796,-94.976226,1.20402E+11
52118,VA,sw_fresh,5637,5655,671.12,1000000,37.08336,-79.281228,030101011305
52168,NY,sw_fresh,2594,2616,7.56,1000000,40.887434,-73.812611,020301020201
52176,TX,municipal,40368,40383,2481.42,1000000,32.28131,-101.468398,1.208E+11
54015,CA,municipal,56095,56124,633.35,1000000,34.009373,-117.93031,1.80701E+11
54033,FL,municipal,4265,4264,17.31,1000000,26.349737,-80.202361,030902061101
54034,NY,municipal,2457,2480,18.99,1000000,42.583921,-73.738438,020200060305
54035,NC,municipal,7198,7248,93.76,1000000,36.454598,-77.578401,030101070103
54041,NY,municipal,11580,11599,624.49,1000000,43.185882,-78.727239,041300010703
54056,RI,municipal,1429,1432,54.8,1000000,41.884618,-71.440225,010900040501
54076,NY,gw_fresh,13662,13679,1419.48,1000000,42.054981,-78.440481,050100010504
54081,VA,sw_fresh,3750,3427,49.33,1000000,37.522939,-77.407801,020802060101
54114,NY,municipal,3606,3611,13.66,1000000,40.662387,-73.792528,020301040502
54131,NY,municipal,11586,11607,574.64,1000000,43.096573,-78.754694,042701010505
54144,PA,sw_fresh,13471,13481,1335.23,1000000,41.160845,-79.3586,050100050802
54219,CA,gw_fresh,54110,54128,3130.99,1000000,40.877797,-121.627431,1.802E+11
54221,NM,gw_fresh,44322,44284,5591,1000000,36.732666,-107.959737,1.40801E+11
54224,MN,municipal,17259,17272,1006.99,1000000,43.991853,-92.512887,070400040108
54238,CA,municipal,53623,53629,9.79,1000000,37.956543,-121.31543,1.804E+11
54265,OH,municipal,11646,11665,978.44,1000000,41.00947,-81.537738,050400010105
54271,NV,reclaimed_ww,46382,46327,1811.14,1000000,36.072003,-114.993823,1.501E+11
54304,VA,sw_fresh,3185,3197,97.23,1000000,38.23018,-77.283177,020801040201
54324,RI,sw_fresh,742,749,529.41,1000000,41.98057,-71.718758,010900030202
54349,NV,gw_fresh,45706,45737,1845.64,1000000,36.255899,-114.811012,1.501E+11
54350,NV,gw_fresh,45706,45737,2413.05,1000000,36.375133,-114.948322,1.501E+11
54365,FL,gw_fresh,8176,8235,125.63,1000000,27.832006,-81.79435,031001010306
54415,MI,municipal,10611,10621,1302.05,1000000,44.295548,-85.436931,040601020303
54424,FL,gw_fresh,8335,8394,82.69,1000000,28.403694,-82.185603,031002080207
54426,FL,gw_fresh,8165,8222,146.83,1000000,27.860434,-81.864158,031001010301
54466,FL,municipal,9273,9345,94.99,1000000,28.477748,-81.448999,030901010301
54468,CA,gw_fresh,53764,53777,5061.51,1000000,40.246471,-120.952091,1.80201E+11
54469,CA,gw_fresh,54158,54162,157.93,1000000,39.487401,-121.56448,1.80202E+11
54476,WA,municipal,58148,58151,51.58,1000000,48.971806,-122.329586,1.711E+11
54526,NY,sw_fresh,11510,11528,1086.28,1000000,43.657389,-75.194775,041403010602
54529,FL,gw_fresh,8163,8220,112.16,1000000,28.064598,-81.895516,031001010101
54537,WA,sw_fresh,57329,57329,193.83,1000000,48.806504,-122.632915,1.711E+11
54561,CA,gw_fresh,55624,55657,42.42,1000000,37.349744,-121.9408,1.805E+11
54578,ID,municipal,48744,48755,2552.52,1000000,42.97102,-115.240809,1.70501E+11
54579,ID,gw_fresh,48526,48534,4157.05,1000000,42.591958,-113.724975,1.70402E+11
54586,MA,municipal,1052,1057,105.08,1000000,42.579721,-71.355062,010700050205
54592,NY,sw_fresh,11435,11450,255.47,1000000,45.007155,-74.674869,042900080402
54593,NY,gw_fresh,11589,11608,894.41,1000000,42.96589,-78.171601,042701010107
54626,CA,gw_fresh,55307,54868,1069.18,1000000,35.53835,-118.989272,1.803E+11
54627,FL,sw_fresh,4266,4266,14.8,1000000,26.554151,-80.611077,030902020200
54634,PA,municipal,1894,1903,1381.37,1000000,40.79623,-76.250896,020503010501
54640,NJ,gw_fresh,3554,3552,36.84,1000000,40.069163,-74.107791,020403010203
54658,FL,gw_fresh,8161,8217,146.03,1000000,28.049287,-81.799806,031001010102
54676,TX,sw_fresh,38800,38805,5.09,1000000,29.080023,-95.327331,1.20402E+11
54693,PA,municipal,2213,2233,423.34,1000000,39.949293,-76.670646,020503060706
54694,AZ,municipal,46114,45089,130.11,1000000,32.404243,-114.69306,1.50301E+11
54744,MS,gw_fresh,7748,7799,415.76,1000000,31.232602,-90.224994,031800050303
54746,PA,municipal,1766,1502,14.23,1000000,40.150507,-74.75527,020402010404
54749,CA,municipal,55874,55897,638.49,1000000,33.066427,-117.187053,1.80703E+11
54751,MI,gw_fresh,11093,11108,753.87,1000000,43.099472,-83.574074,040802040409
54755,NC,municipal,7198,7248,100.07,1000000,36.454598,-77.578401,030101070103
54758,CT,municipal,851,862,118.95,1000000,41.633193,-72.112938,011000020303
54761,OR,sw_fresh,49742,49765,562.25,1000000,45.841557,-119.329333,1.70701E+11
54785,PA,sw_fresh,2339,2356,18.87,1000000,39.950852,-75.206098,020402031008
54805,MA,reclaimed_ww,618,625,253.19,1000000,42.128421,-71.470758,010900010601
54817,TX,municipal,39775,39776,848.46,1000000,32.376446,-97.384569,1.20602E+11
54832,MD,reclaimed_ww,1910,1916,216.06,1000000,38.646319,-76.9482,020700110101
54852,ME,sw_fresh,125,127,1081.26,1000000,45.668728,-69.658423,010300010510
54914,NY,sw_saline,2587,2608,7.68,1000000,40.763264,-73.963462,020301010405
54915,MI,sw_fresh,10273,10279,634.79,1000000,43.924571,-86.384223,040601010509
54945,CT,sw_fresh,701,706,17.9,1000000,41.702517,-72.640084,010802050505
54974,OH,municipal,11810,11834,734.86,1000000,41.515829,-84.272568,041000060502
54985,AL,municipal,4676,4698,297.67,1000000,31.275899,-85.462303,031402010503
54998,VA,municipal,3725,3761,7.89,1000000,36.778324,-76.335025,020802080203
55010,MN,gw_fresh,16974,16977,804.77,1000000,44.886838,-92.90687,070102060902
55011,WI,municipal,19383,19404,820.24,1000000,42.850259,-88.767282,070900020203
55040,GA,municipal,5309,5328,319.53,1000000,32.523231,-83.691205,030701040206
55041,MA,municipal,1121,1125,181.47,1000000,42.047677,-72.587267,010802050102
55043,SC,municipal,7656,7709,685.17,1000000,35.071428,-81.553086,030501051603
55047,TX,municipal,38361,38372,25.5,1000000,29.717413,-95.199362,1.20401E+11
55048,RI,municipal,1427,1431,252.84,1000000,41.554423,-71.214007,010900040910
55062,TX,municipal,38486,38495,364.68,1000000,30.587458,-95.86228,1.20401E+11
55063,MS,sw_fresh,22310,22063,224.74,1000000,34.364236,-89.909936,080302011003
55065,TX,gw_fresh,40280,40292,3500.67,1000000,32.985359,-102.772915,1.208E+11
55068,ME,sw_fresh,289,298,59.87,1000000,44.797673,-68.755688,010200051003
55075,AR,gw_fresh,37743,37756,204.45,1000000,34.20625,-91.913869,080402050201
55076,MS,gw_fresh,7893,7947,556.66,1000000,33.333177,-89.249671,031800011102
55079,MA,reclaimed_ww,817,825,613.22,1000000,42.085915,-72.017372,011000010104
55086,TX,municipal,39590,39601,19.7,1000000,27.890215,-97.280393,1.21102E+11
55087,MI,municipal,10315,10322,659.37,1000000,42.842131,-86.028434,040500020405
55088,MI,sw_fresh,10450,10452,584.68,1000000,42.355639,-83.176225,040900040407
55090,ID,gw_fresh,52775,52809,2722.63,1000000,47.321614,-116.854038,1.70103E+11
55097,TX,sw_fresh,35707,35731,542.74,1000000,33.590462,-95.587279,1.11403E+11
55098,TX,sw_fresh,41836,41826,115.65,1000000,26.148738,-98.181076,1.21102E+11
55100,ME,municipal,886,882,615.85,1000000,44.520234,-70.573718,010400020406
55103,OR,reclaimed_ww,53660,53671,4140.71,1000000,42.175491,-121.764316,1.80102E+11
55104,TX,sw_fresh,41087,41099,8.91,1000000,30.138957,-93.726354,1.201E+11
55107,RI,reclaimed_ww,1428,773,334.69,1000000,41.806554,-71.505664,010900040608
55123,TX,reclaimed_ww,37770,37772,92.43,1000000,26.392642,-98.328088,1.21102E+11
55124,AZ,gw_fresh,46134,46170,2483.16,1000000,35.027378,-114.1745,1.50301E+11
55126,CT,municipal,1225,1231,61.14,1000000,41.250803,-73.097706,011000051302
55129,AZ,municipal,44929,44908,1369.58,1000000,32.916262,-111.756559,1.50503E+11
55131,IL,sw_fresh,20729,20750,632.31,1000000,41.49669,-88.218394,071200040810
55132,TX,sw_fresh,39485,39502,378.44,1000000,32.035188,-94.638997,1.201E+11
55137,TX,municipal,38916,38907,563.3,1000000,29.57727,-98.035678,1.21002E+11
55139,TX,sw_fresh,39776,39742,790.04,1000000,32.306847,-97.649241,1.20602E+11
55144,TX,sw_saline,38966,38976,622.66,1000000,29.808664,-98.046536,1.21002E+11
55146,OK,municipal,33694,33687,603.78,1000000,35.971691,-95.921364,1.11101E+11
55151,CA,municipal,55313,55344,980.4,1000000,35.283427,-119.602067,1.803E+11
55153,TX,sw_fresh,40956,40969,684.62,1000000,29.589881,-98.176409,1.21003E+11
55154,TX,sw_fresh,40864,40885,490.12,1000000,30.182564,-97.277076,1.20903E+11
55168,TX,sw_fresh,40861,40863,553.85,1000000,30.102024,-97.635303,1.20903E+11
55170,NH,reclaimed_ww,1013,1023,318.79,1000000,42.901015,-71.432459,010700060804
55172,TX,sw_fresh,39794,39809,472.01,1000000,31.839225,-97.36664,1.20602E+11
55173,LA,sw_fresh,21748,21756,39.01,1000000,30.440782,-92.397695,080802010305
55174,IL,gw_fresh,19832,19859,648.9,1000000,41.463376,-87.628365,071200030201
55176,TX,sw_fresh,39465,39476,293.21,1000000,32.439941,-94.716745,1.201E+11
55177,AZ,sw_fresh,46156,44812,457.19,1000000,34.902538,-114.473788,1.50301E+11
55178,MO,municipal,24363,24372,949.12,1000000,38.850776,-94.313419,1.02901E+11
55179,ID,gw_fresh,51412,51450,2183.14,1000000,47.784705,-116.907918,1.70103E+11
55182,CA,municipal,55315,55346,1423.83,1000000,35.206466,-119.608799,1.803E+11
55183,IL,sw_fresh,18967,18984,659.46,1000000,41.797683,-89.462664,070900050607
55187,TX,municipal,38358,38369,40.52,1000000,29.902826,-95.088428,1.20401E+11
55188,IL,gw_fresh,20763,20791,608.13,1000000,41.701824,-90.310237,070801010402
55193,PA,municipal,2288,2298,340.14,1000000,40.393269,-75.923588,020402030604
55197,MS,reclaimed_ww,9021,9081,336.49,1000000,33.686548,-88.176636,031601050404
55200,CO,municipal,24222,24185,5264.21,1000000,39.68869,-105.037202,1.019E+11
55206,TX,sw_saline,38313,38318,22.18,1000000,27.811818,-97.465568,1.21102E+11
55210,NM,gw_fresh,41851,41853,4234.14,1000000,32.100678,-106.762675,1.30301E+11
55215,TX,gw_fresh,40296,40311,2870.16,1000000,31.882348,-102.318501,1.208E+11
55216,IL,gw_fresh,20649,20671,525.93,1000000,41.441895,-88.363728,071200050106
55217,CA,reclaimed_ww,53804,53618,14.44,1000000,38.005002,-121.91867,1.805E+11
55218,MS,gw_fresh,7861,7922,350.28,1000000,32.400227,-90.179204,031800020602
55220,MS,sw_fresh,22608,22650,328.16,1000000,33.01387,-89.684436,080602010801
55221,AR,municipal,37735,37748,255.09,1000000,34.572513,-92.163714,1.11102E+11
55223,TX,reclaimed_ww,38389,38397,470.15,1000000,32.371567,-96.755076,1.20301E+11
55225,OK,municipal,33677,33683,727.62,1000000,36.08086,-95.681355,1.10701E+11
55226,TX,sw_fresh,38439,38447,340.52,1000000,31.808729,-96.156301,1.20302E+11
55230,TX,sw_fresh,38280,38293,1102.15,1000000,33.12537,-97.951401,1.20301E+11
55231,PA,municipal,1829,1804,29.97,1000000,39.964532,-75.412707,020402020601
55239,NJ,municipal,3687,3716,52.02,1000000,40.423127,-74.343401,020301050405
55241,AL,municipal,8732,8789,14.39,1000000,30.774275,-88.080332,031602040305
55242,FL,gw_fresh,4307,4309,90.24,1000000,30.587122,-87.129206,031401050301
55269,MS,gw_fresh,21524,21538,281.51,1000000,34.969093,-90.02854,080102110301
55270,MI,municipal,10832,10841,964.93,1000000,42.241464,-84.391605,040500040106
55271,AL,sw_fresh,9428,9493,478.2,1000000,32.685949,-86.746791,031502010902
55282,AZ,gw_fresh,45162,45103,881.61,1000000,33.402519,-112.924872,1.50701E+11
55292,AL,sw_fresh,16255,16229,583.63,1000000,34.614322,-86.984703,060300021102
55293,AL,sw_fresh,16253,16276,612.25,1000000,34.619854,-87.125333,060300021104
55294,ME,municipal,920,923,91.77,1000000,43.645673,-70.435749,010600010401
55295,CA,gw_fresh,44794,44802,335.32,1000000,33.543372,-114.697094,1.50301E+11
55298,PA,sw_fresh,1767,1771,19.63,1000000,40.150507,-74.75527,020402010404
55299,TX,municipal,38365,38375,25.71,1000000,29.717413,-95.199362,1.20401E+11
55301,AZ,gw_fresh,45303,45314,1052.47,1000000,33.393705,-112.175919,1.50601E+11
55302,UT,gw_fresh,46953,46967,4801.23,1000000,41.06413,-111.970785,1.60201E+11
55305,LA,sw_fresh,21763,21783,51.22,1000000,30.877453,-92.264737,080801020506
55306,AZ,gw_fresh,45167,45183,704.16,1000000,32.949002,-112.639961,1.50701E+11
55314,AR,sw_fresh,23049,23090,170.88,1000000,33.297388,-92.55651,080402010801
55320,TX,municipal,38285,38299,1026.98,1000000,33.07477,-97.923286,1.20301E+11
55322,NV,gw_fresh,45706,45737,2232.98,1000000,36.375133,-114.948322,1.501E+11
55323,WA,sw_saline,57374,57374,14.81,1000000,47.264403,-122.337293,1.711E+11
55327,TX,municipal,38772,38778,20.14,1000000,29.750674,-94.915452,1.20402E+11
55328,OR,municipal,49751,49775,617.2,1000000,45.841557,-119.329333,1.70701E+11
55333,CA,reclaimed_ww,53804,53618,23.65,1000000,38.005002,-121.91867,1.805E+11
55334,IL,sw_fresh,20197,20225,612.46,1000000,39.260972,-88.702017,071402010902
55335,PA,municipal,2288,2298,340.88,1000000,40.393269,-75.923588,020402030604
55337,PA,sw_fresh,2337,2355,501.92,1000000,40.359566,-76.309598,020402030402
55340,AR,gw_fresh,21215,21219,242.95,1000000,35.789612,-90.067139,080202031204
55343,NM,gw_fresh,41946,41951,4378.51,1000000,32.315702,-107.746173,1.30302E+11
55350,OH,sw_fresh,15720,14755,820.66,1000000,40.030897,-81.981806,050400040305
55357,TX,sw_fresh,39152,39165,67.94,1000000,29.432955,-95.589813,1.20701E+11
55358,TX,sw_fresh,41076,41090,18.1,1000000,30.138957,-93.726354,1.201E+11
55364,IN,gw_fresh,14121,14143,481.6,1000000,39.389143,-87.529313,051201110904
55372,AZ,gw_fresh,45087,45100,1126.6,1000000,33.500011,-113.152153,1.50701E+11
55380,AR,sw_fresh,23049,23090,170.88,1000000,33.297388,-92.55651,080402010801
55382,GA,municipal,7694,7744,714.3,1000000,34.669579,-84.918818,031501010504
55386,SC,sw_fresh,6674,6722,133.94,1000000,33.869085,-81.025958,030501100303
55393,CA,reclaimed_ww,55623,55656,256.3,1000000,37.2206,-121.737515,1.805E+11
55397,OH,sw_fresh,14753,14765,850.18,1000000,39.612523,-81.608215,050400041104
55400,CA,municipal,55314,55345,1332.78,1000000,35.335459,-119.524899,1.803E+11
55404,LA,sw_fresh,23209,22488,13.89,1000000,30.236464,-91.08317,080702020801
55406,GA,municipal,5200,5220,78.03,1000000,32.296976,-81.195657,030601090305
55411,AL,municipal,9602,9640,558.8,1000000,32.990622,-85.926847,031501090406
55412,FL,gw_fresh,8161,8217,145.53,1000000,28.049287,-81.799806,031001010102
55418,AR,sw_fresh,23077,23102,250.88,1000000,34.286741,-92.862732,080401020105
55439,VA,sw_fresh,3354,3354,390.98,1000000,37.861724,-78.361925,020802040502
55440,AL,sw_fresh,9428,9493,378.92,1000000,32.685949,-86.746791,031502010902
55451,MS,gw_fresh,21548,21563,529.43,1000000,34.797274,-89.25147,080302010601
55455,AZ,reclaimed_ww,45162,45103,882.78,1000000,33.286725,-112.824763,1.50701E+11
55457,OK,reclaimed_ww,34917,34936,1197.46,1000000,35.295249,-97.578208,1.10902E+11
55463,OK,reclaimed_ww,33953,33961,1021.95,1000000,35.733268,-97.273004,1.11003E+11
55464,TX,municipal,38359,38371,26.54,1000000,29.717413,-95.199362,1.20401E+11
55467,LA,sw_fresh,22108,22142,84.47,1000000,32.651947,-92.036109,080402070201
55480,TX,reclaimed_ww,38209,38216,385.35,1000000,32.841442,-96.445638,1.20301E+11
55481,AZ,gw_fresh,45162,45103,883.1,1000000,33.286725,-112.824763,1.50701E+11
55482,WA,municipal,49798,49824,1640.65,1000000,45.827917,-120.87974,1.70701E+11
55501,OK,sw_fresh,34211,34227,677.36,1000000,34.66593,-96.001,1.11401E+11
55502,IN,sw_fresh,12607,12602,490.67,1000000,39.164828,-84.883833,050902030304
55503,OH,sw_fresh,14752,14773,896.44,1000000,39.553257,-81.746559,050400040809
55516,PA,sw_fresh,12798,12805,1073.61,1000000,39.842943,-79.919838,050200050503
55518,CA,municipal,56347,56376,2856.68,1000000,34.544596,-117.348416,1.80902E+11
55524,PA,sw_fresh,2224,2245,460.56,1000000,39.791107,-76.242088,020503061709
55528,AZ,municipal,45162,45103,883.47,1000000,33.286725,-112.824763,1.50701E+11
55545,TX,reclaimed_ww,37770,37772,90.23,1000000,26.392642,-98.328088,1.21102E+11
55620,LA,sw_fresh,22872,22908,81.86,1000000,32.651947,-92.036109,080402070201
55641,WI,gw_fresh,19403,19424,770.58,1000000,42.558687,-89.048964,070900021502
55656,CA,sw_fresh,55344,55376,1068.51,1000000,34.91932,-118.787927,1.803E+11
55661,NH,sw_fresh,584,588,66.19,1000000,43.105007,-70.765444,010600031001
55664,TX,reclaimed_ww,39469,39481,284.77,1000000,32.35389,-94.401172,1.201E+11
55667,PA,sw_fresh,1486,1488,292.98,1000000,40.787085,-75.137737,020401050603
55690,PA,sw_fresh,1718,1725,364.6,1000000,40.556848,-75.373284,020401060811
55694,MS,gw_fresh,7893,7947,572.39,1000000,33.333177,-89.249671,031800011102
55700,WA,gw_fresh,53258,53285,9.92,1000000,46.163693,-123.017318,1.708E+11
55701,OH,municipal,11707,11713,625.15,1000000,41.286802,-83.252822,041000111301
55708,TX,sw_fresh,37901,37909,338.76,1000000,31.806434,-94.895333,1.202E+11
55710,PA,sw_fresh,14388,14410,757.76,1000000,40.590305,-79.747415,050100090304
55714,AR,sw_fresh,23074,23111,339.99,1000000,34.444969,-92.848308,080401020101
55736,OH,sw_fresh,12152,12156,550.75,1000000,38.543616,-82.745866,050901030105
55748,CA,reclaimed_ww,55631,55655,18.41,1000000,37.353828,-121.894055,1.805E+11
55749,MT,sw_fresh,31522,31523,2884.6,1000000,45.770308,-107.627044,1.008E+11
55801,PA,sw_fresh,4189,1834,19.94,1000000,39.807783,-75.326608,020402020607
55818,WA,municipal,58190,58193,407.58,1000000,47.097413,-122.382562,1.711E+11
55821,FL,reclaimed_ww,7393,7448,74.36,1000000,28.478684,-81.135822,030801011003
55835,CO,sw_fresh,24251,24258,4968.21,1000000,40.064254,-104.597858,1.019E+11
55853,CA,reclaimed_ww,56117,56141,1445.48,1000000,33.776192,-117.15654,1.80702E+11
55856,IL,sw_fresh,20417,20448,456.38,1000000,38.245288,-89.661062,071402040302
55927,SC,municipal,9179,9243,21.1,1000000,32.296976,-81.195657,030601090305
55952,NV,municipal,46287,46321,1920.63,1000000,36.172892,-115.183429,1.501E+11
55955,AZ,gw_fresh,45303,45314,1052.47,1000000,33.393705,-112.175919,1.50601E+11
55965,GA,sw_fresh,4915,4931,726.27,1000000,33.360756,-85.045278,031300020408
55970,CA,sw_fresh,53975,53993,151.86,1000000,38.348761,-121.094205,1.804E+11
55975,PA,sw_fresh,13342,13350,1085.45,1000000,40.401582,-79.021135,050100071002
55976,PA,gw_fresh,3086,3107,584.38,1000000,39.85495,-77.20877,020700090101
55977,NM,municipal,44269,44278,5285.07,1000000,36.77042,-108.134211,1.40801E+11
55985,CA,reclaimed_ww,55874,55897,749.91,1000000,33.066427,-117.187053,1.80703E+11
56026,CA,reclaimed_ww,55624,55657,36.87,1000000,37.349744,-121.9408,1.805E+11
56031,WI,reclaimed_ww,10546,10554,669.84,1000000,44.331521,-88.287086,040302040402
56041,CA,municipal,56076,56100,189.59,1000000,34.02901,-118.174917,1.80701E+11
56042,NY,sw_fresh,2460,2481,10.57,1000000,42.583921,-73.738438,020200060305
56046,CA,reclaimed_ww,56073,56094,566.26,1000000,34.191927,-118.429023,1.80701E+11
56078,CA,reclaimed_ww,53869,53884,87.5,1000000,37.450905,-120.92191,1.804E+11
56079,AR,gw_muni_mix,22047,22076,215.74,1000000,34.520933,-91.481954,080203030101
56102,UT,gw_fresh,47009,47022,5055.97,1000000,39.852212,-111.854392,1.60202E+11
56104,MN,reclaimed_ww,17887,17901,801.04,1000000,44.184969,-94.005005,070200071102
56119,NJ,reclaimed_ww,2685,2707,21.33,1000000,40.500859,-74.33101,020301050507
56150,GA,sw_fresh,9179,9243,58.28,1000000,32.296976,-81.195657,030601090305
56164,MN,gw_fresh,17053,17058,1006.87,1000000,44.358394,-93.254474,070400020601
56177,UT,municipal,47021,47035,4564.14,1000000,40.037322,-111.670995,1.60202E+11
56188,NY,gw_fresh,3590,3625,66.03,1000000,40.676981,-73.376282,020302020406
56224,NV,gw_fresh,47472,47486,4648.08,1000000,40.821937,-116.406563,1.60401E+11
56227,OR,sw_fresh,53257,53284,21.49,1000000,46.14805,-123.168117,1.708E+11
56237,UT,gw_fresh,47004,47013,4510.78,1000000,40.37762,-111.728797,1.60202E+11
56259,NY,reclaimed_ww,2457,2480,18.78,1000000,42.583921,-73.738438,020200060305
56298,CA,reclaimed_ww,55011,55050,90.44,1000000,38.801779,-121.337369,1.80202E+11
56309,MO,sw_fresh,17643,17636,426.28,1000000,38.648057,-90.220259,071401010403
56319,WY,gw_fresh,29897,29913,4414.03,1000000,44.280316,-105.411548,1.01202E+11
56326,TX,gw_fresh,40280,40292,3499.24,1000000,32.985359,-102.772915,1.208E+11
56349,TX,municipal,40296,40311,2859.53,1000000,31.882348,-102.318501,1.208E+11
56350,TX,gw_fresh,38854,38861,96.62,1000000,29.211036,-96.072434,1.20903E+11
56356,CA,municipal,56244,56266,572.75,1000000,34.059222,-117.452853,1.80702E+11
56400,FL,gw_fresh,4253,4253,17.89,1000000,27.333512,-80.383157,030902060200
56406,WA,gw_fresh,58230,58233,16.04,1000000,48.480441,-122.423623,1.711E+11
56407,FL,reclaimed_ww,4266,4266,19.57,1000000,26.759224,-80.505305,030902020100
56456,AR,sw_fresh,21272,21279,243.89,1000000,35.613557,-90.001354,080202031207
56467,CA,reclaimed_ww,53832,53842,9.44,1000000,37.645177,-122.083009,1.805E+11
56505,AR,sw_fresh,21340,21350,292.34,1000000,35.81524,-90.749516,080203020502
56564,AR,sw_fresh,36442,34867,299.58,1000000,33.659315,-93.796161,1.11402E+11
56565,LA,sw_fresh,34623,34636,177.19,1000000,32.502166,-93.836441,1.11403E+11
56611,TX,reclaimed_ww,39967,39815,482.91,1000000,31.48614,-96.999651,1.20602E+11
56616,AZ,gw_fresh,46237,46271,6052.82,1000000,34.550291,-110.359727,1.502E+11
56643,MN,gw_fresh,16990,16995,709.72,1000000,44.9167,-93.079286,070102060805
56671,WV,sw_fresh,12735,12742,1129.77,1000000,39.69591,-79.950717,050200030309
56706,CA,municipal,55661,55251,240.23,1000000,37.063993,-120.373628,1.804E+11
56707,CA,gw_fresh,55649,55683,144.54,1000000,37.18927,-120.584815,1.804E+11
56798,CT,sw_fresh,700,705,357.41,1000000,41.520237,-72.577573,010802050702
56806,TX,sw_fresh,38772,38778,17.48,1000000,29.750674,-94.915452,1.20402E+11
